inventory_id,product_id,supplier_id,stock_quantity,reserved_quantity,minimum_stock_level,storage_cost,last_restocked_date
3854,2355,SUPP_175,231,231,6,3.32,2025-11-13
3855,2355,SUPP_307,3,0,29,1.34,2025-10-17
3856,2356,SUPP_497,479,29,20,10.56,2025-12-05
3857,2356,SUPP_220,236,13,18,2.82,2025-07-01
3858,2357,SUPP_367,0,0,26,0.89,2025-04-08
3859,2357,SUPP_302,0,0,5,2.4,2025-10-08
3860,2358,SUPP_440,0,0,17,9.53,2025-02-22
3861,2358,SUPP_278,0,0,23,17.05,2025-08-21
3862,2359,SUPP_152,18,7,0,11.54,2025-09-03
3863,2359,SUPP_182,10,3,0,5.65,2025-07-20
3864,2359,SUPP_262,13,3,0,7.26,2025-10-31
3865,2360,SUPP_208,0,0,20,3.37,2024-12-29
3866,2360,SUPP_467,339,18,12,4.03,2025-11-02
3867,2361,SUPP_276,85,16,24,4.98,2025-10-06
3868,2362,SUPP_201,375,25,24,4.77,2025-08-24
3869,2363,SUPP_98,299,3,29,4.98,2025-11-11
3870,2363,SUPP_7,0,0,20,13.88,2025-03-13
3871,2364,SUPP_100,381,14,30,8.37,2025-11-04
3872,2364,SUPP_215,481,50,22,5.17,2025-10-18
3873,2364,SUPP_10,89,0,28,5.51,2025-09-01
3874,2365,SUPP_16,0,0,25,6.08,2025-06-13
3875,2365,SUPP_351,0,0,6,12.71,2025-02-16
3876,2366,SUPP_400,0,0,30,0.16,2025-02-04
3877,2366,SUPP_17,0,0,26,0.36,2025-08-04
3878,2366,SUPP_170,0,0,11,0.71,2025-10-31
3879,2367,SUPP_148,454,2,8,25.77,2025-11-28
3880,2368,SUPP_302,453,14,25,28.39,2025-07-19
3881,2368,SUPP_223,268,25,15,30.48,2025-08-23
3882,2369,SUPP_346,0,0,0,3.52,2025-10-04
3883,2369,SUPP_346,0,0,0,14.31,2025-08-29
3884,2370,SUPP_363,4,1,18,1.4,2025-07-14
3885,2370,SUPP_227,25,9,27,3.45,2025-08-23
3886,2371,SUPP_481,278,6,23,10.46,2025-09-25
3887,2371,SUPP_327,277,33,5,6.66,2025-12-17
3888,2371,SUPP_386,329,45,22,12.23,2025-11-17
3889,2372,SUPP_175,0,0,21,15.49,2025-01-13
3890,2372,SUPP_246,479,15,7,41.61,2025-06-28
3891,2372,SUPP_55,0,0,25,27.69,2025-11-03
3892,2373,SUPP_356,255,6,18,0.41,2025-11-02
3893,2373,SUPP_91,168,26,17,1.24,2025-07-21
3894,2374,SUPP_51,125,5,13,1.31,2025-12-05
3895,2375,SUPP_226,149,36,25,1.54,2025-10-06
3896,2376,SUPP_208,339,49,24,21.36,2025-11-15
3897,2376,SUPP_425,14,6,11,49.33,2025-11-19
3898,2377,SUPP_218,306,6,25,3.52,2025-07-12
3899,2377,SUPP_276,87,7,28,4.73,2025-12-11
3900,2377,SUPP_169,260,3,18,3.02,2025-08-08
3901,2378,SUPP_25,270,9,16,3.33,2025-08-17
3902,2378,SUPP_26,0,0,5,1.86,2025-01-20
3903,2378,SUPP_233,268,23,10,3.8,2025-09-08
3904,2379,SUPP_89,12,0,0,1.09,2025-07-21
3905,2379,SUPP_289,4,0,0,2.33,2025-12-17
3906,2380,SUPP_478,286,44,8,0.7,2025-11-21
3907,2380,SUPP_186,67,12,24,2.35,2025-09-12
3908,2380,SUPP_427,121,20,29,2.12,2025-09-01
3909,2381,SUPP_340,346,35,6,2.39,2025-11-21
3910,2381,SUPP_493,141,3,26,0.76,2025-10-29
3911,2382,SUPP_298,91,38,18,1.16,2025-10-02
3912,2382,SUPP_239,146,30,20,0.81,2025-07-02
3913,2382,SUPP_494,15,1,8,0.81,2025-08-15
3914,2383,SUPP_440,0,0,21,0.7,2025-07-23
3915,2383,SUPP_57,0,0,25,1.01,2025-05-24
3916,2383,SUPP_245,0,0,10,3.33,2025-04-14
3917,2384,SUPP_65,70,10,25,0.46,2025-10-19
3918,2384,SUPP_480,487,2,21,0.51,2025-09-07
3919,2385,SUPP_359,233,30,10,0.97,2025-08-12
3920,2386,SUPP_234,187,187,25,0.96,2025-11-30
3921,2386,SUPP_170,271,9,20,0.4,2025-09-14
3922,2387,SUPP_312,7,1,0,4.1,2025-11-23
3923,2387,SUPP_253,20,7,0,4.38,2025-09-15
3924,2388,SUPP_20,238,33,14,10.94,2025-12-17
3925,2389,SUPP_95,0,0,24,0.94,2025-07-15
3926,2389,SUPP_340,335,40,13,1.01,2025-10-10
3927,2389,SUPP_460,477,49,17,2.94,2025-07-28
3928,2390,SUPP_319,62,10,25,0.79,2025-07-29
3929,2391,SUPP_396,140,36,6,22.49,2025-11-21
3930,2392,SUPP_340,15,4,28,3.91,2025-07-16
3931,2393,SUPP_486,207,32,14,34.15,2025-11-06
3932,2393,SUPP_442,198,7,8,16.26,2025-12-05
3933,2394,SUPP_489,230,4,23,12.92,2025-11-09
3934,2395,SUPP_97,323,15,24,1.17,2025-11-21
3935,2396,SUPP_223,14,1,14,3.46,2025-08-21
3936,2396,SUPP_112,259,1,21,9.47,2025-11-14
3937,2397,SUPP_122,232,1,9,4.86,2025-10-25
3938,2397,SUPP_243,490,35,24,17.67,2025-11-17
3939,2398,SUPP_493,0,0,15,7.54,2025-08-26
3940,2399,SUPP_333,142,5,25,2.91,2025-10-03
3941,2400,SUPP_376,0,0,14,1.03,2025-08-28
3942,2400,SUPP_240,0,0,13,0.64,2025-11-22
3943,2400,SUPP_171,0,0,27,0.74,2025-04-15
3944,2401,SUPP_483,0,0,16,3.71,2025-02-07
3945,2402,SUPP_96,0,0,23,1.64,2025-02-10
3946,2402,SUPP_304,0,0,30,3.92,2025-08-10
3947,2403,SUPP_389,0,0,27,21.55,2025-07-19
3948,2403,SUPP_287,268,5,7,16.97,2025-12-14
3949,2404,SUPP_135,300,46,5,0.91,2025-12-02
3950,2404,SUPP_176,85,5,28,0.44,2025-07-24
3951,2404,SUPP_276,334,31,9,0.47,2025-09-18
3952,2405,SUPP_447,0,0,5,3.58,2025-03-16
3953,2406,SUPP_185,281,14,9,1.45,2025-07-03
3954,2407,SUPP_478,361,11,11,4.23,2025-10-23
3955,2408,SUPP_34,4,0,16,7.39,2025-09-22
3956,2408,SUPP_262,9,1,13,9.22,2025-10-12
3957,2409,SUPP_311,182,3,28,11.57,2025-10-16
3958,2409,SUPP_277,127,4,15,23.7,2025-08-15
3959,2410,SUPP_24,478,50,27,8.03,2025-09-26
3960,2410,SUPP_424,40,7,21,11.02,2025-10-16
3961,2411,SUPP_429,131,17,24,5.34,2025-09-26
3962,2411,SUPP_444,48,1,15,0.87,2025-09-05
3963,2412,SUPP_468,13,2,17,32.87,2025-09-16
3964,2413,SUPP_84,139,10,7,18.62,2025-11-27
3965,2414,SUPP_364,355,34,22,6.05,2025-11-15
3966,2414,SUPP_270,178,35,17,7.02,2025-12-06
3967,2415,SUPP_494,28,2,26,3.21,2025-07-11
3968,2416,SUPP_198,394,20,10,8.42,2025-11-22
3969,2417,SUPP_462,6,3,0,42.62,2025-09-25
3970,2418,SUPP_241,437,23,18,4.35,2025-11-02
3971,2418,SUPP_92,0,0,12,4.32,2025-07-10
3972,2418,SUPP_77,254,47,15,2.41,2025-08-03
3973,2419,SUPP_57,491,45,13,4.75,2025-10-09
3974,2419,SUPP_335,178,5,30,1.55,2025-12-16
3975,2419,SUPP_440,0,0,10,4.46,2025-03-14
3976,2420,SUPP_310,308,22,25,20.44,2025-10-22
3977,2421,SUPP_477,131,15,15,13.37,2025-07-01
3978,2421,SUPP_311,460,26,16,12.29,2025-12-16
3979,2421,SUPP_367,411,48,30,3.7,2025-08-01
3980,2422,SUPP_14,419,50,18,2.32,2025-12-21
3981,2423,SUPP_23,0,0,24,7.94,2025-09-22
3982,2424,SUPP_494,0,0,25,16.32,2025-01-24
3983,2424,SUPP_487,233,16,26,10.69,2025-12-22
3984,2425,SUPP_277,225,33,25,49.73,2025-09-05
3985,2426,SUPP_386,293,16,6,1.7,2025-12-17
3986,2426,SUPP_99,357,21,22,0.51,2025-12-13
3987,2426,SUPP_222,90,24,22,1.73,2025-12-03
3988,2427,SUPP_340,192,24,10,13.82,2025-06-28
3989,2428,SUPP_58,13,2,0,25.81,2025-11-14
3990,2429,SUPP_412,3,3,24,1.38,2025-08-03
3991,2429,SUPP_342,396,24,12,1.13,2025-08-11
3992,2430,SUPP_225,4,3,0,5.75,2025-10-17
3993,2431,SUPP_331,399,19,10,3.32,2025-12-19
3994,2432,SUPP_204,9,4,0,9.32,2025-08-02
3995,2432,SUPP_47,17,3,0,11.51,2025-12-01
3996,2433,SUPP_197,111,8,18,7.94,2025-09-10
3997,2433,SUPP_250,491,27,8,4.79,2025-07-03
3998,2434,SUPP_58,465,17,24,2.91,2025-08-17
3999,2434,SUPP_228,340,30,8,0.91,2025-12-24
4000,2435,SUPP_24,0,0,30,2.88,2025-04-25
4001,2435,SUPP_463,0,0,8,0.54,2025-04-01
4002,2435,SUPP_189,0,0,30,3.39,2025-09-29
4003,2436,SUPP_457,10,0,14,0.53,2025-10-20
4004,2437,SUPP_154,0,0,21,1.23,2025-06-24
4005,2437,SUPP_466,0,0,7,1.24,2025-11-24
4006,2437,SUPP_166,0,0,27,0.46,2025-01-21
4007,2438,SUPP_385,398,33,21,26.33,2025-07-21
4008,2438,SUPP_44,0,0,14,37.87,2025-04-25
4009,2438,SUPP_449,10,1,26,52.18,2025-07-11
4010,2439,SUPP_411,0,0,6,0.83,2025-09-09
4011,2439,SUPP_49,463,6,5,1.8,2025-08-18
4012,2439,SUPP_494,270,28,15,2.36,2025-09-24
4013,2440,SUPP_197,353,7,8,0.33,2025-07-08
4014,2441,SUPP_310,1,0,0,3.53,2025-09-26
4015,2441,SUPP_159,10,5,0,1.3,2025-12-04
4016,2442,SUPP_315,72,8,5,1.42,2025-07-11
4017,2443,SUPP_25,6,2,0,2.53,2025-10-28
4018,2444,SUPP_225,17,1,0,3.59,2025-11-14
4019,2445,SUPP_312,388,13,23,5.32,2025-07-01
4020,2446,SUPP_369,0,0,10,6.99,2025-10-23
4021,2447,SUPP_164,3,1,28,1.26,2025-07-15
4022,2448,SUPP_304,0,0,28,1.08,2025-01-03
4023,2449,SUPP_5,376,20,25,26.22,2025-09-21
4024,2450,SUPP_125,0,0,17,29.7,2025-08-27
4025,2451,SUPP_318,272,15,24,5.75,2025-08-06
4026,2451,SUPP_99,0,0,23,2.69,2025-04-14
4027,2452,SUPP_108,374,0,18,8.62,2025-09-17
4028,2452,SUPP_367,186,37,5,5.92,2025-09-02
4029,2453,SUPP_481,392,50,14,0.84,2025-10-16
4030,2453,SUPP_264,141,41,5,3.92,2025-11-21
4031,2453,SUPP_409,186,1,19,1.42,2025-09-04
4032,2454,SUPP_320,13,4,0,1.23,2025-11-13
4033,2455,SUPP_116,0,0,12,10.67,2025-03-10
4034,2455,SUPP_499,435,19,16,11.78,2025-12-09
4035,2455,SUPP_92,0,0,22,11.27,2025-08-26
4036,2456,SUPP_365,99,36,7,13.56,2025-07-31
4037,2456,SUPP_290,154,36,7,22.7,2025-09-03
4038,2457,SUPP_112,466,13,18,9.7,2025-11-02
4039,2457,SUPP_207,451,17,6,10.54,2025-07-07
4040,2458,SUPP_226,147,32,21,1.27,2025-12-08
4041,2458,SUPP_148,0,0,6,0.78,2025-10-06
4042,2459,SUPP_17,0,0,12,2.09,2024-12-30
4043,2460,SUPP_352,0,0,22,9.35,2025-03-08
4044,2460,SUPP_130,0,0,25,9.1,2025-01-03
4045,2461,SUPP_418,8,3,16,12.64,2025-12-13
4046,2461,SUPP_103,13,5,16,19.73,2025-12-13
4047,2462,SUPP_427,5,1,22,1.45,2025-06-30
4048,2462,SUPP_204,155,4,16,0.97,2025-12-19
4049,2463,SUPP_103,396,31,14,1.39,2025-11-17
4050,2464,SUPP_370,6,3,18,15.15,2025-08-07
4051,2465,SUPP_436,0,0,9,9.08,2025-03-16
4052,2466,SUPP_162,394,16,8,4.83,2025-10-30
4053,2467,SUPP_464,497,15,21,2.25,2025-08-26
4054,2468,SUPP_390,45,10,25,1.43,2025-11-22
4055,2468,SUPP_455,5,2,27,1.16,2025-09-07
4056,2469,SUPP_297,51,5,22,17.97,2025-10-16
4057,2469,SUPP_179,183,47,6,3.27,2025-12-13
4058,2470,SUPP_376,0,0,7,2.62,2025-08-09
4059,2470,SUPP_402,0,0,19,0.88,2025-09-12
4060,2470,SUPP_14,0,0,19,1.4,2025-09-20
4061,2471,SUPP_378,394,16,12,3.55,2025-09-18
4062,2471,SUPP_17,6,2,17,5.39,2025-11-18
4063,2472,SUPP_466,359,42,5,0.74,2025-09-08
4064,2473,SUPP_349,491,10,30,24.36,2025-07-07
4065,2474,SUPP_35,10,3,0,12.04,2025-08-14
4066,2475,SUPP_309,236,6,27,48.04,2025-08-29
4067,2476,SUPP_448,0,0,29,36.3,2025-10-13
4068,2476,SUPP_369,0,0,15,33.11,2025-11-13
4069,2477,SUPP_292,60,7,28,6.78,2025-12-18
4070,2477,SUPP_280,0,0,17,9.65,2025-02-08
4071,2478,SUPP_172,9,4,7,9.28,2025-09-23
4072,2479,SUPP_471,332,32,30,34.1,2025-07-19
4073,2480,SUPP_308,0,0,27,5.74,2025-10-12
4074,2481,SUPP_354,81,21,18,4.52,2025-10-18
4075,2482,SUPP_490,1,1,15,2.09,2025-08-06
4076,2482,SUPP_108,366,366,26,2.48,2025-09-18
4077,2483,SUPP_455,12,3,0,5.59,2025-07-03
4078,2483,SUPP_455,4,3,0,2.29,2025-09-20
4079,2484,SUPP_373,212,7,18,3.77,2025-11-17
4080,2485,SUPP_195,211,5,27,6.59,2025-07-22
4081,2486,SUPP_58,449,46,15,0.78,2025-10-21
4082,2486,SUPP_80,86,8,20,0.73,2025-09-11
4083,2487,SUPP_493,141,50,8,10.4,2025-07-04
4084,2487,SUPP_452,275,23,12,2.95,2025-11-16
4085,2487,SUPP_224,219,43,30,11.03,2025-09-08
4086,2488,SUPP_132,0,0,16,9.58,2025-05-17
4087,2488,SUPP_356,0,0,25,12.85,2024-12-27
4088,2489,SUPP_382,2,1,0,1.15,2025-10-10
4089,2489,SUPP_51,19,7,0,1.83,2025-07-02
4090,2490,SUPP_307,454,3,20,5.66,2025-08-06
4091,2490,SUPP_230,81,33,9,5.34,2025-11-01
4092,2491,SUPP_271,0,0,18,1.77,2025-03-22
4093,2492,SUPP_362,0,0,13,0.95,2025-02-09
4094,2492,SUPP_313,146,1,11,2.86,2025-09-22
4095,2492,SUPP_141,105,41,22,1.98,2025-07-23
4096,2493,SUPP_202,110,29,22,3.5,2025-10-18
4097,2494,SUPP_239,0,0,20,2.54,2025-11-01
4098,2495,SUPP_458,2,0,30,0.29,2025-11-23
4099,2496,SUPP_326,367,38,25,0.63,2025-10-24
4100,2497,SUPP_145,17,2,0,15.27,2025-12-19
4101,2498,SUPP_76,413,2,20,10.91,2025-12-04
4102,2498,SUPP_6,242,47,14,6.98,2025-11-29
4103,2499,SUPP_462,0,0,8,11.29,2025-09-13
4104,2499,SUPP_406,0,0,26,15.64,2025-11-17
4105,2500,SUPP_195,19,1,0,7.35,2025-11-19
4106,2501,SUPP_416,27,8,19,1.22,2025-10-18
4107,2502,SUPP_57,375,43,25,9.31,2025-12-12
4108,2503,SUPP_156,0,0,5,8.64,2025-09-04
4109,2504,SUPP_67,9,2,29,3.61,2025-11-04
4110,2505,SUPP_360,6,1,0,2.11,2025-12-04
4111,2506,SUPP_271,468,22,17,3.74,2025-11-23
4112,2506,SUPP_285,24,4,15,3.68,2025-12-07
4113,2507,SUPP_376,11,3,0,3.86,2025-07-20
4114,2507,SUPP_4,8,3,0,3.67,2025-11-22
4115,2507,SUPP_372,2,0,0,0.99,2025-11-10
4116,2508,SUPP_206,18,4,0,4.71,2025-09-14
4117,2509,SUPP_45,11,4,0,21.57,2025-12-12
4118,2509,SUPP_325,19,6,0,11.22,2025-07-03
4119,2510,SUPP_141,19,8,0,19.24,2025-07-19
4120,2511,SUPP_10,0,0,28,27.82,2025-09-24
4121,2512,SUPP_313,414,39,16,18.58,2025-12-19
4122,2513,SUPP_269,345,45,15,20.59,2025-09-27
4123,2513,SUPP_305,0,0,8,40.03,2025-02-05
4124,2514,SUPP_323,167,37,5,3.06,2025-07-24
4125,2514,SUPP_188,0,0,6,0.76,2025-01-30
4126,2515,SUPP_474,37,11,15,5.89,2025-09-11
4127,2516,SUPP_21,0,0,13,1.71,2025-07-24
4128,2516,SUPP_116,299,13,10,1.66,2025-10-29
4129,2516,SUPP_364,168,27,27,3.65,2025-12-21
4130,2517,SUPP_232,175,43,18,2.46,2025-12-01
4131,2517,SUPP_126,315,31,23,2.23,2025-11-09
4132,2517,SUPP_61,149,1,8,0.98,2025-11-17
4133,2518,SUPP_142,0,0,8,1.89,2025-08-07
4134,2519,SUPP_431,259,23,11,3.7,2025-08-17
4135,2520,SUPP_235,84,18,16,28.26,2025-08-07
4136,2521,SUPP_38,74,22,8,1.9,2025-11-14
4137,2522,SUPP_137,388,25,29,3.85,2025-08-21
4138,2522,SUPP_146,122,5,7,3.9,2025-09-21
4139,2523,SUPP_292,344,10,6,4.5,2025-09-14
4140,2524,SUPP_446,0,0,10,3.97,2025-11-07
4141,2524,SUPP_270,0,0,27,7.2,2025-04-18
4142,2525,SUPP_365,429,23,16,0.82,2025-08-23
4143,2526,SUPP_9,338,6,25,2.59,2025-07-18
4144,2526,SUPP_193,0,0,8,2.59,2025-07-16
4145,2527,SUPP_77,0,0,26,1.27,2025-10-20
4146,2528,SUPP_69,14,2,11,34.57,2025-08-25
4147,2528,SUPP_394,0,0,16,8.81,2025-03-11
4148,2529,SUPP_486,4,3,0,13.74,2025-11-14
4149,2530,SUPP_149,349,22,17,4.09,2025-12-12
4150,2530,SUPP_81,94,26,20,5.18,2025-11-05
4151,2531,SUPP_193,11,1,17,1.3,2025-11-13
4152,2532,SUPP_373,311,0,25,9.37,2025-08-30
4153,2532,SUPP_489,0,0,12,46.25,2025-09-21
4154,2533,SUPP_486,13,1,0,3.98,2025-07-29
4155,2534,SUPP_473,0,0,5,14.25,2025-11-11
4156,2535,SUPP_389,13,3,0,16.11,2025-08-18
4157,2536,SUPP_486,43,7,11,6.26,2025-11-28
4158,2537,SUPP_1,2,0,9,3.91,2025-10-11
4159,2538,SUPP_430,474,24,25,1.03,2025-12-10
4160,2539,SUPP_53,247,26,12,0.56,2025-07-20
4161,2540,SUPP_36,196,46,28,0.63,2025-11-06
4162,2541,SUPP_137,105,35,8,11.63,2025-12-21
4163,2541,SUPP_362,76,16,18,7.8,2025-10-29
4164,2542,SUPP_490,236,24,30,1.17,2025-11-23
4165,2543,SUPP_286,174,7,12,1.05,2025-09-03
4166,2544,SUPP_177,17,6,0,4.2,2025-11-29
4167,2544,SUPP_499,3,2,0,6.1,2025-08-03
4168,2545,SUPP_150,0,0,5,6.48,2025-01-10
4169,2545,SUPP_428,0,0,18,2.47,2025-04-18
4170,2545,SUPP_252,0,0,25,3.5,2025-05-22
4171,2546,SUPP_115,7,0,0,5.28,2025-09-16
4172,2547,SUPP_223,0,0,11,2.35,2025-11-18
4173,2548,SUPP_183,41,16,20,13.04,2025-11-30
4174,2548,SUPP_319,256,256,18,11.16,2025-09-13
4175,2549,SUPP_420,0,0,22,5.1,2025-06-11
4176,2549,SUPP_219,266,0,8,6.44,2025-07-27
4177,2550,SUPP_238,2,0,10,7.1,2025-09-13
4178,2551,SUPP_328,434,26,13,31.39,2025-08-11
4179,2552,SUPP_271,0,0,11,0.77,2025-09-04
4180,2552,SUPP_16,0,0,9,5.13,2025-02-23
4181,2552,SUPP_209,0,0,26,1.18,2025-06-14
4182,2553,SUPP_299,0,0,17,4.57,2025-11-10
4183,2553,SUPP_432,0,0,19,3.99,2025-02-03
4184,2553,SUPP_394,0,0,7,3.22,2025-02-18
4185,2554,SUPP_334,248,49,9,0.61,2025-10-22
4186,2555,SUPP_84,0,0,18,17.53,2025-05-18
4187,2556,SUPP_426,0,0,17,1.9,2025-10-19
4188,2557,SUPP_389,1,1,13,5.36,2025-10-09
4189,2558,SUPP_267,5,0,0,9.2,2025-09-12
4190,2558,SUPP_178,18,6,0,20.22,2025-08-08
4191,2559,SUPP_125,14,7,5,10.89,2025-08-23
4192,2560,SUPP_259,144,32,23,3.59,2025-11-12
4193,2561,SUPP_158,6,0,0,13.83,2025-10-27
4194,2562,SUPP_351,0,0,20,2.85,2025-03-23
4195,2563,SUPP_253,436,23,6,4.86,2025-10-13
4196,2563,SUPP_340,99,8,26,0.97,2025-07-08
4197,2564,SUPP_377,15,2,22,0.54,2025-11-06
4198,2564,SUPP_95,364,32,18,1.36,2025-11-12
4199,2564,SUPP_99,32,4,8,0.59,2025-07-20
4200,2565,SUPP_402,3,1,15,12.34,2025-11-17
4201,2565,SUPP_159,142,17,27,53.56,2025-09-27
4202,2566,SUPP_346,470,1,9,3.71,2025-11-15
4203,2566,SUPP_436,415,35,11,3.23,2025-08-01
4204,2566,SUPP_5,7,3,7,1.36,2025-09-28
4205,2567,SUPP_403,476,9,13,10.87,2025-10-05
4206,2567,SUPP_446,495,0,13,4.0,2025-10-18
4207,2568,SUPP_422,0,0,22,1.78,2025-08-20
4208,2569,SUPP_218,0,0,19,1.14,2025-06-11
4209,2569,SUPP_17,88,40,10,1.0,2025-10-20
4210,2570,SUPP_275,250,30,9,55.99,2025-09-14
4211,2570,SUPP_281,80,33,20,45.07,2025-08-03
4212,2571,SUPP_235,152,48,18,5.92,2025-09-15
4213,2571,SUPP_179,30,12,16,5.48,2025-11-27
4214,2572,SUPP_328,0,0,28,5.52,2025-08-20
4215,2573,SUPP_479,2,1,0,20.32,2025-12-16
4216,2574,SUPP_368,72,32,25,0.48,2025-07-06
4217,2574,SUPP_346,125,21,24,1.87,2025-07-13
4218,2574,SUPP_63,11,5,20,0.53,2025-11-27
4219,2575,SUPP_432,94,37,12,0.47,2025-08-26
4220,2575,SUPP_400,0,0,7,0.32,2025-02-05
4221,2576,SUPP_460,178,2,6,3.28,2025-10-03
4222,2576,SUPP_382,6,2,17,4.59,2025-10-12
4223,2576,SUPP_215,125,46,18,0.83,2025-07-24
4224,2577,SUPP_476,141,15,5,0.43,2025-07-19
4225,2578,SUPP_336,0,0,15,8.34,2025-02-16
4226,2578,SUPP_479,31,14,22,8.06,2025-10-07
4227,2579,SUPP_258,104,47,14,8.93,2025-09-15
4228,2580,SUPP_129,6,2,0,8.42,2025-07-30
4229,2581,SUPP_117,0,0,9,5.24,2025-09-29
4230,2582,SUPP_286,126,21,8,16.51,2025-07-17
4231,2582,SUPP_489,4,1,27,14.23,2025-08-28
4232,2583,SUPP_492,9,1,5,6.62,2025-09-28
4233,2584,SUPP_161,1,1,0,1.69,2025-07-05
4234,2584,SUPP_350,20,9,0,1.33,2025-10-08
4235,2585,SUPP_82,0,0,18,0.79,2025-10-25
4236,2585,SUPP_433,114,32,26,1.19,2025-07-17
4237,2585,SUPP_174,472,38,28,1.18,2025-12-11
4238,2586,SUPP_265,399,6,28,3.1,2025-07-20
4239,2587,SUPP_399,183,27,12,13.15,2025-11-15
4240,2587,SUPP_159,233,47,25,10.22,2025-11-15
4241,2588,SUPP_137,0,0,16,1.9,2025-04-21
4242,2589,SUPP_217,14,4,29,3.45,2025-09-10
4243,2590,SUPP_426,10,4,0,10.31,2025-12-04
4244,2591,SUPP_356,16,6,0,20.22,2025-09-15
4245,2592,SUPP_142,377,31,17,9.65,2025-09-19
4246,2592,SUPP_259,4,0,21,2.34,2025-10-04
4247,2593,SUPP_269,4,1,0,2.31,2025-07-29
4248,2593,SUPP_464,7,2,0,0.75,2025-11-23
4249,2594,SUPP_162,178,0,22,9.74,2025-12-08
4250,2595,SUPP_475,15,6,11,1.68,2025-10-21
4251,2596,SUPP_201,0,0,20,1.66,2025-05-17
4252,2597,SUPP_316,9,3,23,1.58,2025-10-06
4253,2598,SUPP_443,0,0,8,1.02,2025-04-20
4254,2599,SUPP_227,9,3,0,0.73,2025-09-19
4255,2600,SUPP_101,64,25,29,11.23,2025-07-21
4256,2600,SUPP_110,487,31,15,5.39,2025-12-01
4257,2600,SUPP_441,431,15,26,9.22,2025-08-16
4258,2601,SUPP_349,16,2,0,8.13,2025-07-07
4259,2601,SUPP_6,18,8,0,17.65,2025-08-18
4260,2601,SUPP_29,8,3,0,10.69,2025-07-20
4261,2602,SUPP_160,492,11,8,1.14,2025-11-06
4262,2602,SUPP_418,0,0,21,0.74,2025-02-26
4263,2602,SUPP_146,5,0,12,0.6,2025-09-18
4264,2603,SUPP_387,50,8,26,8.07,2025-08-25
4265,2603,SUPP_64,111,29,8,4.25,2025-11-20
4266,2603,SUPP_6,148,20,13,6.55,2025-11-22
4267,2604,SUPP_51,0,0,16,0.82,2025-06-10
4268,2605,SUPP_367,0,0,21,2.16,2025-04-01
4269,2606,SUPP_322,244,20,27,3.28,2025-08-11
4270,2607,SUPP_61,0,0,7,1.66,2025-01-05
4271,2607,SUPP_363,318,23,23,2.99,2025-10-05
4272,2608,SUPP_205,0,0,17,1.73,2025-04-15
4273,2608,SUPP_492,0,0,7,1.32,2025-10-10
4274,2609,SUPP_409,6,0,0,20.23,2025-07-16
4275,2609,SUPP_405,2,0,0,39.38,2025-07-19
4276,2610,SUPP_471,0,0,29,6.65,2025-08-07
4277,2611,SUPP_32,0,0,17,3.18,2025-05-06
4278,2611,SUPP_58,0,0,30,4.79,2025-06-14
4279,2612,SUPP_338,293,3,30,26.23,2025-12-01
4280,2613,SUPP_31,13,1,0,3.25,2025-11-12
4281,2613,SUPP_312,7,2,0,4.48,2025-11-10
4282,2614,SUPP_45,4,4,13,17.14,2025-10-25
4283,2614,SUPP_362,212,22,30,32.38,2025-07-24
4284,2615,SUPP_134,468,38,14,54.8,2025-11-26
4285,2616,SUPP_61,84,3,5,3.71,2025-07-16
4286,2616,SUPP_202,340,45,16,3.5,2025-08-23
4287,2617,SUPP_54,8,4,20,16.51,2025-08-06
4288,2617,SUPP_335,343,34,11,15.06,2025-09-03
4289,2618,SUPP_190,5,1,5,2.76,2025-07-12
4290,2619,SUPP_288,180,43,22,7.64,2025-09-14
4291,2620,SUPP_222,0,0,12,3.42,2025-08-10
4292,2621,SUPP_83,0,0,16,10.5,2025-10-18
4293,2622,SUPP_270,4,0,16,9.86,2025-12-06
4294,2622,SUPP_109,6,1,21,38.91,2025-08-25
4295,2622,SUPP_253,0,0,28,32.58,2025-11-02
4296,2623,SUPP_24,139,24,18,6.23,2025-07-13
4297,2624,SUPP_100,377,377,11,15.58,2025-10-30
4298,2624,SUPP_42,93,29,10,2.48,2025-12-09
4299,2625,SUPP_444,0,0,24,18.54,2025-04-13
4300,2625,SUPP_446,458,27,9,12.57,2025-09-18
4301,2626,SUPP_381,359,33,20,26.25,2025-09-25
4302,2626,SUPP_140,332,31,18,17.21,2025-09-02
4303,2627,SUPP_70,0,0,26,2.49,2025-02-07
4304,2627,SUPP_319,0,0,25,2.03,2025-08-02
4305,2627,SUPP_50,0,0,11,1.27,2025-06-29
4306,2628,SUPP_182,9,3,19,1.52,2025-07-01
4307,2628,SUPP_432,3,2,10,1.41,2025-07-30
4308,2629,SUPP_24,0,0,12,4.07,2025-04-26
4309,2629,SUPP_253,490,42,5,2.2,2025-11-10
4310,2630,SUPP_340,10,3,14,5.76,2025-08-18
4311,2631,SUPP_443,238,19,16,8.71,2025-10-21
4312,2632,SUPP_169,0,0,21,2.63,2025-03-31
4313,2632,SUPP_85,0,0,28,3.43,2025-03-07
4314,2632,SUPP_448,0,0,6,2.98,2025-03-17
4315,2633,SUPP_183,243,36,22,3.5,2025-08-11
4316,2634,SUPP_111,36,14,30,3.22,2025-10-03
4317,2635,SUPP_280,6,2,0,14.66,2025-07-18
