product_id,product_name,sku,category_id,category,sub_category,brand,cost_price,sell_price,launch_date,weight,dimensions,color,size,material,supplier_id
949,Meguiars Tool Box,MEG-TOOL-00949,51,Tools,NaN,Meguiars,74.03,207.4,2019-07-12,4.42,68.4x30.9x15.6,NaN,NaN,NaN,
950,Journey Home Blu-ray Plus,UNI-MOVI-00950,39,Movies,NaN,Universal,38.36,48.95,2016-01-29,0.0,NaN,NaN,NaN,NaN,
951,"Garmin Spectre x360 15.6"" Gen2",GAR-ULTR-00951,61,Ultrabooks,NaN,Garmin,318.93,390.83,2018-06-09,3.31,15.7x47.5x5.9,Black,256GB,Glass,
952,Gap Mens Pants Silver XL,GAP-MENS-00952,17,Mens Clothing,New Arrivals,Gap,30.64,82.46,2026-01-31,1.59,64.0x44.0x56.4,Gold,XS,Polyester,
953,Calvin Klein Womens Leggings Pink,CAL-WOME-00953,69,Womens Pants,Featured,Calvin Klein,142.78,355.78,2016-03-14,1.82,98.9x33.1x41.1,Black,L,Polyester,
954,MAC Eyeshadow Palette Gen2,MAC-MAKE-00954,33,Makeup,Featured,MAC,102.1,211.68,2016-04-20,7.72,91.3x41.6x38.0,Orange,NaN,NaN,
955,Apple Over-Ear Headphones Green,APP-HEAD-00955,62,Headphones,Seasonal,Apple,573.14,1409.88,2022-12-11,3.95,7.5x67.5x45.3,White,1TB,Plastic,
956,Philips Sleep Tracker V2,PHI-WELL-00956,56,Wellness Devices,NaN,Philips,22.01,41.76,2023-03-13,5.76,14.4x34.7x58.9,NaN,NaN,NaN,
957,Sony OnePlus 9 512GB,SON-ANDR-00957,58,Android Phones,NaN,Sony,640.15,845.51,2021-04-06,0.59,8.2x13.0x44.4,Silver,NaN,Plastic,
958,Estee Lauder Facial Cleanser,EST-SKIN-00958,32,Skincare,NaN,Estee Lauder,22.19,50.59,2023-11-16,1.09,92.9x78.3x24.0,NaN,NaN,NaN,
959,Gap Baseball Cap Green,GAP-ACCE-00959,21,Accessories,NaN,Gap,47.54,103.69,2018-10-08,1.36,49.6x20.1x39.6,Red,XS,Linen,
960,New Balance Athletic Shoes Purple,NEW-FOOT-00960,20,Footwear,Seasonal,New Balance,78.11,208.14,2019-12-03,0.2,22.5x31.1x10.2,Rose Gold,XS,Silk,
961,Canon Portable Speaker Beige 65,CAN-SPEA-00961,63,Speakers,NaN,Canon,777.2,2276.74,2016-06-19,4.92,46.0x15.8x2.2,Black,NaN,Stainless Steel,
962,LG Wireless Headphones White,LG-HEAD-00962,62,Headphones,Seasonal,LG,528.02,1462.48,2023-04-11,1.41,98.8x16.2x12.7,White,NaN,Glass,
963,3M Car Wax Gen2,3M-CARC-00963,52,Car Care,Featured,3M,270.74,725.38,2022-04-28,8.8,90.9x34.1x19.0,Gray,NaN,NaN,
964,Ralph Lauren Womens Sweater White,RAL-TOPS-00964,68,Tops,NaN,Ralph Lauren,29.82,89.26,2022-10-25,0.21,89.3x57.6x36.6,Silver,XS,Silk,
965,The Great Adventure Blu-ray Plus,PEN-MOVI-00965,39,Movies,NaN,Penguin,52.16,83.63,2019-12-06,0.0,NaN,NaN,NaN,NaN,
966,NYX Lipstick Red,NYX-MAKE-00966,33,Makeup,Featured,NYX,51.26,147.83,2024-07-17,5.81,39.5x24.1x28.3,Brown,NaN,NaN,
967,Nike Bike Helmet Gold,NIK-CYCL-00967,31,Cycling,NaN,Nike,44.79,109.55,2020-09-25,1.11,94.3x77.4x8.0,Green,NaN,NaN,
968,Calvin Klein Mens Hoodie Gray,CAL-MENS-00968,66,Mens Outerwear,Seasonal,Calvin Klein,73.15,114.87,2026-03-02,1.3,19.2x32.5x4.2,Black,XXL,Cotton,
969,Crate & Barrel Executive Desk Fabric,CRA-OFFI-00969,72,Office Furniture,NaN,Crate & Barrel,195.54,475.64,2016-04-13,13.52,58.2x29.9x4.9,NaN,NaN,NaN,
970,Maybelline Facial Cleanser,MAY-SKIN-00970,32,Skincare,NaN,Maybelline,58.87,142.24,2020-11-09,8.01,70.4x77.2x24.7,NaN,NaN,NaN,
971,"Lenovo X1 Notebook 13""",LEN-LAPT-00971,12,Laptops,Bestseller,Lenovo,618.19,1064.37,2017-01-16,4.47,94.2x69.5x56.6,Space Gray,1TB,Aluminum,
972,H&M Mens Casual Shirt Orange 6,HM-MENS-00972,64,Mens Shirts,Seasonal,H&M,96.57,130.22,2021-12-04,0.4,42.5x23.8x31.0,Orange,M,Silk,
973,"Samsung X1 Laptop 13"" 256GB",SAM-LAPT-00973,12,Laptops,Bestseller,Samsung,435.55,1259.86,2020-09-11,2.41,10.7x30.1x23.1,Silver,1TB,Glass,
974,Schwinn Dumbbell Set,SCH-STRE-00974,74,Strength Training,Seasonal,Schwinn,152.52,304.76,2016-05-02,6.62,83.0x32.7x51.7,Blue,NaN,NaN,
975,Nerf Fashion Doll,NER-DOLL-00975,43,Dolls,Bestseller,Nerf,7.36,14.48,2026-01-13,1.88,13.7x17.7x51.7,Yellow,NaN,NaN,
976,Nintendo Collectible Figure,NIN-ACTI-00976,40,Action Figures,New Arrivals,Nintendo,60.24,137.36,2017-08-09,9.03,14.1x52.7x36.2,NaN,NaN,NaN,
977,Weber Coffee Table Wood,WEB-LIVI-00977,70,Living Room Furniture,Bestseller,Weber,59.81,102.96,2017-01-23,14.15,9.3x65.3x57.3,Gray,NaN,Plastic,
978,Calvin Klein Mens Polo Shirt Purple,CAL-MENS-00978,64,Mens Shirts,Seasonal,Calvin Klein,48.61,99.83,2018-01-16,0.21,9.3x76.6x2.2,Pink,S,Cotton,
979,Logitech Max Pro 512GB,LOG-SMAR-00979,11,Smartphones,NaN,Logitech,722.62,1473.21,2020-02-19,0.54,14.5x27.6x38.6,Blue,NaN,Aluminum,
980,"Samsung Spectre x360 13""",SAM-ULTR-00980,61,Ultrabooks,NaN,Samsung,236.17,658.47,2019-05-04,3.4,25.7x36.2x2.4,Blue,NaN,Aluminum,
981,"Bose ZenBook 15.6""",BOS-ULTR-00981,61,Ultrabooks,NaN,Bose,130.02,336.03,2020-07-05,3.45,80.0x46.9x31.9,Blue,NaN,Aluminum,
982,Adidas Resistance Band Set,ADI-YOGA-00982,75,Yoga & Pilates,Bestseller,Adidas,151.38,320.68,2016-03-04,5.3,17.3x63.4x52.4,Brown,NaN,NaN,
983,LOreal Hair Dryer,LOR-HAIR-00983,34,Hair Care,Bestseller,LOreal,64.98,90.59,2022-09-19,5.79,81.5x56.0x25.8,Green,NaN,NaN,
984,Under Armour Elliptical Trainer Gen2,UND-CARD-00984,73,Cardio Machines,NaN,Under Armour,159.14,235.82,2024-01-17,6.09,57.2x73.2x40.5,NaN,NaN,NaN,
985,Maybelline Shampoo 53,MAY-HAIR-00985,34,Hair Care,Bestseller,Maybelline,26.68,54.59,2025-02-14,4.18,9.3x52.2x30.9,NaN,NaN,NaN,
986,Meguiars Socket Set Gen2,MEG-TOOL-00986,51,Tools,NaN,Meguiars,154.6,356.43,2021-12-28,4.99,97.0x47.7x5.9,Navy,NaN,NaN,
987,Meguiars Tool Box Plus,MEG-TOOL-00987,51,Tools,NaN,Meguiars,241.28,473.98,2026-06-19,0.53,83.0x20.1x22.4,NaN,NaN,NaN,
988,Levis Kids Jacket Purple,LEV-KIDS-00988,19,Kids Clothing,Bestseller,Levis,48.85,133.4,2016-01-31,1.41,22.6x72.2x5.7,Purple,S,Wool,
989,Gap Womens Trousers Red,GAP-WOME-00989,69,Womens Pants,Featured,Gap,124.44,246.08,2025-07-30,1.17,69.1x51.6x59.4,Purple,XL,Polyester,
990,Levis Womens Pants Space Gray L,LEV-WOME-00990,18,Womens Clothing,Clearance,Levis,87.06,179.41,2024-10-17,0.25,24.9x77.5x31.1,White,XXL,Nylon,
991,Goodyear Car Wax Plus,GOO-CARC-00991,52,Car Care,Featured,Goodyear,200.06,548.16,2026-03-11,6.85,42.0x17.8x16.4,NaN,NaN,NaN,
992,Kelloggs Sea Salt Chips Plus,KEL-SNAC-00992,45,Snacks,NaN,Kelloggs,10.86,28.31,2022-05-24,4.9,84.9x63.0x28.7,NaN,NaN,NaN,
993,Nestle Coffee Beans,NES-BEVE-00993,46,Beverages,Bestseller,Nestle,9.35,19.71,2018-10-06,6.57,87.6x21.7x57.1,NaN,NaN,NaN,
994,Pottery Barn Garden Tool Set Plus,POT-GARD-00994,25,Garden Supplies,NaN,Pottery Barn,118.39,316.77,2022-02-24,8.83,53.0x16.1x6.3,Silver,NaN,NaN,
995,Trek Swim Goggles,TRE-WATE-00995,30,Water Sports,NaN,Trek,40.31,86.33,2025-11-24,3.83,66.3x57.5x2.6,White,NaN,NaN,
996,Cuisinart Decorative Vase Pink,CUI-HOME-00996,26,Home Decor,NaN,Cuisinart,412.34,769.6,2022-05-01,48.43,83.5x44.1x36.4,Beige,NaN,NaN,
997,Hot Wheels Doll House Set Plus,HOT-DOLL-00997,43,Dolls,Bestseller,Hot Wheels,41.57,104.68,2024-11-09,8.14,92.6x48.9x9.4,Purple,NaN,NaN,
998,Fitbit Vitamin D3 Edition,FIT-VITA-00998,53,Vitamins,Bestseller,Fitbit,161.6,369.27,2019-09-26,8.56,57.5x15.6x5.5,NaN,NaN,NaN,
999,Adidas Womens Shelf Navy XL,ADI-WOME-00999,18,Womens Clothing,Clearance,Adidas,132.15,266.5,2019-06-15,0.48,66.2x41.1x14.8,Orange,XL,Denim,
1000,Mattel Empire Board Game,MAT-BOAR-01000,41,Board Games,Clearance,Mattel,34.53,90.16,2016-11-07,5.9,34.9x30.1x19.1,NaN,NaN,NaN,
1001,"Apple ZenBook 13""",APP-ULTR-01001,61,Ultrabooks,NaN,Apple,613.24,1066.1,2023-12-06,2.25,12.4x50.6x31.8,Gold,NaN,Stainless Steel,
1002,iRobot Cotton Sheet Set Pink,IRO-BEDD-01002,24,Bedding,Clearance,iRobot,113.15,153.18,2022-04-24,1.95,42.1x51.5x42.6,Black,NaN,NaN,
1003,Optimum Nutrition Vitamin C,OPT-VITA-01003,53,Vitamins,Bestseller,Optimum Nutrition,30.8,77.72,2023-01-16,4.07,74.2x45.5x37.3,NaN,NaN,NaN,
1004,New Balance Mens Winter Coat Navy,NEW-MENS-01004,66,Mens Outerwear,Seasonal,New Balance,88.93,207.59,2020-05-22,1.37,31.2x79.1x5.6,Silver,XXL,Cotton,
1005,GNC Thermometer,GNC-MEDI-01005,55,Medical Supplies,Seasonal,GNC,154.23,357.05,2016-09-04,4.24,31.5x61.8x14.4,NaN,NaN,NaN,
1006,Calvin Klein Mens Dress Pants Brown,CAL-MENS-01006,65,Mens Pants,NaN,Calvin Klein,47.43,82.45,2021-05-29,1.45,93.5x20.8x19.8,Silver,S,Linen,
1007,GNC Blood Pressure Monitor,GNC-MEDI-01007,55,Medical Supplies,Seasonal,GNC,84.37,227.54,2025-11-03,5.72,53.1x22.8x41.2,NaN,NaN,NaN,
1008,Logitech Gaming Console,LOG-GAMI-01008,16,Gaming,Bestseller,Logitech,439.15,1241.22,2023-07-18,3.92,26.8x72.4x8.5,Black,64GB,Stainless Steel,
1009,The Great Adventure Blu-ray 81,HAR-MOVI-01009,39,Movies,NaN,HarperCollins,8.09,23.04,2019-12-03,0.0,NaN,Gold,NaN,NaN,
1010,Levis Baseball Cap Black,LEV-ACCE-01010,21,Accessories,NaN,Levis,27.54,78.11,2022-05-04,1.06,65.6x46.5x27.2,White,XS,Polyester,
1011,Nike Designer Shelf Red,NIK-WOME-01011,18,Womens Clothing,Clearance,Nike,27.91,56.1,2018-10-04,1.06,71.1x65.8x25.0,Yellow,M,Leather,
1012,Yeti Yoga Mat Rose Gold,YET-YOGA-01012,75,Yoga & Pilates,Bestseller,Yeti,184.69,526.1,2023-07-27,1.34,72.7x57.4x25.9,NaN,NaN,NaN,
1013,Asus Fitness Tracker Blue,ASU-WEAR-01013,15,Wearable Technology,NaN,Asus,371.84,997.88,2022-03-22,1.1,33.8x72.6x15.7,Silver,NaN,Stainless Steel,
1014,Zara Womens Sweater Purple,ZAR-TOPS-01014,68,Tops,NaN,Zara,99.26,172.74,2017-12-22,0.28,32.2x48.4x41.9,Pink,XXL,Wool,
1015,Silent Waters by Emily White Gen2,SON-NONF-01015,37,Non-Fiction,Featured,Sony Music,8.45,25.22,2025-07-15,0.0,NaN,Blue,NaN,NaN,
1016,Lenovo Smart Band,LEN-WEAR-01016,15,Wearable Technology,NaN,Lenovo,395.85,920.66,2019-07-30,2.46,48.8x22.4x21.4,Space Gray,128GB,Plastic,
1017,Clinique Hair Dryer,CLI-HAIR-01017,34,Hair Care,Bestseller,Clinique,149.66,427.72,2025-08-22,4.08,44.6x8.9x27.6,Black,NaN,NaN,
1018,Nike Kids Jacket Pink,NIK-KIDS-01018,19,Kids Clothing,Bestseller,Nike,111.25,152.38,2021-10-03,0.21,43.6x53.5x10.6,Yellow,XL,Denim,
1019,Puma Mens Casual Shirt Beige,PUM-MENS-01019,64,Mens Shirts,Seasonal,Puma,46.63,69.07,2020-04-27,1.94,55.3x23.5x36.5,Brown,XS,Silk,
1020,Nerf Adventure Board Game Gen2,NER-BOAR-01020,41,Board Games,Clearance,Nerf,41.74,103.65,2018-02-15,6.88,62.3x21.2x46.2,NaN,NaN,NaN,
1021,Meguiars Tire Shine 69,MEG-CARC-01021,52,Car Care,Featured,Meguiars,71.27,187.27,2023-07-08,6.38,68.4x40.1x37.1,NaN,NaN,NaN,
1022,Dyson Bookshelf Metal,DYS-OFFI-01022,72,Office Furniture,NaN,Dyson,88.18,222.32,2017-10-08,25.24,10.8x70.7x30.2,NaN,NaN,NaN,
1023,Williams-Sonoma Decorative Vase Beige,WIL-HOME-01023,26,Home Decor,NaN,Williams-Sonoma,65.25,87.36,2024-05-31,20.99,77.4x75.6x42.3,Orange,NaN,NaN,
1024,Nerf Construction Kit 43,NER-BUIL-01024,42,Building Sets,NaN,Nerf,76.74,208.44,2022-05-28,2.08,81.2x33.5x12.0,Red,NaN,NaN,
1025,Under Armour Soccer Ball,UND-TEAM-01025,29,Team Sports,Featured,Under Armour,68.53,126.84,2021-07-08,2.75,83.6x76.2x41.4,NaN,NaN,NaN,
1026,Schwinn Exercise Bike,SCH-CARD-01026,73,Cardio Machines,NaN,Schwinn,78.25,131.64,2023-10-18,3.47,21.2x6.5x55.9,NaN,NaN,NaN,
1027,Pottery Barn Outdoor Planter White,POT-GARD-01027,25,Garden Supplies,NaN,Pottery Barn,201.57,556.42,2025-09-21,36.99,90.0x45.7x26.0,Brown,NaN,Glass,
1028,Nerf Adventure Board Game,NER-BOAR-01028,41,Board Games,Clearance,Nerf,54.79,70.72,2020-12-15,2.86,84.7x37.3x51.6,NaN,NaN,NaN,
1029,Trek Yoga Mat Gray Plus,TRE-YOGA-01029,75,Yoga & Pilates,Bestseller,Trek,182.61,427.12,2025-01-17,1.76,77.2x73.1x11.2,Space Gray,NaN,NaN,
1030,Under Armour Womens Maxi Dress Rose Gold,UND-DRES-01030,67,Dresses,Bestseller,Under Armour,133.01,360.59,2018-08-16,0.98,52.6x5.5x9.6,Green,XXL,Denim,
1031,New Balance Womens Sweater Space Gray 16,NEW-TOPS-01031,68,Tops,NaN,New Balance,57.37,87.92,2026-02-14,1.96,76.4x12.8x56.1,Pink,L,Nylon,
1032,Gap Cocktail Dress Green,GAP-DRES-01032,67,Dresses,Bestseller,Gap,73.16,148.85,2025-10-28,1.0,23.4x12.1x48.7,White,XXL,Denim,
1033,KitchenAid Garden Tool Set,KIT-GARD-01033,25,Garden Supplies,NaN,KitchenAid,130.97,162.86,2016-09-20,27.82,74.0x18.3x37.8,NaN,NaN,Leather,
1034,H&M Leather Belt Beige,HM-ACCE-01034,21,Accessories,NaN,H&M,58.91,159.57,2021-06-01,1.27,63.8x6.9x29.4,Space Gray,L,Polyester,
1035,The North Face Yoga Mat Orange,THE-YOGA-01035,75,Yoga & Pilates,Bestseller,The North Face,173.13,398.49,2026-03-20,9.71,6.6x54.6x44.9,NaN,NaN,NaN,
1036,Maybelline Hair Dryer V2,MAY-HAIR-01036,34,Hair Care,Bestseller,Maybelline,21.76,36.75,2024-02-03,5.03,79.6x22.4x16.3,Brown,NaN,NaN,
1037,IKEA Modern Chair,IKE-FURN-01037,22,Furniture,NaN,IKEA,117.27,201.66,2025-05-19,47.72,6.0x79.0x11.4,Green,NaN,Leather,
1038,Calvin Klein Mens Jacket Brown S,CAL-MENS-01038,66,Mens Outerwear,Seasonal,Calvin Klein,100.74,131.15,2018-07-06,1.38,40.8x41.4x58.4,Gray,M,Leather,
1039,Under Armour Exercise Bike Edition,UND-CARD-01039,73,Cardio Machines,NaN,Under Armour,53.54,134.24,2023-07-15,1.7,62.4x46.8x47.4,NaN,NaN,NaN,
1040,Nerf Doll House Set Plus,NER-DOLL-01040,43,Dolls,Bestseller,Nerf,48.2,100.3,2019-01-26,2.45,59.5x43.0x45.9,NaN,NaN,NaN,
1041,Puma Mens Jeans Space Gray M,PUM-MENS-01041,65,Mens Pants,NaN,Puma,52.02,106.02,2019-04-12,0.46,77.5x63.2x52.1,Silver,XXL,Polyester,
1042,Microsoft Premium Ultra 128GB Pink,MIC-SMAR-01042,11,Smartphones,NaN,Microsoft,177.05,519.94,2023-09-22,3.58,99.3x27.8x52.3,White,32GB,Plastic,
1043,H&M Leather Belt Black,HM-ACCE-01043,21,Accessories,NaN,H&M,131.31,305.71,2020-02-13,0.23,27.3x50.0x12.8,Orange,XS,Polyester,
1044,Trek Camping Tent,TRE-OUTD-01044,28,Outdoor Recreation,NaN,Trek,116.24,247.21,2019-10-29,6.51,83.8x8.7x10.8,Green,NaN,NaN,
1045,"Canon ThinkPad X1 17""",CAN-BUSI-01045,60,Business Laptops,NaN,Canon,798.05,1136.14,2018-06-10,0.22,60.1x10.5x47.2,White,1TB,Stainless Steel,
1046,Garmin Gaming Console,GAR-GAMI-01046,16,Gaming,Bestseller,Garmin,300.16,529.85,2017-01-01,1.2,14.7x78.3x12.0,Silver,32GB,Plastic,
1047,IKEA Coffee Maker Rose Gold,IKE-KITC-01047,23,Kitchen,Bestseller,IKEA,370.96,1025.0,2020-03-09,39.97,93.2x35.1x43.6,Gray,NaN,NaN,
1048,GNC Blood Pressure Monitor Gen2,GNC-MEDI-01048,55,Medical Supplies,Seasonal,GNC,77.12,96.44,2017-04-22,8.22,49.1x39.3x39.3,NaN,NaN,NaN,
1049,The Great Adventure Hardcover Edition Plus,HAC-FICT-01049,36,Fiction,Featured,Hachette,54.86,88.2,2023-01-09,0.0,NaN,Gold,NaN,NaN,
1050,"Samsung Spectre x360 15.6""",SAM-ULTR-01050,61,Ultrabooks,NaN,Samsung,231.5,596.28,2021-03-28,1.35,17.6x47.1x57.6,Space Gray,NaN,Glass,
1051,Trek Bike Helmet Yellow,TRE-CYCL-01051,31,Cycling,NaN,Trek,122.63,150.64,2026-03-11,3.03,85.0x24.6x38.9,Gray,NaN,NaN,
1052,Weber Sectional Sofa Beige,WEB-LIVI-01052,70,Living Room Furniture,Bestseller,Weber,98.59,155.66,2023-05-23,46.97,76.2x43.1x48.4,Orange,NaN,Bamboo,
1053,Lenovo Galaxy S11 128GB Orange,LEN-ANDR-01053,58,Android Phones,NaN,Lenovo,160.81,343.2,2022-02-11,2.32,46.8x37.8x46.8,Space Gray,256GB,Aluminum,
1054,Goodyear Car Wax V2,GOO-CARC-01054,52,Car Care,Featured,Goodyear,109.32,154.16,2021-11-12,8.31,24.6x49.7x29.6,Blue,NaN,NaN,
1055,Crate & Barrel Kitchen Table Set,CRA-KITC-01055,23,Kitchen,Bestseller,Crate & Barrel,246.28,369.49,2025-04-02,27.24,47.3x41.2x18.2,Gold,NaN,NaN,
1056,New Balance Womens Trousers Black,NEW-WOME-01056,69,Womens Pants,Featured,New Balance,77.81,99.88,2022-02-18,0.81,83.3x57.9x47.9,Purple,S,Linen,
1057,Ralph Lauren Kids T-Shirt Purple XL,RAL-KIDS-01057,19,Kids Clothing,Bestseller,Ralph Lauren,110.58,319.27,2018-05-22,0.7,68.2x28.8x34.7,Navy,S,Linen,
1058,Levis Womens Jeans Beige S,LEV-WOME-01058,69,Womens Pants,Featured,Levis,16.64,44.93,2020-06-11,1.51,90.4x47.8x41.5,Rose Gold,XS,Silk,
1059,REI Treadmill Pro,REI-CARD-01059,73,Cardio Machines,NaN,REI,191.22,472.45,2024-12-11,8.28,9.0x50.1x17.0,NaN,NaN,NaN,
1060,Tommy Hilfiger Mens Winter Coat Gray,TOM-MENS-01060,66,Mens Outerwear,Seasonal,Tommy Hilfiger,86.71,156.13,2025-08-29,0.56,54.1x40.3x25.9,Green,L,Leather,
1061,Ralph Lauren Mens Polo Shirt Orange,RAL-MENS-01061,64,Mens Shirts,Seasonal,Ralph Lauren,79.41,110.22,2019-02-20,0.34,90.9x74.5x3.2,Red,XXL,Silk,
1062,Sony iPhone 15 128GB Green,SON-IPHO-01062,57,iPhone,NaN,Sony,274.56,592.75,2023-06-27,3.66,49.5x42.9x11.0,Gold,1TB,Aluminum,
1063,Puma Mens Winter Coat Navy,PUM-MENS-01063,66,Mens Outerwear,Seasonal,Puma,117.82,265.5,2021-01-18,0.61,22.8x43.6x42.7,Gold,XL,Leather,
1064,Coleman Yoga Mat Blue,COL-YOGA-01064,75,Yoga & Pilates,Bestseller,Coleman,126.68,377.45,2025-04-01,5.79,94.6x41.8x30.0,Gray,NaN,NaN,
1065,Gap Mens Winter Coat Black,GAP-MENS-01065,66,Mens Outerwear,Seasonal,Gap,128.8,164.01,2020-08-16,0.67,68.4x75.3x50.1,Rose Gold,XS,Nylon,
1066,Zara Womens Trousers Pink,ZAR-WOME-01066,69,Womens Pants,Featured,Zara,83.41,226.37,2024-01-07,1.18,68.7x18.0x48.2,Beige,XL,Denim,
1067,Coleman Barbell Set,COL-STRE-01067,74,Strength Training,Seasonal,Coleman,100.33,131.08,2017-08-11,2.64,59.4x66.8x31.9,NaN,NaN,NaN,
1068,Microsoft Noise Cancelling Headphones,MIC-HEAD-01068,62,Headphones,Seasonal,Microsoft,585.63,1119.73,2019-03-29,4.4,73.8x72.7x10.9,White,NaN,Aluminum,
1069,Thule Wrench Set,THU-TOOL-01069,51,Tools,NaN,Thule,121.05,356.72,2017-02-19,9.64,90.7x24.9x31.9,Gray,NaN,NaN,
1070,REI Elliptical Trainer,REI-CARD-01070,73,Cardio Machines,NaN,REI,187.37,387.63,2024-11-24,7.04,45.5x59.2x24.4,NaN,NaN,NaN,
1071,Dyson Office Pants Metal,DYS-FURN-01071,22,Furniture,NaN,Dyson,182.43,514.52,2021-10-18,47.57,32.1x53.2x41.0,Purple,NaN,Wood,
1072,Clinique Foundation,CLI-MAKE-01072,33,Makeup,Featured,Clinique,60.55,104.95,2017-07-05,5.09,5.8x63.5x48.0,Orange,NaN,NaN,
1073,Calvin Klein Classic Shirt Pink,CAL-MENS-01073,17,Mens Clothing,New Arrivals,Calvin Klein,74.12,138.56,2020-11-06,0.69,31.1x50.0x17.1,Orange,XS,Linen,
1074,KitchenAid Ergonomic Office Chair,KIT-OFFI-01074,72,Office Furniture,NaN,KitchenAid,399.0,516.71,2016-08-29,27.14,32.6x26.1x9.6,White,NaN,NaN,
1075,Under Armour Basketball V2,UND-TEAM-01075,29,Team Sports,Featured,Under Armour,62.72,109.12,2021-03-29,4.21,23.0x26.1x8.0,NaN,NaN,NaN,
1076,Logitech Noise Cancelling Headphones,LOG-HEAD-01076,62,Headphones,Seasonal,Logitech,560.72,1039.26,2021-08-16,3.54,34.4x26.2x11.4,Blue,128GB,Aluminum,
1077,Nerf Science Experiment Set Edition,NER-EDUC-01077,44,Educational Toys,Seasonal,Nerf,63.48,100.97,2017-11-05,4.4,86.1x58.7x53.9,Navy,NaN,NaN,
1078,Unilever Natural Shirt,UNI-ORGA-01078,48,Organic Foods,Seasonal,Unilever,28.52,85.06,2022-03-05,3.42,59.9x16.2x16.8,NaN,NaN,NaN,
1079,Weber Garden Tool Set V2,WEB-GARD-01079,25,Garden Supplies,NaN,Weber,88.72,166.72,2017-06-28,14.49,37.6x14.1x48.6,Brown,NaN,Metal,
1080,Fitbit Portable Speaker Green,FIT-SPEA-01080,63,Speakers,NaN,Fitbit,421.61,1256.16,2020-06-01,1.93,10.7x62.3x56.1,White,64GB,Aluminum,
1081,Coleman Fitness Cabinet,COL-EXER-01081,27,Exercise Equipment,Featured,Coleman,185.35,308.11,2016-11-08,9.66,77.4x71.5x46.5,NaN,NaN,NaN,
1082,Fitbit Wireless Headphones Space Gray,FIT-HEAD-01082,62,Headphones,Seasonal,Fitbit,360.12,860.85,2018-01-01,2.8,55.7x69.3x50.6,Blue,256GB,Plastic,
1083,LEGO Collectible Figure,LEG-ACTI-01083,40,Action Figures,New Arrivals,LEGO,31.57,59.5,2021-04-03,9.69,28.9x37.3x54.5,Black,NaN,NaN,
1084,Organic Valley Natural Table,ORG-ORGA-01084,48,Organic Foods,Seasonal,Organic Valley,35.94,44.57,2022-10-12,6.36,98.1x25.2x56.6,Gold,NaN,NaN,
1085,GNC Multivitamin Edition,GNC-VITA-01085,53,Vitamins,Bestseller,GNC,198.16,485.58,2020-12-07,1.39,15.9x11.1x38.5,NaN,NaN,NaN,
1086,Adidas Mountain Bike Space Gray,ADI-CYCL-01086,31,Cycling,NaN,Adidas,125.78,188.49,2022-07-20,4.98,13.8x58.0x54.3,NaN,NaN,NaN,
1087,HP Home Theater System 96,HP-AUDI-01087,13,Audio Equipment,NaN,HP,142.39,193.29,2019-01-12,0.84,74.1x54.1x52.4,Blue,32GB,Carbon Fiber,
1088,Gap Leather Belt Space Gray,GAP-ACCE-01088,21,Accessories,NaN,Gap,17.16,26.48,2023-01-23,0.53,45.8x79.1x56.4,Orange,S,Silk,
1089,Logitech iPhone 9 Pro Max 256GB,LOG-IPHO-01089,57,iPhone,NaN,Logitech,543.72,1514.9,2024-03-29,0.65,41.4x71.9x13.1,White,NaN,Carbon Fiber,
1090,Adidas Swim Goggles,ADI-WATE-01090,30,Water Sports,NaN,Adidas,185.11,333.04,2024-03-21,7.84,12.8x68.5x11.3,Red,NaN,NaN,
1091,Funko Construction Kit,FUN-BUIL-01091,42,Building Sets,NaN,Funko,67.75,103.95,2019-01-01,2.26,14.6x5.9x45.9,NaN,NaN,NaN,
1092,REI Treadmill Home Gym,REI-EXER-01092,27,Exercise Equipment,Featured,REI,56.32,87.74,2018-09-15,6.05,62.5x22.7x26.1,NaN,NaN,NaN,
1093,JBL Classic Pro 256GB,JBL-SMAR-01093,11,Smartphones,NaN,JBL,223.49,302.6,2019-08-31,2.38,47.1x43.6x57.2,White,NaN,Plastic,
1094,Unilever Coffee Beans Gen2,UNI-BEVE-01094,46,Beverages,Bestseller,Unilever,28.12,53.65,2018-03-02,7.15,36.6x77.2x37.8,NaN,NaN,NaN,
1095,"HP Legion Gaming Laptop 15.6""",HP-GAMI-01095,59,Gaming Laptops,NaN,HP,773.03,1127.0,2021-10-24,3.23,55.3x53.0x46.2,Space Gray,32GB,Plastic,
1096,Coca-Cola Organic Cabinet,COC-ORGA-01096,48,Organic Foods,Seasonal,Coca-Cola,46.21,56.76,2020-04-02,2.48,20.6x7.6x45.6,Green,NaN,NaN,
1097,Cuisinart Decorative Vase Beige,CUI-HOME-01097,26,Home Decor,NaN,Cuisinart,388.42,522.01,2016-01-22,39.96,12.1x68.2x58.7,Navy,NaN,NaN,
1098,Nestle Coffee Beans 17,NES-BEVE-01098,46,Beverages,Bestseller,Nestle,31.12,67.52,2016-06-06,2.6,84.2x64.3x8.4,Pink,NaN,NaN,
1099,Nerf STEM Learning Kit Edition,NER-EDUC-01099,44,Educational Toys,Seasonal,Nerf,14.73,37.78,2022-02-04,5.57,34.4x39.2x5.4,Space Gray,NaN,NaN,
