line_item_id,order_ref,product_ref,qty_ordered,unit_cost,unit_selling_price,item_discount,line_total,created_timestamp,profit_margin,tax_amount,product_sku,total_weight_kg,is_gift,return_status,fulfillment_location
18095,4585,133,3,768.18,1272.84,0.0,3818.52,2024-11-15T09:32:44Z,1513.98,440.83,APP-GAMI-00133,10.71,False,None,WH-WEST-01
18096,4586,4666,2,742.96,1162.56,581.28,1743.84,2022-12-17T07:08:25Z,257.92,170.92,HP-IPHO-04666,7.82,False,None,STORE-030
18097,4586,3075,3,749.74,1361.18,0.0,4083.54,2022-12-17T07:08:25Z,1834.32,376.43,ASU-BUSI-03075,10.11,False,None,WH-WEST-02
18098,4586,1361,2,54.72,121.95,0.0,243.9,2022-12-17T07:08:25Z,134.46,19.06,YET-CYCL-01361,16.46,False,None,WH-CENTRAL-01
18099,4586,2983,1,42.0,95.96,0.0,95.96,2022-12-17T07:08:25Z,53.96,7.54,HAC-FICT-02983,0.0,False,None,
18100,4586,2328,3,334.55,991.06,0.0,2973.18,2022-12-17T07:08:25Z,1969.53,221.98,DYS-KITC-02328,45.3,False,None,STORE-005
18101,4586,4962,3,128.53,241.62,0.0,724.86,2022-12-17T07:08:25Z,339.27,53.64,OLA-MAKE-04962,10.71,False,None,STORE-030
18102,4586,3472,3,8.4,8.77,0.0,26.31,2022-12-17T07:08:25Z,1.11,1.84,RAN-FICT-03472,0.0,False,None,
18103,4587,2632,7,64.26,88.03,123.24,492.97,2021-04-05T08:52:56Z,43.15,58.32,REI-EXER-02632,7.91,False,None,STORE-030
18104,4587,269,3,90.29,256.59,0.0,769.77,2021-04-05T08:52:56Z,498.9,69.85,THU-CARC-00269,2.79,False,None,STORE-001
18105,4587,4885,9,108.22,131.04,235.87,943.49,2021-04-05T08:52:56Z,-30.49,61.68,EST-HAIR-04885,89.73,False,None,STORE-010
18106,4588,4709,3,44.44,58.61,0.0,175.83,2023-04-13T06:31:16Z,42.51,15.6,CAL-FOOT-04709,3.3,False,None,WH-WEST-01
18107,4588,583,2,41.82,32.11,0.0,64.22,2023-04-13T06:31:16Z,-19.42,4.76,LEV-MENS-00583,0.38,False,None,STORE-025
18108,4588,2629,4,52.16,149.42,0.0,597.68,2023-04-13T06:31:16Z,389.04,41.83,PUM-TOPS-02629,5.16,False,None,DC-02
18109,4588,1977,2,468.58,681.32,0.0,1362.64,2023-04-13T06:31:16Z,425.48,122.99,NIK-GAMI-01977,9.0,False,None,WH-EAST-02
18110,4589,1364,1,110.37,135.19,0.0,135.19,2023-04-13T06:31:47Z,24.82,13.74,COL-TEAM-01364,6.56,False,None,DC-03
18111,4589,4153,10,417.66,954.76,0.0,9547.6,2023-04-13T06:31:47Z,5371.0,805.88,CUI-FURN-04153,414.2,False,None,STORE-025
18112,4589,1220,2,362.17,533.9,0.0,1067.8,2023-04-13T06:31:47Z,343.46,105.07,DEL-ULTR-01220,5.62,False,None,DC-01
18113,4589,2846,2,467.41,1043.08,834.46,1251.7,2023-04-13T06:31:47Z,316.88,75.47,HP-IPHO-02846,1.76,False,None,WH-WEST-02
18114,4589,2479,4,727.76,1854.23,741.69,6675.23,2023-04-13T06:31:47Z,3764.19,392.65,LOG-IPHO-02479,11.96,False,None,STORE-001
18115,4589,4375,4,342.19,993.12,0.0,3972.48,2023-04-13T06:31:47Z,2603.72,473.85,POT-BEDR-04375,127.4,False,None,STORE-001
18116,4590,4483,3,390.38,936.85,0.0,2810.55,2020-01-14T17:49:28Z,1639.41,209.54,SCO-BEDD-04483,131.61,False,None,STORE-003
18117,4590,2650,3,26.68,32.6,0.0,97.8,2020-01-14T17:49:28Z,17.76,10.2,CAL-WOME-02650,4.35,False,None,DC-02
18118,4590,3963,6,38.54,40.49,0.0,242.94,2020-01-14T17:49:28Z,11.7,14.06,NEU-SKIN-03963,49.74,False,None,STORE-030
18119,4591,936,4,25.86,42.58,0.0,170.32,2019-12-22T12:17:30Z,66.88,8.65,ZAR-WOME-00936,5.56,False,None,STORE-005
18120,4591,1310,3,242.42,375.58,450.7,676.04,2019-12-22T12:17:30Z,-51.22,61.26,CRA-GARD-01310,11.25,False,None,DC-02
18121,4591,1725,3,121.18,297.25,0.0,891.75,2019-12-22T12:17:30Z,528.21,44.93,EST-MAKE-01725,28.62,False,None,STORE-004
18122,4591,4759,1,133.81,371.95,148.78,223.17,2019-12-22T12:17:30Z,89.36,17.61,CLI-SKIN-04759,7.6,False,None,WH-WEST-02
18123,4592,1929,2,11.1,25.07,0.0,50.14,2025-05-27T15:53:28Z,27.94,3.88,TOM-ACCE-01929,3.12,False,None,STORE-005
18124,4592,2230,4,256.53,764.27,0.0,3057.08,2025-05-27T15:53:28Z,2030.96,330.76,GOO-CARA-02230,12.64,False,None,WH-CENTRAL-01
18125,4592,404,1,152.78,251.98,100.79,151.19,2025-05-27T15:53:28Z,-1.59,17.78,CRA-CARA-00404,9.27,False,None,STORE-015
18126,4593,4876,1,150.12,394.0,0.0,394.0,2024-04-16T19:21:50Z,243.88,33.91,YET-EXER-04876,1.16,False,None,STORE-020
18127,4593,2052,1,95.36,134.4,0.0,134.4,2024-04-16T19:21:50Z,39.04,9.52,NIK-MENS-02052,0.99,False,None,WH-WEST-01
18128,4593,1333,4,68.91,141.42,141.42,424.26,2024-04-16T19:21:50Z,148.62,47.71,HAC-MOVI-01333,0.0,False,None,
18129,4593,813,4,21.8,38.82,0.0,155.28,2024-04-16T19:21:50Z,68.08,8.02,UND-MENS-00813,3.84,False,None,STORE-025
18130,4593,3229,5,86.92,211.71,0.0,1058.55,2024-04-16T19:21:50Z,623.95,71.38,RAL-MENS-03229,2.9,False,None,STORE-020
18131,4593,4028,7,105.33,197.02,0.0,1379.14,2024-04-16T19:21:50Z,641.83,72.76,PUM-ACCE-04028,7.49,False,None,STORE-015
18132,4594,2127,1,784.7,1645.38,411.35,1234.03,2023-03-24T04:16:00Z,449.33,70.88,LG-IPHO-02127,2.18,False,None,STORE-030
18133,4594,2946,3,403.14,1017.22,762.91,2288.75,2023-03-24T04:16:00Z,1079.33,185.85,POT-OFFI-02946,62.16,False,None,WH-CENTRAL-01
18134,4594,3434,2,107.06,227.7,0.0,455.4,2023-03-24T04:16:00Z,241.28,45.01,UND-EXER-03434,14.52,False,None,STORE-025
18135,4594,4761,1,636.59,1394.84,557.94,836.9,2023-03-24T04:16:00Z,200.31,96.68,CAN-CAME-04761,2.77,False,None,STORE-030
18136,4594,2342,1,289.81,761.4,0.0,761.4,2023-03-24T04:16:00Z,471.59,44.48,DYS-BEDR-02342,21.32,False,None,WH-EAST-01
18137,4595,4600,1,750.17,1206.22,241.24,964.98,2023-05-24T01:47:05Z,214.81,93.6,JBL-SMAR-04600,0.54,False,None,STORE-015
18138,4595,2209,3,139.45,398.54,0.0,1195.62,2023-05-24T01:47:05Z,777.27,137.89,WEA-CARA-02209,18.21,False,None,WH-WEST-02
18139,4595,2248,6,45.43,90.09,0.0,540.54,2023-05-24T01:47:05Z,267.96,31.58,DYS-LIVI-02248,174.78,False,None,STORE-005
18140,4595,3881,2,64.44,185.57,0.0,371.14,2023-05-24T01:47:05Z,242.26,19.66,NIN-BOAR-03881,19.92,False,None,WH-EAST-02
18141,4595,3239,5,244.69,453.34,0.0,2266.7,2023-05-24T01:47:05Z,1043.25,121.8,CRA-BEDD-03239,206.1,False,None,WH-WEST-02
18142,4596,1950,2,121.91,143.23,28.65,257.81,2024-02-26T17:14:46Z,13.99,27.2,OPT-MEDI-01950,5.58,False,None,WH-CENTRAL-01
18143,4596,2384,6,14.63,32.21,38.65,154.61,2024-02-26T17:14:46Z,66.83,12.94,ORG-PANT-02384,15.66,False,None,STORE-020
18144,4596,2775,4,58.55,152.24,0.0,608.96,2024-02-26T17:14:46Z,374.76,57.46,PAN-FRAG-02775,29.4,False,None,STORE-010
18145,4597,1840,1,170.34,200.56,0.0,200.56,2023-05-22T18:52:37Z,30.22,12.21,YET-TEAM-01840,9.74,False,None,STORE-002
18146,4597,1053,1,160.81,343.2,34.32,308.88,2023-05-22T18:52:37Z,148.07,37.01,LEN-ANDR-01053,2.32,False,None,STORE-020
18147,4597,217,1,50.13,147.79,0.0,147.79,2023-05-22T18:52:37Z,97.66,10.36,HAC-MOVI-00217,0.0,False,None,
18148,4597,4999,1,15.07,26.39,0.0,26.39,2023-05-22T18:52:37Z,11.32,2.55,UND-MENS-04999,1.13,False,None,WH-EAST-02
18149,4597,1492,7,378.79,858.56,0.0,6009.92,2023-05-22T18:52:37Z,3358.39,650.56,SON-WEAR-01492,13.09,False,None,STORE-010
18150,4597,4697,2,29.52,46.65,0.0,93.3,2023-05-22T18:52:37Z,34.26,7.81,SCH-YOGA-04697,14.22,False,None,WH-WEST-01
18151,4597,3692,6,49.49,80.05,0.0,480.3,2023-05-22T18:52:37Z,183.36,42.25,KRA-PANT-03692,21.06,False,None,WH-WEST-02
18152,4598,3474,2,553.55,1120.51,224.1,2016.92,2025-07-09T13:12:31Z,909.82,129.13,SAM-GAMI-03474,1.22,False,None,STORE-003
18153,4598,117,2,107.83,267.53,0.0,535.06,2025-07-09T13:12:31Z,319.4,57.0,NAT-MEDI-00117,5.56,False,None,WH-EAST-01
18154,4599,4492,3,174.23,232.63,139.58,558.31,2023-05-13T22:11:14Z,35.62,65.76,CEN-WELL-04492,13.11,False,None,WH-EAST-02
18155,4599,692,1,78.11,213.93,0.0,213.93,2023-05-13T22:11:14Z,135.82,22.74,TOM-WOME-00692,0.41,False,None,STORE-020
18156,4599,4921,1,34.18,60.52,6.05,54.47,2023-05-13T22:11:14Z,20.29,6.5,GOO-CARC-04921,2.78,False,None,STORE-020
18157,4599,4340,10,94.3,195.54,0.0,1955.4,2023-05-13T22:11:14Z,1012.4,122.35,REI-CARD-04340,85.9,False,None,STORE-030
18158,4600,2082,3,93.43,114.46,0.0,343.38,2019-06-15T20:11:48Z,63.09,40.96,BOS-CARC-02082,16.08,False,None,DC-01
18159,4600,1646,7,147.31,377.92,396.82,2248.62,2019-06-15T20:11:48Z,1217.45,137.88,CAL-ACCE-01646,1.75,False,None,STORE-003
18160,4600,3653,2,83.46,216.23,0.0,432.46,2019-06-15T20:11:48Z,265.54,45.76,HP-GAMI-03653,5.08,False,None,WH-EAST-01
18161,4600,3664,3,192.34,346.92,0.0,1040.76,2019-06-15T20:11:48Z,463.74,57.61,UND-EXER-03664,4.92,False,None,DC-03
18162,4600,2302,3,23.51,52.09,15.63,140.64,2019-06-15T20:11:48Z,70.11,13.78,ORG-BEVE-02302,17.7,False,None,DC-02
18163,4600,102,1,96.81,113.54,0.0,113.54,2019-06-15T20:11:48Z,16.73,8.13,NIK-BUSI-00102,2.57,False,None,DC-03
18164,4600,1571,2,48.45,77.14,30.86,123.42,2019-06-15T20:11:48Z,26.52,8.53,FUN-ACTI-01571,17.04,False,None,WH-EAST-02
18165,4600,2068,8,646.57,1669.01,5340.83,8011.25,2019-06-15T20:11:48Z,2838.69,917.76,ASU-AUDI-02068,39.84,False,None,WH-CENTRAL-01
18166,4601,1069,3,121.05,356.72,267.54,802.62,2025-12-24T01:33:55Z,439.47,73.48,THU-TOOL-01069,28.92,False,None,STORE-015
18167,4601,324,2,449.91,1031.85,412.74,1650.96,2025-12-24T01:33:55Z,751.14,145.54,WIL-OFFI-00324,73.8,False,None,WH-WEST-01
18168,4601,4895,2,694.09,1216.04,486.42,1945.66,2025-12-24T01:33:55Z,557.48,224.32,ASU-CAME-04895,5.9,False,None,WH-CENTRAL-01
18169,4601,777,5,108.22,269.23,0.0,1346.15,2025-12-24T01:33:55Z,805.05,136.82,DOV-FRAG-00777,23.65,False,None,WH-EAST-02
18170,4601,4121,6,2.6,3.85,0.0,23.1,2025-12-24T01:33:55Z,7.5,2.4,PEP-SNAC-04121,32.76,False,None,DC-03
18171,4601,2287,2,25.17,64.6,0.0,129.2,2025-12-24T01:33:55Z,78.86,8.21,HAR-MOVI-02287,0.0,False,None,
18172,4602,4145,4,43.85,80.48,0.0,321.92,2025-02-28T05:12:36Z,146.52,32.1,COC-PANT-04145,33.64,False,None,STORE-002
18173,4602,4174,2,388.88,552.02,0.0,1104.04,2025-02-28T05:12:36Z,326.28,120.02,MIC-SMAR-04174,1.38,False,None,STORE-025
18174,4602,2000,2,51.66,62.12,0.0,124.24,2025-02-28T05:12:36Z,20.92,11.85,CEN-VITA-02000,19.94,False,None,STORE-002
18175,4603,4559,2,145.9,166.18,332.36,0.0,2025-06-09T00:12:50Z,-291.8,13.21,NIK-WOME-04559,0.82,True,None,STORE-025
18176,4603,2652,1,73.48,117.14,23.43,93.71,2025-06-09T00:12:50Z,20.23,8.23,THU-CARC-02652,1.79,False,None,WH-WEST-01
18177,4603,3975,2,160.2,466.95,0.0,933.9,2025-06-09T00:12:50Z,613.5,86.46,YET-CYCL-03975,17.18,False,None,WH-WEST-02
18178,4603,885,2,173.01,349.52,0.0,699.04,2025-06-09T00:12:50Z,353.02,67.09,GOO-TOOL-00885,13.0,False,None,STORE-004
18179,4604,4040,8,115.9,330.47,1057.5,1586.26,2022-11-03T23:05:40Z,659.06,184.61,PUM-WOME-04040,2.64,False,None,DC-01
18180,4604,1258,1,233.58,620.37,0.0,620.37,2022-11-03T23:05:40Z,386.79,51.92,WEA-CARC-01258,7.94,False,None,WH-WEST-01
18181,4604,997,3,41.57,62.81,47.11,141.32,2022-11-03T23:05:40Z,16.61,8.53,HOT-DOLL-00997,24.42,False,None,STORE-020
18182,4604,1518,1,32.25,84.04,0.0,84.04,2022-11-03T23:05:40Z,51.79,4.25,THU-TOOL-01518,8.43,False,None,WH-EAST-01
18183,4604,4908,3,41.44,70.37,0.0,211.11,2022-11-03T23:05:40Z,86.79,20.44,SIM-NONF-04908,0.0,False,None,
18184,4604,2796,5,41.21,115.68,0.0,578.4,2022-11-03T23:05:40Z,372.35,64.84,FIT-FITN-02796,10.75,False,None,STORE-002
18185,4604,3715,1,71.85,93.29,23.32,69.97,2022-11-03T23:05:40Z,-1.88,7.86,HAC-NONF-03715,0.0,False,None,
18186,4605,3426,1,24.1,32.91,8.23,24.68,2022-11-17T20:01:31Z,0.58,2.01,PEP-BEVE-03426,8.23,False,None,WH-WEST-02
18187,4605,3635,1,60.98,71.7,14.34,57.36,2022-11-17T20:01:31Z,-3.62,4.89,HAC-MUSI-03635,0.0,False,None,
18188,4605,2105,4,251.8,338.93,203.36,1152.36,2022-11-17T20:01:31Z,145.16,127.51,MIC-HEAD-02105,1.28,False,None,WH-EAST-01
18189,4605,445,4,180.64,175.81,0.0,703.24,2022-11-17T20:01:31Z,-19.32,38.44,LG-HEAD-00445,17.16,False,None,STORE-015
18190,4605,4843,1,91.33,155.06,0.0,155.06,2022-11-17T20:01:31Z,63.73,16.04,OLA-HAIR-04843,4.95,False,None,DC-02
18191,4605,4983,3,80.0,100.71,120.85,181.28,2022-11-17T20:01:31Z,-58.72,13.75,ZAR-FOOT-04983,5.46,False,None,DC-03
18192,4605,3073,3,50.06,101.02,121.22,181.84,2022-11-17T20:01:31Z,31.66,20.46,GAP-TOPS-03073,1.62,False,None,WH-CENTRAL-01
18193,4606,378,9,524.6,812.91,0.0,7316.19,2024-12-11T01:20:55Z,2594.79,712.17,CAN-ANDR-00378,21.87,False,None,STORE-003
18194,4606,3064,2,49.57,134.52,26.9,242.14,2024-12-11T01:20:55Z,143.0,28.26,MEG-TOOL-03064,7.86,False,None,STORE-004
18195,4606,1753,3,173.97,369.76,0.0,1109.28,2024-12-11T01:20:55Z,587.37,103.15,SCH-WATE-01753,26.16,False,None,STORE-010
18196,4607,3427,4,452.96,761.35,0.0,3045.4,2025-06-27T05:46:23Z,1233.56,241.26,CAN-AUDI-03427,17.0,False,None,WH-EAST-02
18197,4607,939,1,26.66,24.99,0.0,24.99,2025-06-27T05:46:23Z,-1.67,1.89,NIN-EDUC-00939,8.57,False,None,STORE-010
18198,4608,1056,6,77.81,99.88,0.0,599.28,2025-10-15T11:52:23Z,132.42,70.4,NEW-WOME-01056,4.86,False,None,DC-03
18199,4608,698,1,70.75,164.64,0.0,164.64,2025-10-15T11:52:23Z,93.89,16.39,THU-TOOL-00698,7.12,False,None,DC-01
18200,4608,2922,2,71.51,126.65,0.0,253.3,2025-10-15T11:52:23Z,110.28,27.77,NER-BOAR-02922,9.6,False,None,DC-03
18201,4609,545,1,146.3,298.72,0.0,298.72,2020-03-03T23:43:03Z,152.42,21.4,GAP-WOME-00545,0.32,False,None,STORE-001
18202,4609,3373,1,137.6,403.24,100.81,302.43,2020-03-03T23:43:03Z,164.83,18.63,MEG-TOOL-03373,5.58,False,Return Requested,WH-WEST-01
18203,4609,1968,5,114.84,322.65,0.0,1613.25,2020-03-03T23:43:03Z,1039.05,131.45,ADI-MENS-01968,5.05,False,None,STORE-005
18204,4610,3425,3,793.66,1946.75,876.04,4964.21,2023-02-26T07:33:26Z,2583.23,461.39,JBL-GAMI-03425,11.25,False,None,WH-WEST-02
18205,4610,2858,3,64.02,77.73,0.0,233.19,2023-02-26T07:33:26Z,41.13,22.37,MAC-MAKE-02858,12.09,False,None,STORE-020
18206,4610,1669,3,14.68,36.71,0.0,110.13,2023-02-26T07:33:26Z,66.09,9.14,ZAR-ACCE-01669,4.26,False,None,STORE-001
18207,4610,971,2,618.19,1064.37,0.0,2128.74,2023-02-26T07:33:26Z,892.36,237.57,LEN-LAPT-00971,8.94,False,None,STORE-005
18208,4610,3600,1,45.39,119.25,23.85,95.4,2023-02-26T07:33:26Z,50.01,5.49,UNI-MOVI-03600,0.0,False,None,
18209,4610,2694,1,115.96,342.35,0.0,342.35,2023-02-26T07:33:26Z,226.39,35.15,NIK-WOME-02694,0.48,False,None,WH-WEST-02
18210,4611,2699,7,685.71,1976.7,0.0,13836.9,2020-09-28T20:53:59Z,9036.93,1060.91,MIC-IPHO-02699,5.95,False,None,STORE-025
18211,4611,450,1,188.34,292.13,0.0,292.13,2020-09-28T20:53:59Z,103.79,25.99,APP-HEAD-00450,0.63,False,None,WH-EAST-01
18212,4612,3353,1,45.29,80.74,20.18,60.56,2023-12-10T02:22:29Z,15.27,3.93,KRA-ORGA-03353,6.81,False,None,STORE-005
18213,4612,1054,2,109.32,154.16,30.83,277.49,2023-12-10T02:22:29Z,58.85,23.16,GOO-CARC-01054,16.62,False,None,STORE-015
18214,4613,2185,6,51.96,98.27,0.0,589.62,2025-09-29T11:42:41Z,277.86,36.21,NIK-ACCE-02185,3.18,False,None,STORE-003
18215,4613,2001,2,98.59,113.78,0.0,227.56,2025-09-29T11:42:41Z,30.38,16.46,MAC-FRAG-02001,19.78,False,None,STORE-010
18216,4613,405,5,444.95,1187.92,0.0,5939.6,2025-09-29T11:42:41Z,3714.85,356.25,BOS-GAMI-00405,1.6,False,None,WH-WEST-02
18217,4613,4403,7,32.93,69.54,0.0,486.78,2025-09-29T11:42:41Z,256.27,49.44,UNI-BEVE-04403,26.67,False,None,STORE-025
18218,4613,2488,3,172.29,332.08,398.5,597.74,2025-09-29T11:42:41Z,80.87,55.98,ADI-YOGA-02488,23.16,False,None,STORE-010
18219,4614,1166,9,264.38,427.46,0.0,3847.14,2023-08-28T01:29:23Z,1467.72,319.0,BOS-AUDI-01166,18.99,False,None,STORE-002
18220,4614,1082,1,360.12,731.72,0.0,731.72,2023-08-28T01:29:23Z,371.6,38.49,FIT-HEAD-01082,2.8,False,None,STORE-030
18221,4614,2832,7,573.17,1700.32,2380.45,9521.79,2023-08-28T01:29:23Z,5509.6,651.32,LG-WEAR-02832,7.84,False,None,STORE-025
18222,4614,3344,1,41.44,41.54,0.0,41.54,2023-08-28T01:29:23Z,0.1,2.1,OMR-WELL-03344,4.48,False,None,DC-03
18223,4614,2460,2,126.67,358.79,0.0,717.58,2023-08-28T01:29:23Z,464.24,76.71,MAY-HAIR-02460,12.18,False,None,WH-WEST-01
18224,4615,523,3,36.74,76.02,0.0,228.06,2023-08-27T23:28:06Z,117.84,14.72,MAC-FRAG-00523,28.35,False,None,WH-WEST-02
18225,4615,3734,1,87.13,161.74,32.35,129.39,2023-08-27T23:28:06Z,42.26,15.37,PUM-WOME-03734,1.06,False,None,STORE-015
18226,4615,234,2,120.1,313.45,0.0,626.9,2023-08-27T23:28:06Z,386.7,51.18,LOR-HAIR-00234,9.1,False,None,DC-01
18227,4615,1486,1,149.64,257.95,103.18,154.77,2023-08-27T23:28:06Z,5.13,11.59,GAP-ACCE-01486,0.3,False,None,STORE-020
18228,4615,2091,3,173.02,233.34,0.0,700.02,2023-08-27T23:28:06Z,180.96,80.1,NAT-VITA-02091,12.93,False,None,STORE-002
18229,4615,2469,2,260.64,356.17,0.0,712.34,2023-08-27T23:28:06Z,191.06,76.57,DYS-HOME-02469,24.92,False,None,WH-CENTRAL-01
18230,4616,3187,6,82.13,151.44,0.0,908.64,2023-08-28T03:36:54Z,415.86,72.77,UND-YOGA-03187,40.38,False,None,STORE-004
18231,4616,3859,2,47.67,90.26,72.21,108.31,2023-08-28T03:36:54Z,12.97,9.53,BAR-BOAR-03859,4.96,False,None,STORE-010
18232,4616,261,4,298.43,473.58,0.0,1894.32,2023-08-28T03:36:54Z,700.6,138.88,WIL-KITC-00261,76.08,False,None,STORE-003
18233,4617,2998,2,136.59,197.87,0.0,395.74,2024-08-15T05:08:37Z,122.56,23.28,NIK-CAME-02998,3.6,False,None,STORE-015
18234,4617,3847,6,67.97,94.55,141.82,425.48,2024-08-15T05:08:37Z,17.66,22.24,NEW-DRES-03847,3.06,False,None,DC-03
18235,4617,2049,2,49.0,79.22,0.0,158.44,2024-08-15T05:08:37Z,60.44,15.57,LEG-BUIL-02049,1.98,False,None,STORE-015
18236,4618,3148,1,74.36,170.21,42.55,127.66,2023-02-03T03:58:16Z,53.3,14.08,GAR-AUDI-03148,2.83,False,None,STORE-004
18237,4618,2511,1,464.58,573.33,0.0,573.33,2023-02-03T03:58:16Z,108.75,30.99,CAN-AUDI-02511,0.57,False,None,DC-02
18238,4619,2712,2,34.26,49.65,0.0,99.3,2023-12-24T05:47:29Z,30.78,10.11,BAR-DOLL-02712,9.18,False,None,DC-03
18239,4619,2486,1,34.39,57.52,0.0,57.52,2023-12-24T05:47:29Z,23.13,5.65,NIK-WATE-02486,4.6,False,None,WH-EAST-01
18240,4619,248,1,788.63,1115.63,223.13,892.5,2023-12-24T05:47:29Z,103.87,60.68,DEL-ANDR-00248,0.33,False,None,WH-WEST-02
18241,4619,236,3,63.71,87.47,0.0,262.41,2023-12-24T05:47:29Z,71.28,13.38,TOM-DRES-00236,3.21,False,None,WH-EAST-01
18242,4619,564,3,61.92,85.82,0.0,257.46,2023-12-24T05:47:29Z,71.7,28.09,BAR-BUIL-00564,29.73,False,None,DC-03
18243,4619,4346,1,3.43,5.29,0.0,5.29,2023-12-24T05:47:29Z,1.86,0.28,NES-PANT-04346,2.01,False,None,WH-EAST-01
18244,4619,3600,2,45.39,119.25,0.0,238.5,2023-12-24T05:47:29Z,147.72,17.83,UNI-MOVI-03600,0.0,False,None,
18245,4620,2784,3,17.16,32.46,9.74,87.64,2025-11-02T15:57:28Z,36.16,10.17,BAR-BOAR-02784,20.01,False,None,STORE-005
18246,4620,324,2,449.91,1031.85,0.0,2063.7,2025-11-02T15:57:28Z,1163.88,219.91,WIL-OFFI-00324,73.8,False,None,STORE-005
18247,4620,3497,3,20.41,31.2,37.44,56.16,2025-11-02T15:57:28Z,-5.07,4.88,MAY-SKIN-03497,27.75,False,None,WH-EAST-02
18248,4621,3867,3,23.42,39.48,0.0,118.44,2023-08-30T03:05:09Z,48.18,13.5,ZAR-MENS-03867,2.64,False,None,STORE-020
18249,4621,4506,7,43.41,86.95,0.0,608.65,2023-08-30T03:05:09Z,304.78,67.47,LEG-ACTI-04506,30.1,False,None,STORE-025
18250,4622,1402,4,692.29,1729.2,1729.2,5187.6,2021-08-19T16:06:45Z,2418.44,385.94,SAM-GAMI-01402,11.24,False,None,STORE-015
18251,4622,1352,3,783.21,1717.86,1030.72,4122.86,2021-08-19T16:06:45Z,1773.23,229.66,CAN-AUDI-01352,8.49,False,None,STORE-030
18252,4623,2682,3,181.05,239.59,0.0,718.77,2022-11-22T00:02:00Z,175.62,47.25,MIC-CARC-02682,5.37,False,None,STORE-005
18253,4623,1692,10,29.8,67.05,0.0,670.5,2022-11-22T00:02:00Z,372.5,49.9,RAN-FICT-01692,0.0,False,None,
18254,4624,140,1,47.94,59.11,0.0,59.11,2025-12-24T19:03:31Z,11.17,5.59,HOT-BUIL-00140,0.9,False,None,STORE-010
18255,4624,4500,2,322.25,730.77,0.0,1461.54,2025-12-24T19:03:31Z,817.04,142.11,JBL-WEAR-04500,7.34,False,None,STORE-015
18256,4625,1518,1,32.25,84.04,84.04,0.0,2025-12-24T17:00:36Z,-32.25,4.33,THU-TOOL-01518,8.43,True,None,STORE-015
18257,4625,2882,1,49.91,113.25,28.31,84.94,2025-12-24T17:00:36Z,35.03,10.06,PHI-MEDI-02882,5.48,False,None,STORE-005
18258,4625,1022,3,88.18,222.32,166.74,500.22,2025-12-24T17:00:36Z,235.68,42.37,DYS-OFFI-01022,75.72,False,None,STORE-004
18259,4625,844,1,136.59,402.54,0.0,402.54,2025-12-24T17:00:36Z,265.95,47.92,MAC-HAIR-00844,5.04,False,None,WH-EAST-02
18260,4625,3917,5,23.34,42.35,0.0,211.75,2025-12-24T17:00:36Z,95.05,15.08,MAT-BUIL-03917,49.15,False,None,WH-EAST-01
18261,4626,2120,5,30.68,60.37,30.18,271.67,2025-12-24T22:22:58Z,118.27,29.51,NEW-WOME-02120,1.85,False,None,STORE-015
18262,4626,3476,1,64.93,157.65,0.0,157.65,2025-12-24T22:22:58Z,92.72,8.39,SON-NONF-03476,0.0,False,None,
18263,4626,3474,6,553.55,1120.51,0.0,6723.06,2025-12-24T22:22:58Z,3401.76,346.48,SAM-GAMI-03474,3.66,False,None,STORE-020
18264,4627,915,1,149.59,412.28,0.0,412.28,2019-02-19T07:13:25Z,262.69,44.87,LOR-MAKE-00915,3.72,False,None,STORE-001
18265,4627,4043,4,75.37,165.34,0.0,661.36,2019-02-19T07:13:25Z,359.88,40.79,PEN-FICT-04043,0.0,False,None,
18266,4627,266,1,526.19,805.6,0.0,805.6,2019-02-19T07:13:25Z,279.41,53.82,BOS-GAMI-00266,2.31,False,None,WH-EAST-01
18267,4627,2081,1,38.23,105.3,10.53,94.77,2019-02-19T07:13:25Z,56.54,7.35,NEW-MENS-02081,0.68,False,None,WH-CENTRAL-01
18268,4627,881,1,295.96,713.23,142.65,570.58,2019-02-19T07:13:25Z,274.62,42.82,CRA-CARC-00881,1.08,False,None,DC-02
18269,4628,1821,4,524.07,1250.33,0.0,5001.32,2019-02-19T08:00:18Z,2905.04,293.4,ASU-SMAR-01821,9.44,False,None,WH-EAST-02
18270,4628,415,2,37.86,48.18,0.0,96.36,2019-02-19T08:00:18Z,20.64,8.16,OPT-VITA-00415,7.38,False,None,WH-WEST-02
18271,4628,2983,2,42.0,95.96,28.79,163.13,2019-02-19T08:00:18Z,79.13,18.56,HAC-FICT-02983,0.0,False,None,
18272,4629,4429,1,207.89,525.41,0.0,525.41,2021-11-06T22:44:04Z,317.52,60.01,HP-LAPT-04429,4.63,False,None,STORE-025
18273,4629,1011,2,27.91,56.1,0.0,112.2,2021-11-06T22:44:04Z,56.38,12.02,NIK-WOME-01011,2.12,False,None,STORE-004
18274,4629,637,1,119.02,154.48,0.0,154.48,2021-11-06T22:44:04Z,35.46,10.87,PAT-TEAM-00637,3.71,False,None,STORE-001
18275,4630,1502,3,64.71,182.15,0.0,546.45,2022-09-05T11:03:35Z,352.32,36.18,SON-MUSI-01502,0.0,False,None,
