order_item_id,order_id,product_id,discount_amount,product_cost,quantity
113,ord_1510,PROD_1568,2.68,24.67,3.94
3019,ORD_2222,PROD_1006,0,174.99,
2969,ORD_1768,PROD_1006,0,172.04,
3219,ORD_156,PROD_1005,1201.7,  69.67  ,
2672,  ORD_1244  ,PROD_1359,  0  ,121.91,
4120,ORD_999999&,PROD_1876,0,128.54,-9.43
335,ORD_1040,PROD_1004,0,8.68,
4882,ORD_2211,PROD_1826,167.74,59.2,
2791,ORD_548,  PROD_1717  ,67.06,175.08,
4429,ORD_153,PROD_1394,0,35.79,
3453,ORD_1595,PROD_1174,35.99,  161.73  ,
1801,ORD_440,PROD_1627,4.21,16.53,3.07
2207,ORD_122,PROD_1006,40.18,166.81,
2031,ORD_2103,PROD_1005,0,70.95,10.44
1284,ORD_864,PROD_1407,0,131.29,
1159,ORD_911,PROD_1395,0,  183.91  ,60.29
1327,ORD_2023,PROD_1343,27.81,101.08,50.72
5006,ORD_1297,PROD_1011,0,64.02,
2878,ORD_1398,PROD_1001,28.19,58.34,
3540,,,  0  ,239.67,
559,ORD_319,PROD_1001,0,54.66,11.68
2317,ORD_755,PROD_1370,0,24.88,
1894,ORD_698,PROD_1311,23.06,101.68,
361,ORD_2549,PROD_1287,0,204.89,  73.68  
3242,  ORD_465  ,PROD_1613,0,163.3,46.53
1457,ORD_294,PROD_1014,22.4,81.45,
1562,ORD_2557,PROD_1014,0,80.73,  51.97  
4020,,,,,
4789,ORD_1460,PROD_1457,44.1,183.98,
1184,ORD_1255,PROD_1080,0,154.52,
193,ORD_1687,PROD_1807,621.92,124.83,
3018,ORD_2234,PROD_1727,0,123.79,
  1695  ,ORD_1011,PROD_9999,-45.33,0,
4358,ORD_1659,PROD_1012,56.05,166.63,
3822,ORD_1135,  PROD_1003  ,0,164.04,
4034,ORD_757,PROD_1057,12.31,32.23,3.16
3547,ORD_1863,PROD_1016,133.58,44.69,
522,ORD_684,PROD_1392,11.29,118.01,
2349,ORD_2483,PROD_1001,24.77,56.51,
691,ORD_2422,PROD_1007,56.03,176.3,91.68
411,ORD_2034,PROD_1011,0,69.39,  16.92  
566,ORD_1634,PROD_1996,14.95,79.89,
821,ORD_1608,PROD_1016,0,44.18,16.35
858,ORD_2146,PROD_1008,39.93,  105.74  ,27.3
  5083  ,ORD_1640,PROD_1843,0,26.35,3.88
830,ORD_120,PROD_1458,0,45.86,31.7
3287,ORD_2387,prod_1734,0,235,
2041,ORD_1399,PROD_1013,0,97.77,69.29
4495,  ORD_1435  ,PROD_1996,0,82.35,17.03
2389,ORD_712,PROD_1088,0,170.52,41.9
  4823  ,ORD_405,  PROD_1353  ,0,278.92,  116.98  
2415,ORD_1423,PROD_1604,  0  ,25.79,
466,ORD_129,PROD_1719,0,107.37,50.68
2979,ORD_951,PROD_1278,  3991.3  ,  233.09  ,
2932,ORD_2095,PROD_1003,51.39,153.91,22.18
  4452  ,ORD_2148,PROD_1817,0,122.29,
1207,ORD_2518,PROD_1012,74.18,166.32,37.76
1374,ORD_782,PROD_1116,0,24.21,
4951,ORD_2215,PROD_1260,0,232.84,69.12
810,ORD_2285,PROD_1115,0,182.01,
4648,ORD_1906,PROD_1018,0,211.93,121.47
4241,ORD_1486,PROD_1675,  34.92  ,134.75,21.71
4281,ORD_1608,PROD_1010,420.15,  45.39  ,233.01
3597,ORD_234,PROD_1019,0,84.54,
3247,ORD_465,PROD_1014,175.26,80.96,166.36
4845,ORD_2096,PROD_1707,-999,-999,0
565,ORD_2313,PROD_1614,51.8,218.6,36.67
4192,ORD_546,PROD_1083,0,81.76,29.47
528,  ORD_684  ,PROD_1890,28.48,96.89,
545,ORD_2466,PROD_1013,20.6,94.3,
4603,ORD_1330,PROD_1841,0,250.88,
1875,ORD_2407,PROD_1428,4.04,,
4626,ORD_1451!,PROD_1376,0,287.44,  29.7  
2544,ORD_2477,PROD_1019,1840.1,83.48,
898,ORD_1194,PROD_1008,52.51,105.4,
2789,ORD_654,PROD_1953,0,199.69,95.39
2047,ORD_361,PROD_1006,57.07,169.27,
3970,  ORD_2029  ,,SALE,-2.02,
  3217  ,  ORD_1738  ,PROD_1366,0,103.68,
4708,ord_1272,PROD_1005,0,67.39,
2857,ORD_2247,prod_1594,0,114.23,20.97
3714*,ORD_588,PROD_1626,108.61,286.67,
2366,ORD_839,PROD_1528,0,233,66.59
1670,ORD_1871,PROD_1429,0,  221.45  ,
398,ORD_1237,PROD_1835%,0,33.68,
935,ORD_105,PROD_1002,0,34.13,
2248,ORD_347,PROD_1225,0,52.72,
3410,ORD_1056,PROD_1585,769.68,232.31,
1363,ORD_1525,PROD_1184,32.6,172.88,
3421,ORD_1807,PROD_1510,0,184.67,
2290,ORD_936,PROD_1208,0,273.79,
4436*,ORD_1957,PROD_1008,0,111.08,50.49
4342,ORD_231,PROD_1742,225.73,144.09,105.4
3306,ORD_601,PROD_1040,0,167.84,32.04
,ORD_2498,PROD_1002,0,,
3734,ORD_244*,PROD_1146,490.0,227.09,
2956,ORD_1436,PROD_1053,26.99,67.58,
4288,ORD_1238,PROD_1006,46.75,168.59,32.62
3190,ORD_1579,PROD_1009,0,273.05,
3461,ORD_2163,PROD_1404,765.24,190.54,  518.19  
2991,ORD_762,PROD_1638,20.93,139.9,
  287  ,ORD_2062,PROD_1231,0,115.26,16.14
2545,ORD_528,PROD_1201,32.24,276.67,
4121,ORD_570,PROD_1727,0,130.89,21.59
1999,ORD_2024,PROD_1004,1.04,8.81,
  424  ,ORD_746,PROD_1017,0,21.9,
2569,ORD_2381,PROD_1591,0,128.88,36.91
1769,ORD_1668,PROD_1838,566.2,  138.58  ,
788,ORD_2103,PROD_1664,0,194.33,
4745,  ORD_496  ,PROD_1980!,0,256.62,
1230,ORD_1741,PROD_1157,  0  ,191.86,17.51
2380,ORD_999999,PROD_1696,0,6.92,
168,ORD_1202,PROD_1525,0,279.11,47.62
  3769  ,ORD_401,PROD_1046,0,195.9,
2331,ORD_1064,PROD_1396,0,30.61,8.27
324,ORD_2242,PROD_1291,0,224.96,58.41
3116,  ORD_428  ,PROD_1259,0,149.02,75.98
4194,ORD_1293,PROD_1016,0,43.97,
2769,ORD_1696,PROD_1190,0,253.96,  30.24  
4767,ORD_836,PROD_1493,0,155.5,89.16
2171,  ORD_464  ,PROD_1490,0,  68.92  ,
3559,ORD_2131,PROD_1009,85.1,283.34,
1810@,ORD_2370,    ,Free shipping,-26.67,36.4
537,ORD_512,PROD_1011,14.3,65.24,33.58
  243  !,ORD_831,PROD_1206,8.94,  103.29  ,16.13
1397,ORD_782,PROD_1015,0,14.63,
2187,  ORD_294  ,PROD_1014,0,80.06,72.03
3695,ORD_1266,PROD_1245,0,115.96,  38.45  
3684,ORD_204,PROD_1270,0,40.71,
3170,ORD_1850,PROD_1889,0,184.11,13.22
983,ORD_2509,prod_1006,1414.1,  182.27  ,631.63
2755,ORD_567,,SALE,-7.38,54.04
1949,ORD_1417,PROD_1361,0,251.28,54.86
480,ORD_761,PROD_1001,27.1,55.96,0.99
3647,ORD_2434,PROD_1845,  34.86  ,78.86,87.14
2076,ORD_2428,PROD_1641,0,90.74,24.65
2690,ORD_1152,  prod_1016  ,,Unknown,
896,ORD_631,PROD_1954,88.19,  271.87  ,
1147,ORD_483,PROD_1018,0,215.38,15.54
3484,ORD_2199,PROD_1816,45.04,  255.34  ,
1706,ORD_400,PROD_1487,0,139.99,26.55
4484,ORD_2328,PROD_1168,0,71.51,
4945,,PROD_1000,0,35.66,
,,PROD_1127,0,,
640,ORD_999999,,SALE,-21.87,-4.99
3288,ORD_1036,PROD_1991,337.65,234.42,
3993,ORD_1410,PROD_1616,824.95,110.56,
2246,ORD_1316,PROD_1436,10.28,53.34,
  1920  ,ORD_1012,PROD_1173,,TBD,
2454,ORD_1674,PROD_1662*,0,188.82,
4209,ORD_716,prod_1013,965.3,101.5,
2195,ORD_2408,PROD_1000,11.44,36.72,5.5
4953,ORD_2168,PROD_1017,9.33,21.92,
2262,ORD_121,PROD_1835,0,34.92,4.1
319,ORD_2346&,PROD_1311,  0  ,98.47,
2285,ORD_1234,PROD_1016,0,45.64,
3140,MISSING,,9.12,100.15,
2447,ORD_251,PROD_1695,0,198.48,
1163,  ORD_2012  ,PROD_1005,1201.7,69.22,
886,ORD_120,PROD_1043,0,  41.53  ,
4779,ORD_1460,PROD_1018,  0  ,203.6,
3714,ORD_588,PROD_1626,108.61,286.67,
217,ORD_2355,PROD_1700,15.86,29.28,16.09
1549,ORD_2394,PROD_1019,0,83.35,19.7
5042,ORD_1642,PROD_1409,0,165.48,19
3374,ORD_2395,  PROD_1313  ,0,60.2,13.62
314,ORD_389,PROD_1707,38.86,128.13,  33.67  
, ,,, ,
3062,ORD_1557,PROD_1015,5.77,14.82,2.04
2173,ORD_1723,PROD_1906,0,145.5,31.51
867,ORD_1775,PROD_1060,5.78,56.8,7.43
5005,ORD_2104,DISCONTINUED,,-32.66,
224,ORD_779,PROD_1018,0,208.84,
1330,ORD_864,PROD_1007,  0  ,178.52,20.58
3749,ORD_505,PROD_1007,0,192.49,
3611,  ORD_1280  ,PROD_1062,0,165.58,
1403,ORD_1854,  PROD_1251  ,26.84,181.63,
868,ORD_456,PROD_1836,,,
4699,ORD_1524,PROD_1544*,477.03,279.17,586.34
3443,ORD_1206,PROD_1958,0,205.37,61.23
1187,ORD_456,PROD_1384,19.29,11.2,
3943,ORD_847,  PROD_1742  ,18.57,144.76,
3670,,PROD_1099,,Unknown,0
414,ORD_1950,PROD_1957,14.98,138.54,
2918,ORD_618,PROD_1001,0,55.14,7.37
4537,ORD_509,PROD_1012,0,172.95,
3551,ORD_2209,PROD_1096,91.52,179.01,
4939!,ORD_1601,PROD_1001,0,  55.5  ,16.17
2647,ORD_2399,PROD_1579,0,129.09,16.87
  1316  ,ORD_114,PROD_1480,0,71.08,
5044,ORD_2456,PROD_1002,0,32.97,3.81
3489,ORD_1645,PROD_1905,21.26,209.11,76.14
3615,  ORD_425  ,PROD_1808,79.4,258.05,14.09
1383,ORD_129,PROD_1421,0,21.41,6.73
3588,ORD_432,PROD_1006,32.89,169.98,
4262,ORD_451,PROD_1867,0,74.74,29.92
934,  ORD_1182  ,PROD_1375,  13.39  ,38.81,3.91
2063,ORD_1030,PROD_1804,0,30.43,8.9
178,ORD_312,PROD_1156,0,161.29,37.33
3377,ORD_1853,PROD_1347,74.5,231.02,150.19
2639,ORD_2598,PROD_1928,503.05,55.99,372.93
3725,ORD_676,PROD_1568,0,,2.2
 ,, ,,, 
2185,ORD_1620,PROD_1673,0,147.99,27.16
2596,ORD_1079,PROD_1015,0,14.35,
4704,ORD_253,PROD_1008,0,107.5,
1406,ORD_1670,PROD_1150,9.81,31.17,11.59
4780,ORD_999999,,SALE,-30.4,
2784,  ORD_1092  ,PROD_1233,0,89.51,
3485,ORD_624,PROD_1014,0,88.2,9.78
5010,ORD_1572,PROD_1016,0,45.05,7.55
4343,ORD_243,PROD_1110,4.65,21.93,
2667,ORD_2404,PROD_1105,0,292.62,57.71
609,ORD_2561,PROD_1011,0,  66.96  ,9.32
  4501  ,ORD_107,PROD_1872,59.03,  150.98  ,
2068,ORD_2385,PROD_1081,0,15.73,4.9
482,  ORD_679  ,PROD_1770,0,302.99,
1227,ORD_2568,PROD_1010,0,45.63,25.17
1449,ORD_294,PROD_1245,0,117.16,
4972,ORD_1667,PROD_1976,0,190.36,
  3392  ,ORD_2306,PROD_1908,0,61.92,
2973,ORD_756,PROD_1726#,17.18,79,17.91
2194,ORD_2389,PROD_1099,  0  ,106.93,  167.9  
1299,  ORD_519  ,PROD_1769,0,277.89,  26.88  
715,ORD_862,PROD_1004,0,8.85,
4634,ORD_2166,PROD_1224,0,232.78,66.85
1824,ORD_1131,PROD_1732,31.39,  219.01  ,60.01
1691,ORD_2217,PROD_1003,0,163.51,
4327,ORD_1986,PROD_1106,  25.71  ,84.79,
2839,ORD_272,PROD_1122,0,163.08,42.82
1379,ORD_414,PROD_1793,935.4,208.79,
1803,ORD_913,PROD_1176,0,11.89,2.57
2642,ORD_1907,PROD_1774,0,155.73,122.89
3685,ORD_204,PROD_1766,208.18,46.01,
579,ORD_2077,PROD_1918,37.24,87.14,
2158,ORD_323,PROD_1465,26.28,87.01,
4447,  ORD_1435  ,PROD_1681,66.72,28.38,71.83
1944,ORD_431,PROD_1596,0,142.69,
675,ORD_2180,PROD_1147,0,,27.27
358,  ORD_1259  ,PROD_1193,0,57.8,13.77
5089,ORD_2044,PROD_1163,68.27,205.23,19.15
4156,ORD_280,PROD_1004,0,8.65,
1621,ORD_1733,PROD_1307,350.32,125.02,
1874,ORD_590,PROD_1012,0,162.03,
1212,ORD_1303,PROD_1535,150.97,81.8,
4884,ORD_966,PROD_1214,  430.92  ,296.24,
4260,MISSING,,0.001,0.001,
3984,ORD_1383,PROD_1016,133.58,43.16,
2529,ORD_2469,PROD_1428,0,34.03,3.51
2097,ORD_1305,PROD_1154,972.48,  196.1  ,
2636,ORD_2545,PROD_1011,20.33,65.04,
4668,ORD_1794,PROD_1603,0,70.92,
  5021  ,ORD_2104,PROD_1001,0,53.78,
1185,  ORD_2012  ,PROD_1005,,TBD,
751,ORD_2554,PROD_1007,0,186.5,22.42
2614,ORD_395,PROD_1000,0,37.01,
4915,  ORD_2215  ,,SALE,-35,66.88
3437,ORD_1788,PROD_1004,3.63,9.09,
4475,  ORD_205  ,PROD_1398,,,
  4974  ,ORD_2347,  PROD_1539  ,0,234.63,
3321,ORD_437,PROD_1621,0,95.32,64.43
2426,ORD_2078,PROD_1762,0,196.27,38.05
1480,ORD_999999,PROD_1554,0,68.63,-7.19
1423,ORD_1660,PROD_1713,982.55,105.41,
4363,ORD_1883,PROD_1372,0,173.72,
4285,ORD_828,INVALID,SALE,-3.98,
1468,ORD_1948,PROD_1773,414.85,52.86,
3511,ORD_1034,PROD_1007,0,183.7,
1077,ORD_797,PROD_1956,0,57.06,
791,ORD_575,PROD_1002,12.17,34.85,4.59
2121,ORD_1340,PROD_1724,116.55,10.27,
3706,ORD_647,PROD_1943,0,240.19,
352,ORD_1586,PROD_1701,0,195.28,
696,ORD_2455,PROD_1202,0,215.1,
838,ORD_393,PROD_1007,0,185.45,
4932,ORD_634,PROD_1245,246.67,112.94,
2786,ORD_1097,PROD_1003,0,164.06,106.2
4782,ORD_1354,PROD_1956,20.81,58,4.28
3804,ORD_1670,PROD_1632,0,204.39,
,ORD_2079,PROD_9999,-9.83,,
4398,ORD_504,PROD_1096,0,184.61,57.12
4282,ORD_1432,PROD_1350,5.29,39.27,
2874,ORD_2450,PROD_1143,0,18.29,
1164,ORD_432,PROD_1009,0,263.45,
3982,ORD_475,PROD_1636,0,128.69,  24.37  
1266,ORD_1331,PROD_1755,2100.9,,
4159,ORD_824,PROD_1598,14.09,147.69,
4122,ORD_736,  PROD_1306  ,375.34,101.97,199.18
2212,ORD_529,  PROD_1016  ,0,44.85,
2368,ORD_774,PROD_1005,0,69.38,14.19
735,ORD_1671,PROD_1788,0,162.09,
2517,ORD_184,prod_1734,102.74,239.18,30.08
4448,  ORD_1934  ,PROD_1939,0,101.13,48.7
1732,ORD_2499,  PROD_1019  ,184010,,Included
1376,ORD_931,PROD_1840,0,134.14,
3114,ORD_1732,PROD_1049,0,184.75,27.15
936,ORD_1246,PROD_1002,0,36.11,
1440%,ORD_1506,PROD_1215,0,190.55,
3017,ORD_2361,PROD_1383,0,247.23,
4520,,PROD_1007,0.001,0.001,0
3535,ORD_1139,PROD_1861,19.8,80.27,  21.21  
971%,ORD_1157,PROD_1586,  0  ,65.41,10.61
3529,ORD_801,PROD_1003,0,157.82,22.24
2631,ORD_2491,PROD_1557,27.7,99.45,
1568,  ORD_2453  ,PROD_1013,386.12,95.72,
2654,ORD_1152,PROD_1005,14.71,71.3,
2442,ORD_1090,PROD_1000,0,,
4012,ORD_852,PROD_1072,0,314.29,48.52
4278,ORD_1329,PROD_1009,4353,286.29,  4044.99  
1601,ORD_2254,PROD_1179,0,158.73,
2134,ORD_2585,PROD_1009,40.12,275.53,49.55
3898,ORD_680,PROD_1015,53.02,14.52,
2815,ORD_272,PROD_1147,0,133.58,120.35
3119,ORD_2108,PROD_1483,0,215.27,
3418,ORD_1977,PROD_1281,0,  137.65  ,
2972,ORD_951,PROD_1190,0,  238.51  ,
2768,ORD_1793,PROD_1171,21.5,179.43,44.26
2772,ORD_878,PROD_1010,168.06,  44.06  ,198.31
3633,ORD_1735,  PROD_1013  ,0,94.6,
2563,ORD_448,PROD_1064,0,318.36,27.93
3314,ORD_930,PROD_1076,37.47,  244.99  ,
2524,  ORD_395  ,PROD_1000,0,38.08,
2283,ORD_2054,PROD_1978,992.92,256.63,1186.66
2521,ORD_218,PROD_1008,0,109.98,
323,ORD_882,PROD_1012,59.46,169.55,
1280,ORD_2320,PROD_1690,0,31.62,11.13
3183,ORD_156,PROD_1008,0,113.95,
2910,ORD_1734,PROD_1316,0,320.04,
1409,ORD_1025,PROD_1492,0,303.44,129.61
2836,ORD_577,PROD_1002,0,33.57,6.4
3552,ORD_627,PROD_1538,0,247.08,55.97
4722,ord_1545,PROD_1126,1.16,5.37,0.61
3732,ORD_2176,PROD_1335,0,88.15,44.91
4329,ORD_1808,PROD_1674,0,245.36,82.16
3767,ORD_1345,PROD_1751&,0,264.77,  69.03  
2624,ORD_1613,PROD_1413,0,46.52,19.08
2618,ord_1241,PROD_1227,0,195,91.95
787,ORD_969,PROD_1495,0,204.74,146.41
624,ORD_1694,PROD_1005,240.34,69.77,
1931,ORD_699,PROD_1003,0,158.39,
  4854  ,ORD_2269,PROD_1716&,330.27,143.2,366.49
4825,ORD_645,DISCONTINUED,,,0
762,ORD_2166,PROD_1507,23.32,120.13,  17.59  
3777,ORD_647,PROD_1013,965.3,97.92,738.09
917,ORD_556,PROD_1006,  0  ,172.97,42.9
3378,ORD_2059,PROD_1072,964.72,319,
  4606  ,ORD_1906,PROD_1017,0,21.06,5.35
  2507  #,ORD_2233,PROD_1007,0,190.04,
  4137  ,ORD_1584,PROD_1771,0,202.92,104.01
4094,ORD_1206,PROD_1008,0,109.76,
3757,ORD_1049,PROD_1879,0,261.57,38.79
5013,ORD_1966,PROD_1389,92.35,285.69,
3234,ORD_339,PROD_1626,0,283.26,
3885,ORD_1210,PROD_1630,81.07,258.2,115.3
4660,ORD_999999,,22.53,82.33,
1564,ORD_1355,PROD_1500,0,239.19,261.48
744,ORD_621,PROD_1972,  0  ,250.59,116.82
1260,,PROD_1482,0,188.59,
890,ORD_2445,PROD_1168,10.43,66.74,28.88
3992,ORD_847,PROD_1552,0,137.54,
1076,ORD_978,PROD_1000,0,38.63,
3022,ORD_1941,PROD_1421,0,21.45,5.09
4474,ORD_1009,PROD_1622,0,90.7,
3908,ORD_282,PROD_1119,0,  10.74  ,2.67
5024,ORD_1572,PROD_1847,1.35,10.2,
1031,ORD_898,PROD_1010,0,44.3,
1011,ORD_898,PROD_1016,6.64,44.07,24.27
3080,ORD_428,PROD_1014,0,82.56,
1144,ORD_1244,PROD_1535,0,86.56,19.97
1727,ORD_2506,PROD_1006,2828.2,182.08,
1583,ORD_723,PROD_1381,0,14.6,
1554,ORD_1084,PROD_1002,278.7,33.9,
, ,,,,  NA  
1924,ORD_456,PROD_1384,1.49,11.15,2.49
2096,ORD_1110,PROD_1462,3.23,15.52,
1924,ORD_871,PROD_1621,233560,,
4087,ORD_1511,PROD_1696,0,6.55,
3738,ORD_1945,PROD_1039,11.7,47.01,
1269*,ORD_1741,PROD_1871,0,153.88,  37.71  
4948,ORD_1070,PROD_1546,0,  25.74  ,19.89
1302,ORD_453,PROD_1563,1653.15,  204.85  ,1216.85
468,ORD_2211,PROD_1036,360.37,173.7,
2155,ORD_1091,PROD_1647,0,42.94,8.86
  2965  ,ORD_265,PROD_1555,0,109.41,
1429,ORD_1670,PROD_1150,0,31.39,
4053,ORD_1310,PROD_1005,0,  70.52  ,35.3
2406,ORD_1021,  PROD_1783  ,34.71,105.36,83.5
1809,ORD_1131,PROD_1701,0,190.36,61.08
4442,ORD_2288,PROD_1014,8.84,85.92,34.86
4557,  ORD_2271  ,PROD_1014,0,87.95,
  3113  ,ORD_998,PROD_1010,0,42.54,11.9
4188,ORD_1700,PROD_1019,  14.03  ,87.11,41.79
  4962  ,ORD_215,PROD_1013,25.28,98.9,
3233,ORD_1784,PROD_1102,0,157.47,68.29
  3872  ,ORD_860,PROD_1001,0,55.55,15.87
805,  ORD_2121  ,  PROD_1006  ,  282.82  ,173.7,161.1
4040,ORD_2294,PROD_1018,28.93,212.21,
535,ORD_1940,PROD_1897,25.91,62.69,20.23
1387,ORD_1389,PROD_1009,0,265.84,
4207,ORD_546,PROD_1014,32.48,80.91,16.06
1524,ORD_1199,PROD_1008,0,108.82,
1054,ORD_2364,PROD_1535,14.12,79.36,
3688,ORD_1266,PROD_1029,0,108.71,47.32
2578,  ORD_840  ,PROD_1959,74.7,232.21,42.78
3802,ORD_2070,PROD_1863,28.52,  48.29  ,
601,ORD_882,PROD_1317,0,74.59,
5093,ORD_2413,PROD_1004,0,8.81,
793,ORD_1206,  PROD_1010  ,0,44.58,
1622,ORD_1603,PROD_1887,42.64,278.43,
757,ORD_2418,PROD_1300,0,67.37,
3244,ORD_1768,PROD_1004!,1.33,9.02,2.41
4312,ORD_2087,PROD_1007,352.16,  192.6  ,192.3
4587,  ORD_1515  ,PROD_1574,98.54,200.62,
4029,ORD_1310,PROD_1012,42.09,159.44,69.72
131,ORD_312,PROD_1312,0,286.72,
1528,ORD_2490,PROD_1356,0,75.49,10.52
2707,  ORD_442  ,PROD_1038,0,136.77,  37.9  
4521,ORD_507,PROD_1873,0,221.37,24.5
1577,ORD_1088,PROD_1018,0,200.35,
  2684  ,ORD_2508,PROD_1030,113.64,279.46,
3147,ORD_1734,PROD_1013,193.06,  98.96  ,
,,,,,
214,ORD_399,PROD_1603,0,75.13,
439,ORD_761,PROD_1002,0,  34.33  ,7.75
2622,ORD_2399!,PROD_1000,13.11,37.29,15.09
1589,ORD_1156,PROD_1008,17.98,109.28,
4289,ORD_2317,PROD_1006,68.46,180.45,
 , ,, ,, 
4997,ORD_1065,PROD_1247,0,206.11,
  1631  ,ORD_263,PROD_1728,0,94.12,
1472,ORD_2280,PROD_1639,0,157.83,
2719,ORD_1152,PROD_1819,0,54.53,
527,ORD_402,PROD_1540,0,243.4,54.98
3770,ORD_561,PROD_1818,1299.6,114.05,1727.47
724,ORD_1133,PROD_1000,5.18,36.8,5.26
4366,ORD_1408,PROD_1460,0,154.97,39.13
  1370  ,ORD_1854,PROD_1003,0,166.45,22.72
  1291  ,ORD_519,PROD_1931,0,82.84,13.01
2446,ORD_184,PROD_1427,0,67.01,
3051,ORD_2348,PROD_1925,0,199.54,
3679,ORD_676,PROD_1568,3.11,  24.98  ,
2723,ORD_2410,PROD_1012,0,164.85,42.54
3651,  ORD_1193  ,PROD_1901,109.2,28.01,
1167,ORD_1714,PROD_1155,1821.2,115.18,
  NA  ,,,,,
2943,ORD_2234,PROD_1322,74.17,157.86,15.65
2332,  ORD_774  ,PROD_1019,  0  ,86.66,
2125,ORD_2252,,  10%  ,,  80.96  
3176,ORD_339,PROD_1018,0,210.13,
1656,ORD_757,PROD_1187,21827.15,,Included
2261,ORD_2054,PROD_1283,0,110.26,96.11
4133,ORD_358,prod_1774,0,165.18,25.4
4158,ORD_701,PROD_1150,15.56,32.82,  5.23  
2141,ORD_2213,PROD_1503,0,340.32,36.43
1995,ORD_1311,PROD_1007,0,180.69,
4315,ORD_712,PROD_1342,37.78,121.51,83.59
1576,ORD_2342,PROD_1006,0,174.2,42.69
4404,ORD_1247,PROD_1003,0,163.18,16.1
4230,ORD_2167#,PROD_1428,,unknown,0
2835,  ORD_1097  ,PROD_1004,0,8.74,1.47
1452,ORD_1696,PROD_1525,0,263.18,46.33
140,ORD_698,PROD_1896,,,
3645,ORD_1815,PROD_1436,0,51.11,9.34
1693,ORD_400,PROD_1775,10.89,83.8,11.68
736,  ORD_1127  ,PROD_1247,0,211.1,
  4099  ,ORD_1508,PROD_1362,2.79,9.41,2.12
3676,ORD_1716,PROD_1499,0,63.6,
4690,,,SALE,-27.33,129.74
3986,ORD_613,PROD_1847,0,10.24,10.99
303,ORD_287,prod_1004,0,9.23,2.86
  679  ,ORD_862,PROD_1181,0,212.79,128.9
  825  ,ORD_2285,PROD_1019,0,,8.75
2616,ORD_822,PROD_1018,0,203.98,101.78
4804,ORD_966,PROD_1319,0,26.91,8.53
  2560  ,ORD_999999,  PROD_1983  ,0,94.71,
3370,ORD_891,PROD_1401,0,  167.39  ,
2884,ORD_117,PROD_1526,8.83,94.5,
2404,ORD_1439,PROD_1655,0,231.79,
101%,ORD_1510,PROD_1687,0,105.09,
4115,ORD_1409,PROD_9999,-38.1,0,
  2161  ,ORD_174,PROD_1368,84.11,250.04,43.25
  2489  ,ORD_632,PROD_1485,0,194.15,  77.99  
932,ORD_2366,PROD_1918,  0  ,92.6,  46.22  
1353,ORD_1072,PROD_1008,0,108.5,13.71
4710,ORD_250,PROD_1220#,55.86,155.48,
3764,ORD_2189,PROD_1010,9.69,43.52,28.19
4998,ORD_557,PROD_1748,0,175.84,23.06
286,ORD_260,PROD_1686,83.65,235.49,25.42
3272,ORD_2299,PROD_1456,0,175.51,
714,ORD_1426,PROD_1832,0,195.77,
328,ORD_434,PROD_1012,9999,,Included
1412,ORD_828,PROD_1006,282.82,166.87,145.93
2745,ORD_672,PROD_1010,168.06,42.53,104.67
2203,ORD_1723,PROD_1906,240.47,149.83,192.95
4817,ORD_2577,PROD_1347,396.67,226.72,
1802,ORD_2250,PROD_1010,12.46,44.26,
948,ORD_214,PROD_1682,4.38,44.63,33.13
1980,MISSING,PROD_1711,0,99.87,
657,ORD_439,PROD_1995,0,54.2,11.27
,ORD_2522,PROD_1168,7.23,,Included
3998,  ORD_206  ,PROD_1423,477.3,293.35,
2456,ORD_184,PROD_1006,0,174.44,124.6
1352,ORD_2377,PROD_1039,0,48.22,
1190,ORD_1528,PROD_1970,  10.76  ,42.75,
3167,ORD_906,PROD_1944,9.3,77.69,
1035,,  PROD_9999  ,-30.47,0,0
125,ORD_1388,PROD_1760,0,,
3216,ord_1805,PROD_1603,0,76.29,
183,ORD_635,PROD_1499,0,59.19,14.01
1413,ORD_808,PROD_1160,0,53.97,11.47
2310,,PROD_1250,9999,-999,
1836,ORD_590,PROD_1004,0,9.1,1.49
4628,ORD_1462,PROD_1638,0,135.42,  40.61  
4689,ORD_2341,PROD_1005,0,70.99,  77.14  
3974,ORD_1381,PROD_1005,0,72.04,16.16
2238,ORD_277,PROD_1315,0,217.63,107.65
705,ORD_1502,PROD_9999,-11.21,0,0
1764,ORD_111,PROD_1553,6.22,  14.47  ,9.4
3591,ORD_1863,PROD_1477,99.4,  25.2  ,
1267,ORD_566,PROD_1001,17.05,56.86,
161,ORD_2050,PROD_1012,382.93,168.44,405.92
539,ORD_467,PROD_1087,0,88.1,11.92
709,ORD_862,PROD_1011,0,65.07,
3711,  ORD_1049  ,PROD_1897,  139.45  ,57.4,
2897,ORD_1398,PROD_1001,30.44,  55.3  ,
866,ORD_631,PROD_1527,102.1,14.58,54.79
179,ORD_431,PROD_1016,133.58,44.56,167.86
4102,ORD_983,PROD_1019,0,80.74,51.22
1270,ORD_2518,INVALID,Free shipping,  -2.44  ,
3303,ORD_149,PROD_1012,0,167.05,172.05
4258,ORD_329,PROD_1818,0,115.21,
1398,ORD_782,PROD_1756,35.85,118.46,
  4585  ,ORD_1403,PROD_1451,0.001,9999.99,
2976,  ORD_2095  ,PROD_1013,0,98.09,24.52
4721,ORD_1090,PROD_1904,0,  213.79  ,60.23
4936,ORD_900,PROD_1690,0,33.63,
