product_id,product_name,sku,category_id,category,sub_category,brand,supplier_id,cost_price,sell_price,launch_date,weight,dimensions,color,size,material
1696,HP Training Shoes Sport,HP-CL0696-MIN,CAT_587,Footwear,Formal,Saucony,SUPP_10703,307.18,462.01,2021-08-02 00:00:00,0.754,28x19x11,Black,40,Synthetic
1038,  Panasonic Basketball Shoes Sport  ,PA-EL0038-PUR,CAT_690,Footwear,Formal,Brooks,SUPP_10935,407.59,693.68,2022-02-11 00:00:00,1.063,35x16x13,black,8,Rubber
1698,Panasonic Jacket,PA-SP0698-MIN,  CAT_614  ,Apparel,Shirts,  ASICS  ,SUPP_10271,208.42,290.84,2022-10-30 00:00:00,0.238,88x27x14,Gray,XXL,Nylon
1162,HP Screen Protector Elite,HP-SP0162-WHI,CAT_557,Fashion,Miscellaneous,Amazon,SUPP_10573,386.03,764.31,2023-09-09 00:00:00,7.195,51x96x62,Red,Small,Synthetic
1792,Nikon Smartphone Advanced,NI-AC0792-GRA,CAT_521,Electronics,accessories,JBL,SUPP_10823,202.92,338.91,2021-12-15 00:00:00,0.161,14x8x0.8,Black,"32""""",Carbon Fiber
1496,Saucony Jacket Basic,SA-AC0496-BRO,CAT_670,Apparel,Shirts,Apple,SUPP_10197,414.27,767.22,2024-07-18 00:00:00,1.485,15x27x61,  White  ,XL,Silk
1122,NEW BALANCE CHARGER ULTRA,NE-SP0122-BLU,CAT_579,Footwear,Outdoor,HP,SUPP_10997,405.95,770.21,2021-01-21 00:00:00,3.968,  86x88x92  ,Blue,Large,Synthetic
1507,Amazon Charger Air,AM-CL0507-BRO,CAT_636,Technology,Miscellaneous,ASICS,SUPP_10081,83.69,137.11,2024-01-06 00:00:00,9.348,80x38x30,Coral,One Size,  Synthetic  
1893,Adidas Smartphone Ultra,AD-CL0893-WHI,CAT_567,electronics,Wearables,Canon,SUPP_10024,36.35,49.66,2024-07-20 00:00:00,0.148,13x9x0.6,Black,"15.6""""",Plastic
1943,Panasonic Mouse Office,PA-EL0943-MIN,CAT_534,Apparel,Pants,Canon,SUPP_10420,445.05,  809.1  ,2021-06-17 00:00:00,5.789,40x15x83,Black,one size,Metal
1695,JBL Smartphone Air,JB-AC0695-NAV,CAT_572,Electronics,Computers,  Lenovo  ,SUPP_10462,110.4,168.38,2023-10-06 00:00:00,0.12,15x6x1.4,Space Gray,"32""""",Magnesium Alloy
1508,Under Armour Jacket,UN-SP0508-PIN,CAT_696,Apparel,Shirts,Reebok,SUPP_10273,97.58,  162.37  ,2025-04-28 00:00:00,0.133,46x43x86,White,S,Denim
1024,HP Laptop Max,HP-CL0024-TUR,CAT_671,Electronics,Computers,Puma,SUPP_10970,116.8,246.37,2025-01-19 00:00:00,2.964,32x29x3,Black,"15.6""""",Glass
1403,Amazon Mouse,AM-EL0403-MIN,CAT_677,Sports,Nutrition,Samsung,SUPP_10021,414.21,552.42,2025-03-07 00:00:00,3.038,70x58x23,Black,Medium,Mixed Materials
  1959  ,Saucony Tablet Plus,SA-CL0959-WHI,CAT_572,Electronics,Accessories,Apple,SUPP_10222,157.25,192.11,2022-11-12 00:00:00,2.825,46x41x15,Silver,Large,Steel
1002,Samsung Jacket Essential,SA-SP0002-WHI,CAT_686,Apparel,Sportswear,Reebok,SUPP_10127,486.83,823.76,2021-12-31,1.149,85x84x51,Gold,S,Cotton
1237,Lenovo Basketball Shoes,LE-HM0237-NAV,CAT_593,Footwear,Formal,Dell,SUPP_10716,459.46,748.66,2023-11-29 00:00:00,1.319,30x18x13,Black,7,Mesh
1357,HP Case,HP-HM0357-YEL#,  CAT_609  ,  Footwear  ,Basketball,HP,SUPP_10108,184.72,263.36,2024-01-29 00:00:00,4.081,45x6x54,Gold,Extra Large,Composite
1110,Samsung Charger Ultra Orange Edition with Extra Features and Extended Warranty Limited Time Offer,SKU-110!@#,CAT_583,Unknown,Miscellaneous,,SUPP_10268,338.64,-100,2023-03-08 00:00:00,5.324,x48x34,Red,Large (L),Metal
1912,Nike Camera Plus,NI-EL0912-PIN,CAT_628,Fashion,Miscellaneous,Brooks,SUPP_10470,339.14,575.97,2021-07-06 00:00:00,1.704,27x47x38,Yellow,One Size,Metal
1933,Brooks Keyboard,BR-AC0933-YEL,CAT_500,Sports,Shoes,Adidas,SUPP_10985,294.55,518.23,2023-07-31 00:00:00,1.933,66x41x87,White,Small,Synthetic
1998,PUMA KEYBOARD CLASSIC,PU-SP0998-MIN,CAT_611,Gaming,Miscellaneous,Under Armour,SUPP_10374,478.28,644.62,2024-08-01 00:00:00,3.157,70x59x99,Navy,ONE SIZE,Synthetic
1936,Google Smartwatch Advanced,GO-EL0936-YEL,CAT_589,Electronics,Tablets,Google,SUPP_10119,458.54,667.46,  2024-11-13  ,1.304,40x34x21,White,"32""""",Carbon Fiber
1365,  Sony Training Shoes  ,SO-HM0365-SIL,CAT_503,Footwear,Running,Mizuno,SUPP_10094,325.75,779.18,2021-02-17 00:00:00,0.717,  34x15x14  ,White,13,Synthetic
1506,JBL Headphones Air,JB-SP0506-RED,CAT_667,Electronics,Wearables,  Nike  ,SUPP_10164,166.32,323.84,2025-05-09 00:00:00,0.177,15x6x1.0,Space Gray,"27""""",Aluminum
1951,ASICS Laptop Premium,AS-HM0951-PUR,CAT_644,Electronics,Mobile,New Balance,SUPP_10662,238.79,372.1,  2022-10-23  ,1.373,38x20x2,Gold,Large,Aluminum
1113,Reebok Smartphone Classic,  RE-HM0113-GOL  ,CAT_608,Electronics,COMPUTERS,Saucony,SUPP_10849,330.3,502.65,2022-02-06 00:00:00,0.275,12x9x0.8,black,"32""""",Aluminum
1755,Google Speaker Home,GO-AC0755-ORA,CAT_544,Sports,Shoes,Microsoft,SUPP_10938,338.31,564.07,2021-06-10 00:00:00,2.693,11x73x31,Mint,Large,Synthetic
1345,  New Balance Smartphone  ,NE-CL0345-BEI,CAT_560,Electronics,Wearables,HP,  SUPP_10313  ,218.26,368.9,2021-07-14 00:00:00,0.131,18x8x0.8,Black,"15.6""""",Aluminum
1510,,N/-AC0510-RED,,  Technology  ,,Puma,SUPP_999,Free,995.02,,Light,626x652x974 centimeters (LxWxH) approx,Unknown,Med.,
1662,Nike Cable Plus,NI-HM0662-BEI,CAT_553,Footwear,Casual,Lenovo,SUPP_10626,68.2,153.25,2023-01-09 00:00:00,7.932,73x100x85,Green,Small,metal
1870*,,N/-AC0870-NAV,,Sports,,  Brooks  ,SUPP_999,,95.01,,,84x94x64,Various,Medium,Various
1139,Saucony Charger,SA-SP0139-PIN,CAT_560,Footwear,Running,Panasonic,SUPP_10585,279.33,513.47,2022-03-14 00:00:00,0.64,5x59x16,Pink,One Size,Metal
1528,  Canon Training Shoes  ,CA-SP0528-TUR,CAT_577,Footwear,Casual,Sony,SUPP_10313,173.52,288.06,2025-07-09 00:00:00,1.169,32x17x13,Gray,12,Nylon
1990,Product,000000,,fashion,  N/A  ,MISCROSOFT,SUPP_999,,4.46,,,"98,30,94",,83,VARIOUS
1147,HP Training Shoes Premium,HP-EL0147-BLA,CAT_621,Footwear,Basketball,New Balance,SUPP_10177,304.56,368.82,2022-02-19 00:00:00,0.528,29x20x15,Black/White,10,Mesh
1172,Lenovo Training Shoes Classic,LE-AC0172-BRO,  CAT_580  ,  Footwear  ,Running,  Panasonic  ,supp_10689,67.97,82.09,2021-09-02 00:00:00,1.136,26x20x14,  Black  ,46,Nylon
1802,JBL Smartphone,JB-CL0802-TUR,CAT_674,  Electronics  ,Mobile,Saucony,SUPP_10131,42.2,60.86,2025-05-06 00:00:00,0.193,18x7x0.6,Black,Standard,Glass
1445,Canon Jacket Pro,CA-EL0445-NAV,CAT_535,Apparel,Jackets,Google,SUPP_10804,430.92,889.82,2023-12-07 00:00:00,1.561,24x16x96,Navy,M,Silk
1461,Nike Basketball Shoes Air,NI-EL0461-GRA,CAT_612,Footwear,Basketball,Google,SUPP_10044,  163.92  ,325.08,2023-01-27 00:00:00,1.358,29x16x14,Red,39,Suede
1288,Amazon Cable,AM-AC0288-RED,CAT_676,Outdoor,General,Amazon,SUPP_10508,256.36,562.55,2021-04-14 00:00:00,3.461,83x43x51,Brown,Medium,Metal
1807,Sony Camera Premium,SO-EL0807-RED,  CAT_693  ,Fitness,Miscellaneous,Microsoft,SUPP_10157,179.59,  446.73  ,2021-10-10 00:00:00,8.595,77x24x96,  Silver  ,Medium,Synthetic
1968,GOOGLE MONITOR MAX,GO-CL0968-GRE,CAT_587,Electronics,Wearables,sony,SUPP_10204,37.19,53.81,2022-03-13 00:00:00,4.935,29x26x5,Gold,Compact,Aluminum
1637,Puma Running Shoes Home,PU-CL0637-PIN,CAT_562,Footwear,Outdoor,Dell,SUPP_10344,88,143.03,2025-02-16 00:00:00,0.69,26x15x10,Black,6,Synthetic
1170,Lenovo Smartphone Elite,  LE-AC0170-RED  ,CAT_598,Electronics,  Tablets  ,Reebok,SUPP_10741,148.59,354.35,2025-02-05 00:00:00,0.264,483x626x922 centimeters (LxWxH) approx,Gold,  X-Large  ,Carbon Fiber
1547,Puma Running Shoes,PU-SP0547-BLU,CAT_557,Footwear,Casual,Sony,SUPP_10914,206.71,443.14,  2021-05-29  ,0.962,35x16x11,Red,8,Suede
1281,Dell Jacket Sport,DE-CL0281-COR%,CAT_558,  Apparel  ,Sportswear,Samsung,SUPP_10779,492.46,  670.09  ,2023-10-21 00:00:00,0.31,22x68x51,Pink,3XL,  Cotton  
1089,  HP Cable  ,HP-AC0089-ORA,CAT_679,FOOTWEAR,Outdoor,Adidas,SUPP_10957,448.17,1112.35,2023-05-07 00:00:00,4.774,41x57x28,Gray,Extra Large,Fabric
1688,Canon Headphones Office,ca-hm0688-bro,CAT_587,Electronics,computers,Reebok,SUPP_10823,426,592.74,2025-07-07 00:00:00,0.218,14x7x0.9,White,"14""""",Steel
1742,Sony Training Shoes,SO-EL0742-BRO,CAT_581,Footwear,  Running  ,HP,SUPP_10713,151.68,187.59,2022-12-03 00:00:00,0.937,31x15x13,Navy/Red,39,Suede
1570,Product,PR-AC0570-GOL,,Equipment,,Panasonic,SUPP_999,,170.04,,Varies,69x13x33,  Unknown  ,Medium,Various
1607,Panasonic Laptop Plus,PA-SP0607-YEL,CAT_595,Electronics,Mobile,Google,SUPP_10438,313.44,750.82,2022-12-28 00:00:00,2.661,39x20x3,Space Gray,"13""""",Carbon Fiber
1560,,LG-EL0051-PIN,  CAT_9999  ,Apparel,,Nike Inc.,,,Contact for price,02/21/2021,,Small,,standard,
1275,Saucony Cable Pro Navy Edition with Extra Features and Extended Warranty Limited Time Offer,,CAT_541,,Other,,SUPP_10059,81.61,,2021-10-09 00:00:00,4.664,,Gray,,Fabric
1806,Reebok Basketball Shoes Premium,RE-HM0806-SIL,CAT_680,Footwear,Running,Bose,SUPP_10682,398.94,805.6,2024-03-30 00:00:00,1.4,29x19x12,Navy/Red,12,Mesh
1975,Panasonic Jacket Premium,,CAT_554,,Jackets,,SUPP_10907,421.09,,  2024-09-23  ,0.638,,Purple,,Nylon
1418,Microsoft Training Shoes Air,MI-CL0418-BLU,CAT_570,Footwear,Formal,Apple,SUPP_10305,438.15,782.91,2022-06-22 00:00:00,0.746,28x20x12,White,6.5,Leather
1675,ASICS Camera Édition Spéciale,,CAT_575,,General,,SUPP_10982,434.08,,2023-07-26 00:00:00,7.32,,Blue,,Metal
1006,JBL Case,JB-SP0006-SIL,  CAT_638  ,Technology,Other,Nike,SUPP_10613,168.84,206.88,2021-12-09 00:00:00,9.298,44x35x12,Green,One Size,Mixed Materials
1614,Mizuno Tablet Air,MI-HM0614-SIL,  CAT_563  ,Electronics,  Wearables  ,New Balance,SUPP_10370,469.43,  1068.6  ,2020-12-31,2.329,37x12x15,Space Gray,"13""""",Plastic
1796,Microsoft Mouse Classic,mi-ac0796-nav,CAT_684,Technology,Other,Amazon,SUPP_10969,107.69,264.61,2022-12-30 00:00:00,4.422,77x65x39,Yellow,Extra Large,Synthetic
1137,Lenovo Tablet Professional,LE-EL0137-BLA,CAT_512,Electronics,Wearables,Nikon,SUPP_10750,215.63,305.38,2025-06-11 00:00:00,2.363,34x32x22,Space Gray,"14""""",Carbon Fiber
1285,Mizuno Smartphone Office,MI-EL0285-YEL,CAT_615,Electronics,tablets,Panasonic,SUPP_10453,235.23,292.32,2023-08-27 00:00:00,0.211,18x8x1.4,Silver,"32""""",Carbon Fiber
1376,Google Casual Shoes Max,GO-HM0376-YEL,CAT_524,Footwear,Basketball,Amazon,SUPP_10770,397.73,924.97,2025-03-22 00:00:00,0.27,29x18x15,White,42,Synthetic
1229,Adidas Headphones Basic,AD-HM0229-BLU,CAT_623,Electronics,Accessories,Brooks,SUPP_10294,219.26,504.77,2024-02-11 00:00:00,0.152,16x8x1.4,Gold,Standard,Carbon Fiber
1551,Panasonic Screen Protector Sport,PA-EL0551-GOL,CAT_645,Apparel,  Shirts  ,  New Balance  ,SUPP_10968,171.19,270.47,2023-05-05 00:00:00,4.18,8x98x63,Navy,Large,Synthetic
1889,  Canon Headphones Advanced  ,CA-CL0889-BEI,CAT_521,Electronics,Computers,JBL,SUPP_10903,51.73,68.29,2024-11-25 00:00:00,0.221,17x8x1.2,White,  Compact  ,Plastic
,,, ,,, ,,,,  null  ,,,,,
1307,ASICS Smartwatch Premium,  AS-HM0307-BLU  ,CAT_574,Electronics,Wearables,Canon,SUPP_10081,454.53,827.65,2023-08-17 00:00:00,1.169,18x29x12,Gold,"27""""",Glass
1054,Google Smartphone,GO-HM0054-WHI,CAT_501,Electronics,Mobile,Google,SUPP_10968,113.5,  156.45  ,2023-06-03 00:00:00,0.151,14x6x0.5,Space Gray,"15.6""""",Plastic
1184,Mizuno Backpack Professional,MI-HM0184-RED,CAT_608,Apparel,Jackets,Bose,SUPP_10784,123.93,287.12,2022-07-13 00:00:00,2.904,74x57x37,GOLD,Small,Synthetic
1262,Dell Cable Home,DE-CL0262-BLU,CAT_605,Fashion,Other,Bose,SUPP_10882,497.88,980.35,2021-06-14 00:00:00,8.386,40x6x98,Brown,  Medium  ,Composite
1439,Canon Headphones Basic,CA-CL0439-RED,CAT_556,Electronics,Computers,Adidas,SUPP_10916,27.49,42.5,2022-06-20 00:00:00,0.113,12x8x0.7,Gold,"27""""",Carbon Fiber
1477,Nikon Monitor Air,NI-CL0477-NAV,CAT_687,Electronics,  Computers  ,LG,  SUPP_10822  ,48.74,108.75,2024-08-27 00:00:00,  3.773  ,30x20x21,White,"21""""",Carbon Fiber
1076,Canon Basketball Shoes Office,CA-CL0076-PUR,CAT_647,Footwear,Casual,HP,SUPP_10781,88.08,219.74,2025-07-05 00:00:00,  0.807  ,29x18x10,Black,12,Rubber
1655,New Balance Case Air,NE-AC0655-GOL,CAT_691,Sports,Clothing,Puma,SUPP_10188,409.08,799.45,2022-04-30 00:00:00,9.675,36x21x96,White,Medium,Composite
1806,Reebok Basketball Shoes Premium,  RE-HM0806-SIL  ,CAT_680,Footwear,  Running  ,Bose,  SUPP_10682  ,398.94,805.6,2024-03-30 00:00:00,1.4,29x19x12,Navy/Red,12,Mesh
1844,Adidas Monitor Advanced,AD-SP0844-SIL,CAT_501,Electronics,Accessories,JBL,SUPP_10102,429.59,969.66,2021-08-18 00:00:00,1.613,14x49x9,Space Gray,Standard,Carbon Fiber
  1747  ,LG Mouse Elite,  LG-HM0747-BLA  ,CAT_646,Gaming,Miscellaneous,Mizuno,supp_10326,482.73,699.95,2022-09-23 00:00:00,5.114,82x8x59,Gray,Medium,Fabric
,Nikon Camera Advanced,,CAT_9999,,,,,,,05/28/2022,,,,,
1242,Dell Mouse,DE-HM0242-YEL,CAT_592,Fashion,Miscellaneous,Sony,SUPP_10295,498.75,1032.95,2021-06-19 00:00:00,1.429,14x87x7,Gray,Extra Large,Synthetic
1549,Lenovo Mouse Sport,LE-AC0549-WHI,CAT_663,Footwear,Casual,Saucony,SUPP_10750,145.17,221.7,2023-02-27 00:00:00,5.127,58x90x37,Orange,Small,Mixed Materials
1566,NIKON CAMERA ADVANCED,NI-SP0566-BLU*,CAT_682,Accessories,Jewelry,HP,SUPP_10584,323.81,395.14,2021-04-09 00:00:00,9.229,31x93x19,Pink,Small,Composite
1880,,SKU-880!@#,CAT_9999,,,,,,0,  20220316  ,,41x19,,Large (L),
1203,Samsung Basketball Shoes Classic,SA-CL0203-WHI,CAT_550,Footwear,Formal,Saucony,SUPP_10789,56.04,115.77,2024-02-29 00:00:00,0.471,31x20x12,Blue,8.5,Suede
1630,Test,DE-HM0277-GRE,,Apparel,,NIKE,SUPP_999,,Contact for price,,TBD,Compact,,,Various
1055,Apple T-Shirt Essential Brown Edition with Extra Features and Extended Warranty Limited Time Offer,SKU-55!@#,  CAT_646  ,Other,Sportswear,  Generic  ,SUPP_10117,208.47,  0.01  ,2024-03-05 00:00:00,0.427,x33x15,Red,Medium (XL),Nylon
1068,Apple Monitor,AP-HM0068-SIL,  CAT_639  ,Electronics,Tablets,Amazon,SUPP_10105,49.23,101.37,2023-10-09 00:00:00,1.879,48x37x10,  Space Gray  ,"24""""",Carbon Fiber
1687,Reebok Mouse,RE-EL0687-BEI,CAT_695,Audio,General,New Balance,SUPP_10452,95.22,140.99,2025-07-13 00:00:00,5.66,97x34x71,Green,Large,Synthetic
  1292  ,Saucony Mouse Pro,  SA-EL0292-PUR  ,CAT_654,Sports,Equipment,Canon,SUPP_10918,188.08,386.44,2024-01-31 00:00:00,0.994,97x22x35,Red,One Size,Synthetic
1312,Reebok Tablet,RE-AC0312-TUR,CAT_529,Electronics,Wearables,Under Armour,SUPP_10961,326.63,582.32,2022-03-04 00:00:00,2.463,20x28x28,  Silver  ,"32""""",Glass
1042,Brooks Casual Shoes,BR-AC0042-NAV,CAT_502,Footwear,Outdoor,ASICS,SUPP_10796,374.89,473.77,2021-06-28 00:00:00,0.988,32x17x11,Gray,  11.5  ,Synthetic
1434,LG Case,LG-CL0434-WHI,  CAT_502  ,Apparel,Shirts,Amazon,SUPP_10882,346.92,612.8,2025-02-14 00:00:00,1.785,29x97x52,Mint,small,Synthetic
  1321  ,Sony Backpack Max,SO-EL0321-PUR,CAT_632,Fitness,General,Mizuno,SUPP_10369,232.61,323.45,2023-02-21 00:00:00,4.314,57x15x16,White,Extra Large,Composite
1080,,xx-cl0080-gre,CAT_9999,Electronics,,Puma,,,949.24,2025-10-02,,29x7x61,,LARGE,
1965,Mizuno Jacket,MI-CL0965-SIL,CAT_637,Apparel,Formal,LG,SUPP_10080,  141.31  ,240.03,2025-02-27 00:00:00,1.946,9x82x14,  Mint  ,XXL,Cotton
1144,Under Armour Case Sport,UN-EL0144-YEL,CAT_584,Travel,General,Adidas,SUPP_10763,242.86,376.23,2025-06-21 00:00:00,3.787,48x43x44,  Navy  ,  Extra Large  ,Synthetic
1754,Lenovo Smartphone,LE-CL0754-WHI,CAT_598,Electronics,Accessories,Lenovo,SUPP_10332,362.4,671.87,2024-08-19,0.129,16x7x0.8,Silver,"21""""",Aluminum
1673,  JBL Running Shoes Professional  ,JB-CL0673-COR,CAT_665,Footwear,Running,  Panasonic  ,SUPP_10274,128.69,267.02,2024-09-20 00:00:00,0.384,31x19x15,Blue,8.5,Rubber
1276,JBL Screen Protector Premium,JB-CL0276-SIL,CAT_695,Footwear,Outdoor,Mizuno,SUPP_10171,276.42,645.21,2023-11-19 00:00:00,8.286,92x43x39,Orange,Small,Wood
1183,JBL Monitor Essential,JB-EL0183-SIL,CAT_621,Electronics,Accessories,Under Armour,SUPP_10039,440.1,832.17,2025-02-05 00:00:00,3.886,15x40x26,Silver,Standard,Steel
1371,Bose Tablet Basic,BO-HM0371-BEI,CAT_543,Electronics,Wearables,Samsung,SUPP_10493,  334.69  ,506.44,2023-10-02 00:00:00,1.452,15x16x18,Black,"15.6""""",Glass
1574,Panasonic Smartwatch Max,PA-CL0574-GOL,CAT_682,Electronics,  Mobile  ,Puma,SUPP_10199,474.52,1019.32,2025-07-18 00:00:00,4.029,33x39x22,Space Gray,"24""""",Magnesium Alloy
1624,Puma Basketball Shoes Air,PU-AC0624-BLA,CAT_599,Footwear,Outdoor,LG,SUPP_10368,  196.68  ,361.55,2021-02-18 00:00:00,1.141,31x15x13,Blue,11.5,Synthetic
  1018  ,Canon Cable Elite,CA-AC0018-BEI,CAT_613,Outdoor,General,JBL,SUPP_10484,398.93,976.49,2025-08-22 00:00:00,  7.386  ,89x15x41,Coral,One Size,Fabric
1318,Saucony T-Shirt Pro,SA-SP0318-COR,CAT_656,Apparel,Pants,Brooks,SUPP_10413,228.63,  335.33  ,2021-03-29 00:00:00,1.134,84x88x61,Orange,XXXL,Silk
1233,Samsung Jacket Professional,SA-CL0233-BLU,CAT_613,Apparel,Formal,Nike,SUPP_10818,246.5,456.04,2025-04-06 00:00:00,0.461,  66x98x72  ,Pink,XXL,Wool
1353,Panasonic Smartphone,PA-CL0353-NAV,CAT_660,Electronics,Accessories,Google,SUPP_10682,458.99,967.3,2022-04-20 00:00:00,0.244,13x9x0.9,Gold,"14""""",  Glass  
1498,Mizuno Smartwatch Sport,MI-SP0498-SIL%,CAT_571,Electronics,Mobile,Puma,supp_10323,212.85,486.54,2025-08-12 00:00:00,1.728,22x21x14,White,"32""""",Glass
1874,Saucony Basketball Shoes,SA-SP0874-TUR,CAT_615,Footwear,Running,  Microsoft  ,SUPP_10096,123.95,150.1,2023-04-06 00:00:00,0.216,26x17x11,Gray,44,Nylon
1997,Sony Monitor,SO-HM0997-NAV,CAT_569,Electronics,Mobile,  New Balance  ,SUPP_10892,406.28,510.93,  2024-07-24  ,1.55,15x32x21,Gold,"15.6""""",Glass
1837,Microsoft Charger Sport,MI-SP0837-PIN,CAT_692,Apparel,  Shirts  ,Adidas,SUPP_10813,200.25,  388.69  ,2025-01-02 00:00:00,5.075,68x61x86,Coral,Extra Large,Composite
1777,New Balance Cable,NE-HM0777-PUR,CAT_508,Gaming,Miscellaneous,Adidas,SUPP_10978,419.03,557.25,  2023-07-03  ,4.485,29x21x64,Mint,SMALL,Fabric
1214,Apple Mouse Pro,AP-HM0214-YEL,CAT_567,Footwear,Formal,JBL,SUPP_10444,389.17,532.96,2021-03-29 00:00:00,1.435,76x30x67,Yellow,One Size,Composite
,,,,,,,,,,,,,, ,
1057,Google Training Shoes Elite,GO-HM0057-BLU,CAT_579,Footwear,Formal,Nikon,SUPP_10038,37.88,86.41,2024-08-14 00:00:00,0.3,26x19x14,Gray,12,Mesh
1178,Lenovo Case Professional,LE-HM0178-GRA,CAT_614,Apparel,Pants,Puma,SUPP_10971,287.25,  670.4  ,2021-10-09 00:00:00,1.547,98x66x50,White,Medium,Metal
1966,Under Armour Backpack Max,UN-HM0966-RED,CAT_601,Electronics,Wearables,Bose,SUPP_10002,34.78,42.25,2022-04-08 00:00:00,2.534,6x96x44,purple,Large,mixed materials
1798,Mizuno Cable Plus,mi-cl0798-yel,CAT_531,Equipment,Miscellaneous,Adidas,SUPP_10683,477.29,976.47,  2022-10-07  ,5.877,36x25x58,Red,Large,Fabric
1988,Sony Basketball Shoes Plus,SO-AC0988-RED,CAT_533,Footwear,Running,Dell,  SUPP_10735  ,278.55,589.15,2022-04-23 00:00:00,1.345,35x15x15,Navy/Red,7.5,Canvas
1567,Under Armour Training Shoes Sport#,UN-HM0567-PIN,CAT_552,Footwear,Casual,Canon,SUPP_10706,15.01,34.08,2025-01-15 00:00:00,0.69,28x18x12,Gray,6,Suede
1473,Brooks Casual Shoes,BR-SP0473-RED,CAT_684,Footwear,Running,APPLE,SUPP_10756,461.15,1122.85,2020-11-19 00:00:00,1.384,35x18x15,Navy/Red,13,Canvas
1654,JBL Basketball Shoes Pro,  JB-HM0654-NAV  *,CAT_647,Footwear,Basketball,Bose,SUPP_10560,  126.58  ,222.61,2022-07-14 00:00:00,0.997,31x16x14,Blue,11.5,SYNTHETIC
1426,Nike Smartwatch Basic,NI-SP0426-SIL,CAT_561,Electronics,Mobile,Google,SUPP_10198,272.35,413.65,2025-02-14 00:00:00,4.01,34x26x26,Black,"21""""",Aluminum
1594,Sony Mouse,SO-EL0594-GRA,CAT_538,Footwear,Outdoor,Dell,SUPP_10962,359.79,474.71,2025-05-20 00:00:00,3.667,50x48x15,Brown,Large,Mixed Materials
1719,  Apple Cable Essential  ,AP-SP0719-RED,  CAT_617  ,Footwear,Casual,Dell,SUPP_10976,112.93,242.39,2025-06-05 00:00:00,8.996,16x7x24,Silver,One Size,Synthetic
1509,Bose Monitor Elite,BO-AC0509-GRE,CAT_687,  Electronics  ,Accessories,Puma,SUPP_10469,29.91,48.59,2024-01-09 00:00:00,0.672,48x50x30,Black,"27""""",Steel
1805,Adidas Mouse™ #805,PA-HM0447-BEI,CAT_523,Equipment,General,Nike®,SUPP_10046,260.61,Contact for price,  2025-10-04  ,6.111,Large,Coral,One Size Fits All,Composite
1586,LG Mouse Classic,LG-SP0586-MIN,CAT_690,Accessories,Belts,Puma,SUPP_10174,30.92,51.29,2021-11-23 00:00:00,4.703,64x46x56,Beige,Extra Large,Metal
1424,Under Armour T-Shirt Essential,UN-AC0424-GRE,CAT_642,Apparel,Sportswear,HP,SUPP_10631,325.77,741.82,2022-06-09 00:00:00,1.623,78x59x21,Yellow,M,nylon
1612,Samsung Laptop,SA-HM0612-SIL,CAT_670,Electronics,Mobile,Nikon,SUPP_10675,  498.3  ,839.79,  2022-03-11  ,1.805,31x30x1,Gold,"27""""",Aluminum
1793,Nike Casual Shoes Sport,NI-CL0793-BEI,CAT_548,Footwear,Basketball,Dell,SUPP_10394,76.0,178.35,2022-08-02 00:00:00,0.353,29x16x12,White,13,Suede
1919,Nikon Camera Professional,NI-AC0919-BRO,CAT_561,Equipment,OTHER,Nike,  SUPP_10552  ,118.92,229.71,2024-04-21 00:00:00,7.44,46x38x12,Silver,Large,Wood
1922,Nike Headphones Home,NI-CL0922-WHI,CAT_542,Electronics,Mobile,Mizuno,SUPP_10079,453.02,1001,  2025-07-23  ,0.289,18x7x1.1,White,"21""""",Steel
1133,Lenovo Camera,LE-CL0133-NAV,CAT_636,Fashion,Other,Adidas,SUPP_10782,498.23,739.99,2023-01-23 00:00:00,8.48,54x50x27,Silver,Medium,Wood
1482,Puma Camera Professional,PU-EL0482-PUR,CAT_533,Fitness,Other,Nike,SUPP_10973,363.89,816.26,2023-12-01 00:00:00,0.994,  95x47x50  ,Mint,Small,Synthetic
1227,HP Cable Classic,HP-AC0227-BEI,CAT_520,Fitness,Other,Nike,SUPP_10250,  442.26  ,690.61,2025-05-13 00:00:00,6.323,31x11x28,Gray,Small,Synthetic
1037,Apple Training Shoes Home,AP-AC0037-PUR%,CAT_629,Footwear,  Casual  ,Nike,SUPP_10289,365.76,837.12,2024-10-19 00:00:00,0.954,35x18x11,Red,41,Mesh
1591,new balance laptop home,NE-HM0591-TUR,CAT_643,Electronics,Mobile,Microsoft,SUPP_10979,  166.82  ,413.86,2023-10-27 00:00:00,2.591,38x23x3,Silver,Standard,Steel
1605,Canon Headphones Premium Mint Edition with Extra Features and Extended Warranty Limited Time Offer,SKU-605!@#,CAT_510,,Computers,,SUPP_10260,467.91,999999.99,2021-07-24 00:00:00,0.248,x17x30,Gold,Extra Large (XL),Plastic
1335,Mizuno Smartphone Max,MI-EL0335-NAV,CAT_607,Electronics,Accessories,Nikon,SUPP_10323,12.53,  18.21  ,2023-07-17 00:00:00,0.116,16x6x1.5,Silver,"27""""",Aluminum
1861,Adidas Headphones,AD-HM0861-MIN,CAT_587,Electronics,Wearables,Lenovo,SUPP_10591,18.31,43.54,2025-08-27 00:00:00,0.267,17x8x0.7,Black,Compact,  Steel  
1857,Saucony Casual Shoes,SA-AC0857-RED,CAT_591,Footwear,Outdoor,Google,SUPP_10719,404.83,786.34,2023-02-05 00:00:00,0.459,29x19x11,Black,11,  synthetic  
