payment_ref,order_ref,payment_type,gateway_provider,payment_status,gateway_transaction_id,transaction_fee,refund_total,transaction_date,refund_processed_date,payment_amount,currency_code,record_created,customer_ip,billing_country,card_last_four,card_brand,authorization_code,risk_score,retry_attempt
1190,1190,Gift Card,Square,Refunded,sq_67888762717195,0.0,3525.23,2015-06-26T18:26:53Z,2015-06-30T18:26:53Z,3525.23,USD,2015-06-26T18:27:46Z,184.20.167.72,US,,,,47,0
1191,1191,PayPal,Braintree,Completed,bt_49678248852,229.26,0.0,2025-01-25T05:31:06Z,,7641.97,USD,2025-01-25T05:31:11Z,42.166.204.154,US,,,,20,0
1192,1192,Gift Card,Square,Refunded,sq_65381582649135,0.0,3599.99,2023-04-24T22:12:03Z,2023-04-28T22:12:03Z,3599.99,USD,2023-04-24T22:12:09Z,144.40.136.175,US,,,,39,0
1193,1193,Credit Card,Stripe,Completed,pi_93834086357108,233.44,0.0,2025-02-04T17:50:23Z,,7141.41,USD,2025-02-04T17:50:56Z,211.60.198.173,US,2481,MasterCard,AUTH-475039,25,0
1194,1194,Credit Card,Authorize.net,Pending,,0.0,0.0,2024-06-01T00:49:06Z,,2913.92,USD,2024-06-01T00:49:28Z,201.17.127.86,US,1777,MasterCard,,69,0
1195,1195,Gift Card,Stripe,Completed,pi_72039012264584,0.0,0.0,2024-01-19T15:27:43Z,,693.23,USD,2024-01-19T15:28:41Z,118.217.194.243,US,,,,34,0
1196,1196,PayPal,PayPal,Completed,PAY-16443141236,86.37,0.0,2023-01-01T07:39:40Z,,5212.6,USD,2023-01-01T07:39:49Z,3.103.41.4,US,,,,11,0
1197,1197,PayPal,Braintree,Partially Refunded,bt_88192189742,74.76,1994.4,2021-10-20T10:41:31Z,2021-10-30T10:41:31Z,2298.47,USD,2021-10-20T10:41:51Z,126.96.208.250,US,,,,19,0
1198,1198,Apple Pay,Stripe,Completed,pi_15041873402263,268.92,0.0,2025-10-29T16:45:05Z,,10320.64,USD,2025-10-29T16:46:04Z,163.65.126.152,US,,,,12,0
1199,1199,Credit Card,Stripe,Refunded,pi_94267278152180,319.79,9422.01,2025-11-05T14:23:15Z,2025-11-12T14:23:15Z,9422.01,USD,2025-11-05T14:23:27Z,46.73.141.3,US,6992,Visa,,9,0
1200,1200,Credit Card,Braintree,Refunded,bt_63175059212,68.54,4326.84,2020-06-07T05:36:27Z,2020-06-18T05:36:27Z,4326.84,USD,2020-06-07T05:37:07Z,42.245.100.90,US,8535,Visa,,41,0
1201,1201,Gift Card,Stripe,Completed,pi_58796345631944,0.0,0.0,2023-11-03T13:08:41Z,,1178.07,USD,2023-11-03T13:09:05Z,149.221.122.163,US,,,,40,0
1202,1202,PayPal,PayPal,Completed,PAY-29300497598,45.65,0.0,2023-03-03T21:08:25Z,,1728.43,USD,2023-03-03T21:08:41Z,35.207.188.89,US,,,,9,2
1203,1203,PayPal,Braintree,Completed,bt_35903589699,54.1,0.0,2025-08-23T18:05:48Z,,2117.97,USD,2025-08-23T18:06:32Z,193.65.186.234,US,,,,32,0
1204,1204,Gift Card,Stripe,Refunded,pi_79669907023528,0.0,2479.99,2017-11-21T13:55:57Z,2017-11-26T13:55:57Z,2479.99,USD,2017-11-21T13:56:08Z,158.88.100.31,US,,,,10,0
1205,1205,Gift Card,Square,Completed,sq_29912743496935,0.0,0.0,2021-09-17T03:48:04Z,,1168.61,USD,2021-09-17T03:48:57Z,36.224.164.106,US,,,,5,0
1206,1206,PayPal,Braintree,Pending,,0.0,0.0,2020-07-23T23:00:21Z,,2406.37,USD,2020-07-23T23:01:00Z,44.80.250.72,US,,,,0,0
1207,1207,Credit Card,Square,Completed,sq_89512362713789,126.07,0.0,2025-11-03T20:51:23Z,,6238.32,USD,2025-11-03T20:51:42Z,174.132.253.86,US,2205,American Express,AUTH-456869,49,0
1208,1208,Credit Card,Square,Completed,sq_37931525286771,57.54,0.0,2025-11-23T10:03:22Z,,3270.52,USD,2025-11-23T10:04:07Z,26.252.250.125,US,6831,Discover,AUTH-154879,18,0
1209,1209,Cash on Delivery,COD,Pending,,0.0,0.0,2025-03-25T16:46:52Z,,969.01,USD,2025-03-25T16:47:03Z,219.192.175.32,US,,,,18,0
1210,1210,Apple Pay,Braintree,Completed,bt_86145690390,80.0,0.0,2025-11-22T04:28:48Z,,4377.71,USD,2025-11-22T04:28:59Z,78.9.99.120,US,,,,51,0
1211,1211,Credit Card,Authorize.net,Completed,AUTH256039180,150.97,0.0,2023-06-24T07:13:27Z,,5783.16,USD,2023-06-24T07:13:56Z,52.117.43.57,CA,7513,Visa,AUTH-617214,4,0
1212,1212,Cash on Delivery,COD,Completed,COD001212,0.0,0.0,2024-02-19T20:45:20Z,,805.2,USD,2024-02-19T20:45:23Z,77.65.132.10,US,,,,10,0
1213,1213,PayPal,Braintree,Completed,bt_91098277313,110.4,0.0,2025-02-27T10:15:56Z,,3745.83,USD,2025-02-27T10:16:11Z,187.63.72.232,US,,,,20,1
1214,1214,PayPal,PayPal,Refunded,PAY-65858808942,63.23,2230.42,2019-02-01T14:26:59Z,2019-02-15T14:26:59Z,2230.42,USD,2019-02-01T14:27:59Z,81.3.171.123,US,,,,12,0
1215,1215,Credit Card,Square,Pending,,0.0,0.0,2020-11-06T00:55:04Z,,5842.82,USD,2020-11-06T00:55:24Z,114.182.135.20,US,6030,MasterCard,,23,0
1216,1216,Credit Card,Adyen,Completed,ADY1969046436467,114.31,0.0,2022-07-27T20:35:35Z,,4322.95,USD,2022-07-27T20:36:25Z,220.41.203.79,US,7002,American Express,AUTH-113549,32,2
1217,1217,Credit Card,Square,Completed,sq_63114162801268,127.96,0.0,2022-07-27T18:32:08Z,,7172.52,USD,2022-07-27T18:32:41Z,22.251.215.68,US,7614,Visa,AUTH-598295,47,0
1218,1218,Credit Card,Braintree,Pending,,0.0,0.0,2024-10-10T05:31:32Z,,9150.48,USD,2024-10-10T05:32:09Z,62.169.196.171,US,6531,Visa,,33,0
1219,1219,PayPal,PayPal,Partially Refunded,PAY-95303123729,115.19,5750.6,2024-10-10T07:32:01Z,2024-10-19T07:32:01Z,5953.37,USD,2024-10-10T07:32:59Z,145.89.41.7,US,,,,6,0
1220,1220,Gift Card,Stripe,Completed,pi_32409948362244,0.0,0.0,2019-08-05T15:47:03Z,,4671.65,USD,2019-08-05T15:47:21Z,206.251.92.97,CA,,,,55,0
1221,1221,Apple Pay,Stripe,Completed,pi_90126985545371,247.29,0.0,2023-12-18T16:44:26Z,,8243.7,USD,2023-12-18T16:44:59Z,112.178.126.100,US,,,,17,1
1222,1222,Apple Pay,Braintree,Completed,bt_65574369511,72.89,0.0,2023-12-18T14:33:25Z,,4332.2,USD,2023-12-18T14:33:54Z,211.255.158.240,US,,,,31,1
1223,1223,Credit Card,Braintree,Completed,bt_11412115889,33.59,0.0,2021-09-06T00:39:03Z,,1739.71,USD,2021-09-06T00:39:21Z,75.232.55.247,US,2795,Visa,AUTH-868459,4,0
1224,1224,PayPal,PayPal,Completed,PAY-78252629049,34.91,0.0,2020-07-03T00:39:42Z,,2073.39,USD,2020-07-03T00:39:50Z,157.116.117.138,CA,,,,28,0
1225,1225,PayPal,PayPal,Completed,PAY-24731351185,45.25,0.0,2020-07-03T01:58:58Z,,1655.36,USD,2020-07-03T01:59:13Z,157.175.167.27,CA,,,,16,0
1226,1226,Credit Card,Adyen,Pending,,0.0,0.0,2024-12-23T19:02:28Z,,2111.85,USD,2024-12-23T19:03:12Z,76.178.30.5,US,9819,Visa,,16,0
1227,1227,Credit Card,Stripe,Completed,pi_25058810565175,56.42,0.0,2025-08-16T23:06:45Z,,1994.45,USD,2025-08-16T23:07:34Z,14.10.54.60,US,7291,MasterCard,AUTH-995662,39,0
1228,1228,Credit Card,Stripe,Completed,pi_17862267312965,173.47,0.0,2020-11-15T08:53:47Z,,7433.83,USD,2020-11-15T08:54:22Z,120.48.172.250,US,4496,Visa,AUTH-829942,60,0
1229,1229,Credit Card,Square,Completed,sq_80184755047625,79.46,0.0,2024-10-26T00:57:21Z,,3241.59,USD,2024-10-26T00:57:31Z,119.216.176.239,US,2322,Visa,AUTH-729283,44,0
1230,1230,Credit Card,Adyen,Completed,ADY9624695748894,62.08,0.0,2024-10-26T15:08:22Z,,3359.37,USD,2024-10-26T15:08:42Z,53.111.46.155,US,7466,Visa,AUTH-843195,32,1
1231,1231,PayPal,PayPal,Completed,PAY-33665183570,20.73,0.0,2021-09-08T17:05:43Z,,725.11,USD,2021-09-08T17:06:07Z,4.164.6.119,US,,,,6,0
1232,1232,Apple Pay,Stripe,Completed,pi_29578353869529,42.04,0.0,2021-09-08T15:06:01Z,,1339.24,USD,2021-09-08T15:06:10Z,41.66.22.91,US,,,,2,0
1233,1233,PayPal,PayPal,Completed,PAY-23279959153,100.42,0.0,2021-09-11T19:23:51Z,,4276.23,USD,2021-09-11T19:23:54Z,70.196.124.122,US,,,,51,0
1234,1234,Apple Pay,Stripe,Completed,pi_88088206914931,184.14,0.0,2024-09-16T04:59:13Z,,6344.49,USD,2024-09-16T05:00:06Z,209.194.250.76,US,,,,26,0
1235,1235,Credit Card,Square,Pending,,0.0,0.0,2025-12-01T10:18:30Z,,4013.04,USD,2025-12-01T10:19:13Z,213.195.43.16,US,5020,Visa,,2,0
1236,1236,Credit Card,Authorize.net,Pending,,0.0,0.0,2024-09-24T01:53:45Z,,3086.14,USD,2024-09-24T01:54:04Z,195.238.75.179,US,2844,Visa,,15,0
1237,1237,Credit Card,Authorize.net,Completed,AUTH616441412,43.34,0.0,2025-09-05T08:06:52Z,,1424.47,USD,2025-09-05T08:07:03Z,102.153.17.142,CA,7319,MasterCard,AUTH-663819,33,0
1238,1238,Credit Card,Stripe,Completed,pi_11953723683871,137.91,0.0,2024-06-30T04:52:08Z,,4640.09,USD,2024-06-30T04:52:36Z,202.253.178.168,US,6300,American Express,AUTH-705114,9,0
1239,1239,Credit Card,Authorize.net,Completed,AUTH447257304,68.43,0.0,2024-02-14T04:32:34Z,,3835.43,USD,2024-02-14T04:32:54Z,157.65.91.246,US,8876,Visa,AUTH-520139,44,0
1240,1240,Credit Card,Square,Completed,sq_52462069793390,24.06,0.0,2022-12-11T10:00:43Z,,1385.99,USD,2022-12-11T10:00:56Z,64.244.88.125,US,7427,American Express,AUTH-301237,32,0
1241,1241,Gift Card,Square,Completed,sq_12757130161313,0.0,0.0,2025-08-26T17:06:32Z,,1366.68,USD,2025-08-26T17:06:53Z,21.119.90.43,US,,,,14,0
1242,1242,Credit Card,Stripe,Pending,,0.0,0.0,2025-09-05T12:58:06Z,,7192.31,USD,2025-09-05T12:58:57Z,200.206.57.31,US,7729,American Express,,16,0
1243,1243,Apple Pay,Braintree,Completed,bt_17606812530,173.46,0.0,2022-08-08T23:43:47Z,,7196.39,USD,2022-08-08T23:44:39Z,216.157.65.113,US,,,,1,0
1244,1244,Credit Card,Square,Completed,sq_64489092647893,85.91,0.0,2024-12-02T09:53:50Z,,2957.43,USD,2024-12-02T09:54:08Z,202.161.226.71,US,2266,JCB,AUTH-736521,3,1
1245,1245,Gift Card,Square,Completed,sq_26007121500671,0.0,0.0,2025-06-07T10:29:08Z,,439.08,USD,2025-06-07T10:29:50Z,138.250.28.58,US,,,,55,0
1246,1246,Credit Card,Braintree,Completed,bt_30281914741,57.6,0.0,2024-03-10T15:45:38Z,,1985.71,USD,2024-03-10T15:45:55Z,95.57.8.36,US,1598,Visa,AUTH-555876,47,2
1247,1247,Credit Card,Adyen,Completed,ADY5211314164940,35.06,0.0,2024-10-20T11:32:35Z,,1358.67,USD,2024-10-20T11:32:56Z,86.56.195.33,CA,6241,Visa,AUTH-690046,1,0
1248,1248,PayPal,Braintree,Completed,bt_74785034340,39.92,0.0,2024-03-25T03:57:59Z,,1143.62,USD,2024-03-25T03:58:08Z,79.38.65.180,US,,,,27,0
1249,1249,Apple Pay,Adyen,Completed,ADY7108704571164,124.24,0.0,2020-01-12T10:45:21Z,,4715.58,USD,2020-01-12T10:45:33Z,83.178.83.146,CA,,,,27,0
1250,1250,Credit Card,Braintree,Completed,bt_37627978313,135.02,0.0,2023-08-16T22:59:04Z,,4235.42,USD,2023-08-16T22:59:58Z,85.39.175.3,US,9602,MasterCard,AUTH-978716,23,0
1251,1251,Credit Card,Braintree,Completed,bt_42851132372,90.11,0.0,2024-05-11T06:47:25Z,,3506.69,USD,2024-05-11T06:47:30Z,6.68.62.221,US,6391,Visa,AUTH-434210,40,1
1252,1252,Credit Card,Square,Completed,sq_57498434833473,122.37,0.0,2023-03-09T15:03:05Z,,6232.08,USD,2023-03-09T15:03:36Z,67.140.31.153,US,6471,Visa,AUTH-846480,50,0
1253,1253,Credit Card,Square,Completed,sq_14725219686277,116.21,0.0,2024-05-11T02:35:44Z,,7675.37,USD,2024-05-11T02:35:54Z,27.134.213.249,US,4098,Visa,AUTH-896146,12,0
1254,1254,PayPal,PayPal,Completed,PAY-71623853476,143.73,0.0,2019-06-10T18:56:33Z,,6781.36,USD,2019-06-10T18:57:32Z,91.92.6.74,US,,,,0,0
1255,1255,Credit Card,Braintree,Completed,bt_83181971477,176.21,0.0,2021-10-15T10:18:17Z,,10629.96,USD,2021-10-15T10:18:34Z,129.54.237.60,US,3146,American Express,AUTH-727958,59,0
1256,1256,PayPal,PayPal,Completed,PAY-37406875897,118.8,0.0,2016-06-28T13:45:12Z,,6179.29,USD,2016-06-28T13:45:56Z,82.62.90.91,US,,,,13,0
1257,1257,PayPal,PayPal,Refunded,PAY-41848456225,114.16,6741.31,2019-06-10T16:56:10Z,2019-06-21T16:56:10Z,6741.31,USD,2019-06-10T16:56:12Z,202.118.132.86,US,,,,47,0
1258,1258,Credit Card,Braintree,Completed,bt_19339515913,18.02,0.0,2025-09-01T01:53:20Z,,516.82,USD,2025-09-01T01:54:02Z,95.200.255.177,US,8152,Visa,AUTH-394491,22,0
1259,1259,Gift Card,Stripe,Completed,pi_63201052746521,0.0,0.0,2021-02-08T21:25:46Z,,10009.13,USD,2021-02-08T21:26:08Z,97.179.79.149,US,,,,18,1
1260,1260,PayPal,PayPal,Completed,PAY-80204870212,40.45,0.0,2021-09-19T15:19:15Z,,1871.42,USD,2021-09-19T15:19:17Z,25.235.20.249,US,,,,55,0
1261,1261,Credit Card,Square,Refunded,sq_76825340805283,120.67,4473.52,2024-08-02T19:13:03Z,2024-08-10T19:13:03Z,4473.52,USD,2024-08-02T19:13:16Z,85.220.3.228,US,1061,Visa,,5,0
1262,1262,Credit Card,Authorize.net,Refunded,AUTH303470898,73.47,3542.35,2023-07-29T21:04:41Z,2023-08-01T21:04:41Z,3542.35,USD,2023-07-29T21:04:53Z,161.116.166.121,US,3408,Visa,,27,0
1263,1263,Credit Card,Braintree,Completed,bt_99919151701,68.63,0.0,2023-08-17T19:04:04Z,,3769.88,USD,2023-08-17T19:04:53Z,20.24.11.177,US,2134,JCB,AUTH-477304,77,0
1264,1264,Apple Pay,Braintree,Completed,bt_46561491181,176.87,0.0,2024-02-23T22:47:06Z,,6949.95,USD,2024-02-23T22:48:04Z,210.160.119.239,US,,,,22,0
1265,1265,Credit Card,Authorize.net,Refunded,AUTH111734594,72.65,2919.33,2025-09-21T13:55:05Z,2025-10-02T13:55:05Z,2919.33,USD,2025-09-21T13:55:15Z,89.125.200.92,US,4852,MasterCard,,38,0
1266,1266,PayPal,Braintree,Refunded,bt_24405445336,337.87,11066.42,2025-09-05T08:18:14Z,2025-09-17T08:18:14Z,11066.42,USD,2025-09-05T08:18:38Z,53.246.71.98,US,,,,10,0
1267,1267,PayPal,PayPal,Completed,PAY-92236501706,10.42,0.0,2025-01-12T18:06:49Z,,403.16,USD,2025-01-12T18:06:54Z,98.13.55.69,CA,,,,11,2
1268,1268,Credit Card,Adyen,Completed,ADY3999003960068,17.6,0.0,2018-11-19T09:12:38Z,,672.89,USD,2018-11-19T09:12:59Z,19.20.68.240,US,8221,American Express,AUTH-391037,58,0
1269,1269,Gift Card,Stripe,Completed,pi_64917508756942,0.0,0.0,2025-01-05T04:59:00Z,,4666.33,USD,2025-01-05T04:59:54Z,120.197.210.112,US,,,,60,0
1270,1270,Apple Pay,Adyen,Completed,ADY7814667832679,124.35,0.0,2020-07-29T14:26:40Z,,4540.65,USD,2020-07-29T14:27:32Z,14.253.129.72,US,,,,10,0
1271,1271,PayPal,Braintree,Pending,,0.0,0.0,2025-02-28T05:29:36Z,,699.75,USD,2025-02-28T05:30:05Z,46.47.119.135,US,,,,7,0
1272,1272,Credit Card,Stripe,Completed,pi_25565186948236,199.13,0.0,2024-10-30T13:09:13Z,,10242.22,USD,2024-10-30T13:09:44Z,131.143.20.65,US,1636,MasterCard,AUTH-815395,16,0
1273,1273,Credit Card,Authorize.net,Completed,AUTH845332419,58.29,0.0,2023-01-21T21:23:45Z,,1679.91,USD,2023-01-21T21:24:31Z,40.19.197.142,US,7255,Visa,AUTH-238997,4,0
1274,1274,Apple Pay,Adyen,Completed,ADY2252847558558,189.52,0.0,2023-01-21T19:23:45Z,,6028.41,USD,2023-01-21T19:23:59Z,173.212.100.204,US,,,,19,0
1275,1275,Apple Pay,Braintree,Partially Refunded,bt_16846529091,48.72,1517.56,2025-08-29T02:55:04Z,2025-09-12T02:55:04Z,1783.28,USD,2025-08-29T02:55:29Z,124.214.107.233,CA,,,,34,0
1276,1276,Credit Card,Stripe,Completed,pi_38444537636155,109.44,0.0,2025-07-29T05:48:31Z,,3341.66,USD,2025-07-29T05:49:11Z,209.147.232.43,CA,8276,JCB,AUTH-458226,29,0
1277,1277,Credit Card,Adyen,Refunded,ADY8356525086584,238.88,6887.75,2015-03-04T18:57:10Z,2015-03-17T18:57:10Z,6887.75,USD,2015-03-04T18:57:16Z,21.33.247.159,CA,6515,MasterCard,,15,0
1278,1278,Credit Card,Authorize.net,Completed,AUTH777576258,31.73,0.0,2024-06-23T04:34:36Z,,1426.19,USD,2024-06-23T04:35:18Z,90.40.128.54,US,6820,MasterCard,AUTH-606040,42,0
1279,1279,Cash on Delivery,COD,Refunded,COD001279,0.0,11095.33,2024-06-23T02:59:56Z,2024-06-24T02:59:56Z,11095.33,USD,2024-06-23T02:59:58Z,74.199.47.168,US,,,,20,0
1280,1280,PayPal,PayPal,Completed,PAY-61055540774,161.97,0.0,2023-07-03T18:49:36Z,,5160.82,USD,2023-07-03T18:49:39Z,144.24.65.237,US,,,,8,0
1281,1281,Gift Card,Square,Pending,,0.0,0.0,2018-03-21T21:17:26Z,,3274.6,USD,2018-03-21T21:18:08Z,115.250.70.132,US,,,,8,0
1282,1282,PayPal,PayPal,Completed,PAY-11000168031,84.56,0.0,2020-01-19T20:57:24Z,,2926.45,USD,2020-01-19T20:57:53Z,45.27.157.39,US,,,,27,1
1283,1283,Credit Card,Adyen,Refunded,ADY5906035440383,14.73,848.61,2019-07-01T07:11:44Z,2019-07-09T07:11:44Z,848.61,USD,2019-07-01T07:12:35Z,79.198.176.150,US,3772,Visa,,33,0
1284,1284,Credit Card,Square,Refunded,sq_79607496082234,75.05,3953.93,2017-08-10T12:23:30Z,2017-08-13T12:23:30Z,3953.93,USD,2017-08-10T12:24:27Z,77.241.239.183,US,4975,MasterCard,,17,0
1285,1285,Credit Card,Authorize.net,Completed,AUTH928906555,101.61,0.0,2016-11-21T11:25:27Z,,3984.3,USD,2016-11-21T11:26:22Z,28.21.68.158,US,8164,Visa,AUTH-624585,18,0
1286,1286,PayPal,PayPal,Completed,PAY-47872657366,65.75,0.0,2024-09-28T14:03:08Z,,2523.74,USD,2024-09-28T14:03:19Z,140.59.250.227,US,,,,25,1
1287,1287,Credit Card,Square,Completed,sq_43942439061832,58.31,0.0,2020-07-16T16:45:27Z,,2093.61,USD,2020-07-16T16:46:21Z,64.179.122.39,US,7671,American Express,AUTH-960444,5,0
1288,1288,Credit Card,Adyen,Completed,ADY7453196811879,30.79,0.0,2024-05-03T07:45:39Z,,1118.28,USD,2024-05-03T07:46:24Z,152.46.122.51,US,7336,Visa,AUTH-569390,34,0
1289,1289,Apple Pay,Adyen,Completed,ADY7680105693431,299.23,0.0,2025-10-15T09:10:02Z,,9985.52,USD,2025-10-15T09:10:41Z,177.145.41.221,US,,,,16,0
1290,1290,Credit Card,Adyen,Completed,ADY5057310464814,115.92,0.0,2020-01-02T20:40:48Z,,4293.9,USD,2020-01-02T20:41:48Z,31.31.26.82,CA,1311,Discover,AUTH-186130,47,0
1291,1291,Credit Card,Authorize.net,Completed,AUTH879023887,42.94,0.0,2023-05-28T04:21:08Z,,2368.22,USD,2023-05-28T04:21:27Z,18.245.82.210,CA,8447,Visa,AUTH-228358,48,0
1292,1292,PayPal,Braintree,Completed,bt_36625636507,75.44,0.0,2021-11-24T20:57:16Z,,2780.36,USD,2021-11-24T20:57:51Z,199.193.235.241,CA,,,,1,0
1293,1293,Credit Card,Adyen,Pending,,0.0,0.0,2025-10-24T00:47:53Z,,5322.51,USD,2025-10-24T00:47:56Z,40.238.237.136,US,3631,Visa,,54,0
1294,1294,PayPal,PayPal,Pending,,0.0,0.0,2025-10-27T08:49:36Z,,7943.49,USD,2025-10-27T08:49:38Z,206.178.239.153,US,,,,30,0
1295,1295,PayPal,PayPal,Completed,PAY-37368578184,60.88,0.0,2025-05-13T08:25:55Z,,3365.07,USD,2025-05-13T08:26:12Z,60.170.78.218,US,,,,13,0
1296,1296,Gift Card,Square,Completed,sq_59029585147871,0.0,0.0,2024-12-10T15:26:43Z,,1057.89,USD,2024-12-10T15:26:51Z,6.14.30.30,US,,,,36,0
1297,1297,Credit Card,Braintree,Pending,,0.0,0.0,2023-01-25T05:14:32Z,,696.54,USD,2023-01-25T05:14:56Z,98.49.157.11,US,2604,Visa,,26,0
1298,1298,Cash on Delivery,COD,Completed,COD001298,0.0,0.0,2025-09-25T09:48:51Z,,6655.45,USD,2025-09-25T09:49:27Z,17.45.241.97,US,,,,10,1
1299,1299,Credit Card,Stripe,Completed,pi_92876182308076,177.8,0.0,2018-08-12T12:00:29Z,,7032.72,USD,2018-08-12T12:00:44Z,58.198.217.12,US,3635,Visa,AUTH-906845,4,0
1300,1300,Credit Card,Adyen,Refunded,ADY4338140737244,112.18,3433.55,2025-09-29T14:55:38Z,2025-10-11T14:55:38Z,3433.55,USD,2025-09-29T14:56:16Z,124.117.146.88,US,1849,Visa,,8,0
1301,1301,Credit Card,Adyen,Completed,ADY7589181111058,23.33,0.0,2025-09-22T05:14:25Z,,1228.33,USD,2025-09-22T05:15:21Z,121.74.134.24,US,9794,Visa,AUTH-230591,14,0
1302,1302,Cash on Delivery,COD,Completed,COD001302,0.0,0.0,2025-05-31T10:19:09Z,,1451.1,USD,2025-05-31T10:20:03Z,48.196.107.238,CA,,,,18,0
1303,1303,PayPal,Braintree,Completed,bt_70313079707,162.64,0.0,2025-01-13T06:04:17Z,,6072.84,USD,2025-01-13T06:04:35Z,4.97.45.111,CA,,,,10,1
1304,1304,Gift Card,Stripe,Completed,pi_87963569928822,0.0,0.0,2025-02-13T04:46:44Z,,3181.72,USD,2025-02-13T04:47:31Z,115.201.31.93,CA,,,,16,0
1305,1305,Credit Card,Adyen,Completed,ADY8174996079270,260.19,0.0,2025-04-20T17:56:22Z,,7795.85,USD,2025-04-20T17:57:08Z,218.181.248.254,US,9966,American Express,AUTH-487155,57,1
1306,1306,Credit Card,Adyen,Completed,ADY9705906514912,73.31,0.0,2025-04-20T16:59:59Z,,3474.37,USD,2025-04-20T17:00:18Z,93.213.230.95,US,4732,Visa,AUTH-563417,10,0
1307,1307,PayPal,PayPal,Completed,PAY-73365333754,0.89,0.0,2025-04-20T16:45:46Z,,31.78,USD,2025-04-20T16:45:58Z,142.52.20.169,US,,,,54,2
1308,1308,Credit Card,Authorize.net,Completed,AUTH286423430,97.19,0.0,2024-09-19T02:42:29Z,,3877.56,USD,2024-09-19T02:43:01Z,99.53.26.154,US,6817,Visa,AUTH-384601,26,0
1309,1309,Apple Pay,Stripe,Completed,pi_85225501934045,143.74,0.0,2025-12-13T00:01:10Z,,5261.07,USD,2025-12-13T00:01:15Z,197.219.208.28,US,,,,30,0
1310,1310,Cash on Delivery,COD,Completed,COD001310,0.0,0.0,2024-09-19T00:43:16Z,,4555.67,USD,2024-09-19T00:43:32Z,75.86.84.51,US,,,,16,0
1311,1311,Credit Card,Braintree,Completed,bt_76048869667,55.04,0.0,2022-04-17T22:27:24Z,,2982.29,USD,2022-04-17T22:28:15Z,14.76.39.30,US,6648,MasterCard,AUTH-971761,33,0
1312,1312,Cash on Delivery,COD,Refunded,COD001312,0.0,2255.53,2025-10-27T14:48:39Z,2025-11-09T14:48:39Z,2255.53,USD,2025-10-27T14:49:12Z,70.244.100.1,US,,,,18,0
1313,1313,Credit Card,Authorize.net,Completed,AUTH267152542,2.27,0.0,2019-10-31T05:09:36Z,,84.13,USD,2019-10-31T05:10:30Z,208.182.192.147,US,2406,MasterCard,AUTH-435178,13,0
1314,1314,Apple Pay,Braintree,Completed,bt_46189251555,6.98,0.0,2024-03-06T07:36:23Z,,193.15,USD,2024-03-06T07:36:53Z,101.53.27.148,US,,,,19,0
1315,1315,Credit Card,Braintree,Completed,bt_62952834446,63.3,0.0,2024-03-06T07:46:50Z,,2007.61,USD,2024-03-06T07:47:14Z,18.34.244.37,US,6039,Visa,AUTH-221940,22,0
1316,1316,Cash on Delivery,COD,Completed,COD001316,0.0,0.0,2023-06-27T09:03:04Z,,1383.78,USD,2023-06-27T09:03:58Z,163.210.34.101,US,,,,2,0
1317,1317,PayPal,Braintree,Completed,bt_26467809926,78.06,0.0,2022-03-02T17:03:05Z,,2264.75,USD,2022-03-02T17:03:31Z,92.71.245.138,US,,,,15,0
1318,1318,PayPal,Braintree,Completed,bt_13322594972,30.32,0.0,2023-10-26T07:32:37Z,,1285.29,USD,2023-10-26T07:33:26Z,94.230.61.158,US,,,,22,0
1319,1319,Apple Pay,Adyen,Completed,ADY4794332942795,234.76,0.0,2023-10-26T07:49:33Z,,10241.58,USD,2023-10-26T07:50:12Z,193.247.13.249,US,,,,40,0
1320,1320,PayPal,PayPal,Refunded,PAY-35735278847,431.91,12604.24,2022-09-30T10:22:04Z,2022-10-14T10:22:04Z,12604.24,USD,2022-09-30T10:22:06Z,62.6.244.235,US,,,,35,0
1321,1321,Credit Card,Square,Completed,sq_98761095748768,75.66,0.0,2025-01-31T12:42:46Z,,3614.92,USD,2025-01-31T12:43:27Z,209.204.105.193,US,5591,JCB,AUTH-279022,17,0
1322,1322,PayPal,PayPal,Completed,PAY-44168998102,146.21,0.0,2025-06-07T09:22:20Z,,7609.74,USD,2025-06-07T09:22:25Z,195.232.152.116,US,,,,38,0
1323,1323,Credit Card,Stripe,Completed,pi_97505739772129,142.87,0.0,2022-02-13T10:39:48Z,,6141.51,USD,2022-02-13T10:40:33Z,192.248.180.121,US,7923,American Express,AUTH-449016,18,0
1324,1324,Credit Card,Square,Refunded,sq_24314190328490,40.95,1254.06,2022-11-08T04:18:54Z,2022-11-12T04:18:54Z,1254.06,USD,2022-11-08T04:19:01Z,202.165.177.3,US,6131,Visa,,10,0
1325,1325,Credit Card,Stripe,Completed,pi_14406129435340,498.36,0.0,2023-04-02T03:59:40Z,,14242.46,USD,2023-04-02T04:00:12Z,47.223.113.196,US,1841,MasterCard,AUTH-926940,46,2
1326,1326,PayPal,Braintree,Completed,bt_49154939372,96.22,0.0,2024-01-23T16:10:17Z,,2795.46,USD,2024-01-23T16:10:41Z,203.172.197.215,US,,,,10,0
1327,1327,PayPal,Braintree,Completed,bt_42632970147,151.24,0.0,2024-10-04T21:30:21Z,,7103.64,USD,2024-10-04T21:31:11Z,134.216.101.38,US,,,,41,0
