cart_id,cart_status,cart_added_date,cart_total_value,cart_items_count,cart_avg_item_price,device_used,abandoned_cart_category,session_converted,first_added_date,last_added_date,customer_id,session_id,time_in_cart_days,time_in_cart_hours,cart_status_derived,cart_abandonment_reason,cart_value_tier,cart_size_category,abandonment_risk_score,recovery_potential_score
504,Active,2025-09-17 08:15:06,433.57,2,127.805,Mobile,,0.0,2025-09-21 04:32:46,2025-09-21 09:37:43,122,e48d6833-344a-4d1e-9e61-8d33ed9956b4,122.0,2928.0,Active,N/A - Active,Low Value,Small,181.6737666666667,0
505,Abandoned,2024-12-13 14:12:34,592.61,2,296.305,Mobile,,0.0,2024-12-13 19:29:43,2024-12-13 19:43:53,476,3967a40b-fff5-4520-ad24-5f4b5b8dd265,404.0,9696.0,Abandoned,High Value - Price Concern,Medium Value,Small,562.4449666666666,25
506,Abandoned,2025-10-18 16:41:23,294.3,2,56.85,Mobile,,0.0,2025-10-18 20:09:26,2025-10-18 20:09:52,470,da349b20-e7cd-415b-a241-f6e1f1addb8b,95.0,2280.0,Abandoned,Long Time - Lost Interest,Low Value,Small,141.49566666666666,25
507,Abandoned,2025-11-02 00:43:23,410.0,3,108.64333333333333,,,,2025-11-02 01:07:16,2025-11-02 01:31:16,100,a955d5c2-bda9-4e81-befc-1d9878dceb2c,80.0,1920.0,Abandoned,Long Time - Lost Interest,Low Value,Small,127.96666666666667,25
508,Active,2019-01-18 06:51:35,920.59,2,284.175,Smart TV,,0.0,2019-01-20 01:26:07,2019-01-22 22:37:59,93,84969490-1fa1-493b-bd89-08178ae92107,2558.0,61392.0,Active,N/A - Active,Medium Value,Small,3444.2843666666668,0
509,Deleted,2025-10-18 02:37:15,473.23,1,473.23,Mobile,,0.0,2025-10-23 17:46:19,2025-10-23 17:46:19,73,9ad03502-b084-4951-9893-e78909de807e,90.0,2160.0,Abandoned,Long Time - Lost Interest,Low Value,Single Item,137.19690000000003,25
510,Deleted,2023-01-19 08:47:33,3564.0,3,557.36,,,,2023-01-21 21:02:07,2023-01-28 05:59:15,406,f9be24e9-6c2c-4645-8111-624f166c9d20,1096.0,26304.0,Abandoned,High Value - Price Concern,High Value,Small,1577.2533333333333,25
511,Active,2021-11-20 18:45:30,2323.0,1,1161.5,Mobile,,0.0,2021-11-22 04:53:37,2021-11-22 04:53:37,325,cf396e98-168b-46c0-ba09-b59e579fd545,1521.0,36504.0,Active,N/A - Active,High Value,Single Item,2100.69,0
512,Active,2025-09-27 10:43:11,749.0600000000001,3,249.6866666666667,Tablet,,0.0,2025-09-28 00:52:59,2025-10-01 16:19:59,171,71ed1e7b-1798-4af2-8f93-84ff5d7a29fe,115.0,2760.0,Active,N/A - Active,Medium Value,Small,184.80513333333334,0
513,Converted,2020-09-19 09:46:47,1247.43,1,415.81,Mobile,,0.0,2020-09-19 16:45:34,2020-09-19 16:45:34,454,14bfeae9-3a74-4ff4-a37d-4656c3a6b2f3,1950.0,46800.0,Abandoned,High Value - Price Concern,High Value,Single Item,2640.4229,25
514,Abandoned,2025-07-08 00:11:33,361.94,1,361.94,Tablet,,0.0,2025-07-08 00:18:11,2025-07-08 00:18:11,341,57b6d600-ec5a-4525-b4c8-8f61a4519b26,197.0,4728.0,Abandoned,Long Time - Lost Interest,Low Value,Single Item,276.5248666666667,25
515,Deleted,2020-12-19 09:32:23,150.89,1,150.89,Desktop,,0.0,2020-12-19 23:38:22,2020-12-19 23:38:22,211,f0e30182-c57a-40a6-96a0-a9e88c6f8ed4,1859.0,44616.0,Abandoned,Long Time - Lost Interest,Low Value,Single Item,2486.193366666667,25
516,Converted,2024-09-06 04:55:08,376.39,3,125.46333333333332,Desktop,,0.0,2024-09-06 09:21:36,2024-09-07 04:07:26,302,b1d917eb-eb0e-4de2-b783-159004ce8059,502.0,12048.0,Abandoned,Long Time - Lost Interest,Low Value,Small,689.6250333333335,25
517,Active,2025-03-04 16:50:38,1428.85,2,714.425,Desktop,,0.0,2025-03-05 05:00:06,2025-03-05 08:44:05,212,e15df704-d8e9-47e2-a803-a11f05b5cd53,322.0,7728.0,Active,N/A - Active,High Value,Small,478.19883333333325,0
518,Deleted,2021-10-30 06:48:56,1428.9,2,451.59000000000003,Tablet,,0.0,2021-11-02 05:42:56,2021-11-04 04:05:12,137,dd24ec95-e459-492b-b7ad-64e404f8e3b1,1541.0,36984.0,Abandoned,High Value - Price Concern,High Value,Small,2103.5336666666667,25
519,Converted,2021-09-27 14:36:02,492.47,2,177.44,Mobile,,0.0,2021-09-28 00:10:24,2021-09-28 05:45:32,291,18c743c4-c668-4c65-ad0d-f9a7719ebd20,1576.0,37824.0,Abandoned,Long Time - Lost Interest,Low Value,Small,2122.1074333333336,25
520,Deleted,2019-11-05 19:58:54,794.1,1,397.05,Desktop,,0.0,2019-11-14 01:05:32,2019-11-14 01:05:32,491,25c44951-f459-4b29-a41e-7d5ea3c4ab5f,2260.0,54240.0,Abandoned,High Value - Price Concern,Medium Value,Single Item,3040.1563333333334,25
521,Deleted,2025-11-13 05:34:01,259.22,1,129.61,Mobile,,0.0,2025-11-18 02:27:42,2025-11-18 02:27:42,49,4b04339c-ae2b-4674-b8b6-7a8e528eedc9,64.0,1536.0,Abandoned,Long Time - Lost Interest,Low Value,Single Item,96.10993333333334,25
522,Abandoned,2020-03-16 08:19:53,533.88,1,88.98,Smart TV,,0.0,2020-03-16 10:23:10,2020-03-16 10:23:10,330,20d5ff1c-34f7-4ec4-8b54-c73268bd9a31,2137.0,51288.0,Abandoned,High Value - Price Concern,Medium Value,Single Item,2868.349733333334,25
523,Converted,2024-11-06 23:33:47,667.3599999999999,3,222.4533333333333,Mobile,,1.0,2024-11-07 00:35:42,2024-11-07 03:30:38,115,889f1985-bda1-4ab3-91b4-d3286b3260a8,440.0,10560.0,Abandoned,High Value - Price Concern,Medium Value,Small,615.6874666666668,25
524,Abandoned,2022-09-15 12:11:45,2444.04,3,252.84,Mobile,,0.0,2022-09-15 12:22:25,2022-09-15 18:59:36,484,65ba8361-5341-41d7-bd67-f923d5d90545,1224.0,29376.0,Abandoned,High Value - Price Concern,High Value,Small,1714.3211999999999,25
525,Converted,2024-06-28 00:59:22,2770.3999999999996,4,226.0525,Desktop,,0.0,2024-06-28 03:11:09,2024-06-28 10:35:48,200,b8c5e56c-c5be-4f1c-83a7-f2744a796638,572.0,13728.0,Abandoned,High Value - Price Concern,High Value,Small,857.7786666666666,25
526,Active,2021-04-18 18:36:48,1590.3500000000001,3,460.99000000000007,Desktop,,0.0,2021-04-18 18:56:18,2021-04-19 06:27:35,261,47eb5a98-7731-4019-90af-3722ce4103a6,1739.0,41736.0,Active,N/A - Active,High Value,Small,2375.377166666667,0
527,Converted,2018-04-07 21:41:23,978.66,2,370.2,Desktop,,1.0,2018-04-07 22:58:55,2018-04-08 18:18:33,342,01f94ca1-7014-4907-ad23-3abbebf4f2ad,2846.0,68304.0,Abandoned,High Value - Price Concern,Medium Value,Small,3830.026466666667,25
528,Active,2022-01-21 21:34:26,1971.9699999999998,2,483.91999999999996,Mobile,,0.0,2022-01-22 06:08:43,2022-01-24 12:01:18,54,86ab81e4-6c5f-418e-9527-d6bdd045c16f,1460.0,35040.0,Active,N/A - Active,High Value,Small,2011.8257666666668,0
529,Converted,2020-11-24 12:21:26,179.81,1,179.81,,,,2020-11-24 22:03:15,2020-11-24 22:03:15,110,6b60ba25-f8d1-4729-bed5-64f8623135b0,1884.0,45216.0,Abandoned,Long Time - Lost Interest,Low Value,Single Item,2520.3943000000004,25
530,Abandoned,2023-09-08 13:01:10,1073.15,2,536.575,,,,2023-09-08 14:23:32,2023-09-08 16:02:31,310,2747c92c-47cc-46e5-893d-d661ee54a6a5,866.0,20784.0,Abandoned,High Value - Price Concern,High Value,Small,1192.8611666666666,25
531,Active,2025-10-15 11:37:05,1155.3600000000001,1,192.56,Mobile,,0.0,2025-10-15 16:35:45,2025-10-15 16:35:45,45,eddd7c26-61ff-4545-9883-9429fb8313b2,98.0,2352.0,Active,N/A - Active,High Value,Single Item,168.32746666666668,0
532,Active,2025-10-23 13:40:31,680.5799999999999,2,120.205,Mobile,,0.0,2025-10-23 16:59:05,2025-10-24 08:16:56,459,ef51fa99-2608-4c29-92b6-4ced8868593b,90.0,2160.0,Active,N/A - Active,Medium Value,Small,146.41740000000004,0
533,Abandoned,2018-08-05 04:16:59,1186.32,1,395.44,Desktop,,0.0,2018-08-05 11:06:53,2018-08-05 11:06:53,55,0f31c961-5878-46da-92c6-f5b7f0d77615,2726.0,65424.0,Abandoned,High Value - Price Concern,High Value,Single Item,3673.2562666666668,25
534,Abandoned,2022-05-26 09:18:56,0.0,0,0.0,Desktop,,0.0,,,43,dbd77cc2-6b14-43b0-a757-e53b273fa342,,,Abandoned,Unknown,Very Low Value,Single Item,,25
535,Abandoned,2025-06-10 12:38:50,950.0500000000001,3,170.12333333333333,Mobile,,0.0,2025-06-10 14:43:36,2025-06-10 15:36:15,495,1d41d486-e816-4888-8ec4-13297f70e5ac,225.0,5400.0,Abandoned,High Value - Price Concern,Medium Value,Small,337.50149999999996,25
536,Abandoned,2025-02-27 16:25:14,448.4,2,224.2,,,,2025-02-27 16:40:37,2025-02-27 17:58:24,135,f5cf279a-f9ca-4a6a-afbc-680ec2e9d7ed,328.0,7872.0,Abandoned,Long Time - Lost Interest,Low Value,Small,456.78533333333337,25
537,Abandoned,2024-12-05 18:59:10,1349.3000000000002,2,674.6500000000001,Mobile,,0.0,2024-12-05 23:58:30,2024-12-06 02:09:20,311,167ccd12-a38a-4bb1-808f-f1d35c9e3a36,412.0,9888.0,Abandoned,High Value - Price Concern,High Value,Small,595.8123333333333,25
538,Converted,2025-10-13 14:49:43,2143.54,3,481.6266666666667,Tablet,,0.0,2025-10-13 17:59:42,2025-10-14 14:52:12,282,73751dc0-8cc1-41de-add1-3d41cf67b5fc,100.0,2400.0,Abandoned,High Value - Price Concern,High Value,Small,206.63953333333333,25
539,Converted,2025-09-28 19:13:23,166.63,1,166.63,Tablet,,0.0,2025-09-30 03:41:46,2025-09-30 03:41:46,136,bd8dd1f8-b26d-4ae2-8519-004f5430eac1,113.0,2712.0,Abandoned,Long Time - Lost Interest,Low Value,Single Item,158.66556666666668,25
540,Deleted,2024-10-22 21:31:51,756.56,1,378.28,Desktop,,0.0,2024-11-08 10:31:44,2024-11-08 10:31:44,91,c8d8aaf5-d035-48e4-bfc7-02a5fa3a527d,439.0,10536.0,Abandoned,High Value - Price Concern,Medium Value,Single Item,611.0301333333334,25
541,Deleted,2024-03-17 07:48:16,4783.07,6,440.30333333333334,Mobile,,0.0,2024-03-17 19:04:40,2024-03-31 18:50:29,446,01d6adac-0b56-4d76-aa0c-c2655325fed1,675.0,16200.0,Abandoned,High Value - Price Concern,High Value,Medium,1061.4921,25
542,Abandoned,2022-03-27 03:54:46,955.74,1,477.87,Desktop,,0.0,2022-03-27 12:24:58,2022-03-27 12:24:58,219,bc6edf61-a1a6-4ef5-a3e0-d9c58e709069,1396.0,33504.0,Abandoned,High Value - Price Concern,Medium Value,Single Item,1893.0055333333335,25
543,Active,2021-11-03 12:47:24,544.45,3,106.05999999999999,Desktop,,0.0,2021-11-07 23:41:31,2021-11-08 14:03:18,279,7b92b386-b2f2-4332-ad42-f5411ad3b4e1,1536.0,36864.0,Active,N/A - Active,Medium Value,Small,2073.3335,0
544,Converted,2024-06-21 05:32:31,1332.3600000000001,5,160.464,Mobile,,0.0,2024-06-21 05:43:50,2024-06-22 07:58:57,389,3d4960a5-8974-4915-8c6a-1f36fad3eb43,579.0,13896.0,Abandoned,High Value - Price Concern,High Value,Medium,826.9708000000002,25
545,Active,2025-09-09 16:07:53,243.79000000000002,2,63.835,Tablet,,0.0,2025-09-09 23:55:28,2025-09-10 17:24:08,314,0ba04512-e5a1-4f01-a0dc-37b4ccc66fd7,134.0,3216.0,Active,N/A - Active,Low Value,Small,191.9803666666667,0
546,Active,2025-10-18 19:56:44,3260.4500000000003,4,630.3425,Mobile,,0.0,2025-10-20 06:35:36,2025-10-24 10:43:13,460,098dcce7-2c63-4a88-b325-5eed4862cfba,93.0,2232.0,Active,N/A - Active,High Value,Small,233.81350000000003,0
547,Converted,2025-06-06 15:36:57,1182.29,1,1182.29,Mobile,,0.0,2025-06-06 15:43:24,2025-06-06 15:43:24,344,45a8b48d-9096-4872-a77e-5fd44a2bcbcc,229.0,5496.0,Abandoned,High Value - Price Concern,High Value,Single Item,343.8020333333334,25
548,Active,2024-12-13 14:12:25,692.72,1,692.72,Mobile,,0.0,2024-12-16 04:20:09,2024-12-16 04:20:09,476,3967a40b-fff5-4520-ad24-5f4b5b8dd265,401.0,9624.0,Active,N/A - Active,Medium Value,Single Item,558.4482666666668,0
549,Converted,2024-12-03 21:56:10,1035.26,2,517.63,Mobile,,0.0,2024-12-04 09:55:48,2024-12-05 17:20:34,26,6fbfba24-1eeb-442a-b1e4-cd81714904fb,413.0,9912.0,Abandoned,High Value - Price Concern,High Value,Small,587.7244666666667,25
550,Deleted,2021-10-03 03:12:40,1853.27,5,370.654,Mobile,,0.0,2021-10-04 09:33:28,2021-10-06 13:03:26,75,d0324f91-94ba-4292-b328-86cc2c237b0d,1570.0,37680.0,Abandoned,High Value - Price Concern,High Value,Medium,2163.9314333333336,25
551,Converted,2025-10-08 20:55:17,627.5699999999999,2,67.89,Mobile,,0.0,2025-10-09 02:55:18,2025-10-10 00:20:28,116,92c65de7-47a4-49e0-aabe-32f4850331c4,104.0,2496.0,Abandoned,High Value - Price Concern,Medium Value,Small,163.4937666666667,25
552,Abandoned,2021-02-22 16:20:39,383.26,1,383.26,Desktop,,0.0,2021-02-22 21:41:02,2021-02-22 21:41:02,427,c3b101a7-d24d-4347-99be-f67cf6a53adc,1794.0,43056.0,Abandoned,Long Time - Lost Interest,Low Value,Single Item,2406.4978000000006,25
553,Converted,2024-11-11 12:36:43,491.76,1,122.94,,,,2024-11-11 17:08:27,2024-11-11 17:08:27,204,3b835692-933f-45fd-8c9b-f2f05c0ef7b8,436.0,10464.0,Abandoned,Long Time - Lost Interest,Low Value,Single Item,599.0861333333334,25
554,Abandoned,2020-12-24 15:06:25,401.28,1,200.64,Tablet,,0.0,2020-12-24 18:54:18,2020-12-24 18:54:18,217,c91676c5-de37-49f4-a152-d3b982cf8dd1,1854.0,44496.0,Abandoned,Long Time - Lost Interest,Low Value,Single Item,2487.0384000000004,25
555,Abandoned,2021-10-24 09:19:58,420.78,2,105.195,Mobile,,0.0,2021-10-24 09:29:24,2021-10-24 10:44:06,212,f591e180-de18-4b27-bbe7-5815d653ea81,1550.0,37200.0,Abandoned,Long Time - Lost Interest,Low Value,Small,2085.2900666666665,25
556,Abandoned,2017-08-16 06:28:07,623.82,1,623.82,Mobile,,0.0,2017-08-16 09:21:07,2017-08-16 09:21:07,280,635bd699-4b3f-4d38-a549-55d5d3779065,3080.0,73920.0,Abandoned,High Value - Price Concern,Medium Value,Single Item,4128.381266666667,25
557,Abandoned,2024-10-11 22:09:01,612.75,1,204.25,Smart TV,,0.0,2024-10-12 05:27:01,2024-10-12 05:27:01,94,1f0607f2-37d3-410a-96a1-82642e19a826,466.0,11184.0,Abandoned,High Value - Price Concern,Medium Value,Single Item,642.7158333333334,25
558,Converted,2015-08-09 18:03:48,2451.6800000000003,2,684.375,Mobile,,0.0,2015-08-10 03:15:11,2015-08-10 14:15:18,253,07bcef1b-4724-42e0-a6ab-622d25c57dcd,3817.0,91608.0,Abandoned,High Value - Price Concern,High Value,Small,5168.883733333334,25
559,Converted,2024-11-14 22:08:08,243.06,1,121.53,Desktop,,0.0,2024-11-15 10:23:33,2024-11-15 10:23:33,283,1cf5f86a-138c-43e8-8cde-f2c547084027,432.0,10368.0,Abandoned,Long Time - Lost Interest,Low Value,Single Item,586.2918000000001,25
560,Abandoned,2022-05-21 19:46:56,2740.0,4,504.63250000000005,Desktop,,0.0,2022-05-21 20:34:44,2022-05-22 01:18:56,153,ac98f197-5a3f-4f7d-8bd9-928d03899b45,1341.0,32184.0,Abandoned,High Value - Price Concern,High Value,Small,1882.2000000000003,25
561,Abandoned,2025-05-16 06:22:20,473.23,1,473.23,,,,2025-05-16 06:22:20,2025-05-16 06:22:20,247,7e052a77-c51b-4f89-aea6-d0c66950fb1f,250.0,6000.0,Abandoned,Long Time - Lost Interest,Low Value,Single Item,350.5302333333334,25
562,Active,2024-08-10 18:54:09,256.03,1,256.03,Desktop,,0.0,2024-08-12 09:48:46,2024-08-12 09:48:46,394,02aea219-a7d7-416c-8d7e-d0780a267fe3,527.0,12648.0,Active,N/A - Active,Low Value,Single Item,713.3475666666667,0
563,Deleted,2025-11-03 21:07:23,0.0,0,0.0,Mobile,,0.0,,,294,fe784200-95c1-46eb-938c-232e21d11734,,,Abandoned,Mobile - Checkout Friction,Very Low Value,Single Item,,25
564,Converted,2025-05-31 21:45:44,0.0,0,0.0,,,,,,260,dc49fd5f-4963-4930-a2e6-545794a979db,,,Abandoned,Unknown,Very Low Value,Single Item,,25
565,Converted,2024-04-24 03:02:30,0.0,0,0.0,Mobile,,0.0,,,285,c01e4f69-fe3b-4065-b04f-b1dac87f0ba4,,,Abandoned,Mobile - Checkout Friction,Very Low Value,Single Item,,25
566,Active,2025-09-27 15:47:01,0.0,0,0.0,Smart TV,,0.0,,,367,d1f8e065-67ad-4970-ad01-411baa58777d,,,Active,N/A - Active,Very Low Value,Single Item,,0
567,Converted,2023-10-19 04:19:10,0.0,0,0.0,Mobile,,0.0,,,38,b54af732-0a6f-482a-b066-c9116419d6b2,,,Abandoned,Mobile - Checkout Friction,Very Low Value,Single Item,,25
568,Converted,2025-12-05 07:06:26,0.0,0,0.0,Mobile,,0.0,,,201,fb413a5b-ccaa-4ca8-8a27-89cc79d9c5ba,,,Abandoned,Mobile - Checkout Friction,Very Low Value,Single Item,,25
569,Converted,2023-05-22 16:12:55,0.0,0,0.0,Mobile,,0.0,,,246,210eda6f-7fd8-49aa-ad97-649c6e82c3f3,,,Abandoned,Mobile - Checkout Friction,Very Low Value,Single Item,,25
570,Abandoned,2023-08-20 15:03:45,0.0,0,0.0,Desktop,,1.0,,,498,d0f1d837-6edd-4619-b426-9b13b9891981,,,Abandoned,Unknown,Very Low Value,Single Item,,25
571,Active,2019-12-12 04:53:25,0.0,0,0.0,Mobile,,0.0,,,316,5f6c96b9-2099-4781-9580-e499aea25a21,,,Active,N/A - Active,Very Low Value,Single Item,,0
572,Converted,2023-08-28 08:51:31,0.0,0,0.0,Tablet,,0.0,,,229,dc98ced8-689f-4c50-8015-e226c2f1b470,,,Abandoned,Unknown,Very Low Value,Single Item,,25
573,Abandoned,2022-07-24 23:08:34,0.0,0,0.0,Mobile,,0.0,,,303,c8c335ca-00d8-4534-8a8a-1448257e5d92,,,Abandoned,Mobile - Checkout Friction,Very Low Value,Single Item,,25
574,Abandoned,2025-02-08 09:02:31,0.0,0,0.0,Mobile,,0.0,,,348,96994b4b-b54a-41ed-8dfc-18ff5069df41,,,Abandoned,Mobile - Checkout Friction,Very Low Value,Single Item,,25
575,Abandoned,2022-07-31 23:43:01,0.0,0,0.0,Mobile,,0.0,,,326,fc2115d2-d35b-4999-a642-f7600d195230,,,Abandoned,Mobile - Checkout Friction,Very Low Value,Single Item,,25
576,Abandoned,2025-10-18 02:34:37,0.0,0,0.0,Mobile,,0.0,,,73,9ad03502-b084-4951-9893-e78909de807e,,,Abandoned,Mobile - Checkout Friction,Very Low Value,Single Item,,25
577,Converted,2024-05-11 09:11:16,0.0,0,0.0,,,,,,464,b5283ef7-6f42-4af7-bb96-f4ed98651440,,,Abandoned,Unknown,Very Low Value,Single Item,,25
578,Abandoned,2023-12-24 09:34:38,0.0,0,0.0,Mobile,,0.0,,,484,1a8ded8a-a77b-4c81-b0f2-cc7b64be562f,,,Abandoned,Mobile - Checkout Friction,Very Low Value,Single Item,,25
579,Abandoned,2018-06-17 08:26:36,0.0,0,0.0,Desktop,,0.0,,,273,09f45fe0-1abb-4406-83c5-cd2ee413c600,,,Abandoned,Unknown,Very Low Value,Single Item,,25
580,Abandoned,2025-10-15 19:19:25,0.0,0,0.0,Desktop,,0.0,,,69,2d0fa5f0-f96a-444a-a8b4-3aded840c870,,,Abandoned,Unknown,Very Low Value,Single Item,,25
581,Active,2021-08-13 02:21:31,0.0,0,0.0,Tablet,,0.0,,,468,d057f9a5-8deb-42e0-97c8-1a8f3bcfe144,,,Active,N/A - Active,Very Low Value,Single Item,,0
582,Active,2020-07-21 10:49:35,0.0,0,0.0,Desktop,,0.0,,,370,757a19f4-45aa-4fe0-8e69-3df662616b13,,,Active,N/A - Active,Very Low Value,Single Item,,0
583,Active,2024-11-04 08:07:35,0.0,0,0.0,Mobile,,0.0,,,183,b7e8d053-43e4-40b2-8287-f7e7c9e681e1,,,Active,N/A - Active,Very Low Value,Single Item,,0
584,Converted,2019-01-13 14:40:09,0.0,0,0.0,Desktop,,1.0,,,39,d619926d-d5ad-4fe9-873a-c8a2576ca5da,,,Abandoned,Unknown,Very Low Value,Single Item,,25
585,Active,2019-10-05 11:53:46,0.0,0,0.0,Wearable,,0.0,,,413,9b3c6deb-3297-4c95-8452-a3c4f4f71543,,,Active,N/A - Active,Very Low Value,Single Item,,0
586,Active,2024-09-30 06:26:44,0.0,0,0.0,Mobile,,0.0,,,90,cdb4c755-31d7-4f71-b032-355e89898dd0,,,Active,N/A - Active,Very Low Value,Single Item,,0
587,Deleted,2023-09-19 21:46:32,0.0,0,0.0,Tablet,,0.0,,,277,a20cca5f-8acc-4b19-bbe7-d3e956537afb,,,Abandoned,Unknown,Very Low Value,Single Item,,25
588,Abandoned,2025-08-29 03:11:12,0.0,0,0.0,Desktop,,1.0,,,275,1cd7bb5c-3e22-45e8-ad28-6074f48b3807,,,Abandoned,Unknown,Very Low Value,Single Item,,25
589,Active,2024-09-02 17:33:05,0.0,0,0.0,Desktop,,0.0,,,313,9d011209-0e91-48c1-8b1a-46a9487da790,,,Active,N/A - Active,Very Low Value,Single Item,,0
590,Deleted,2019-12-17 01:21:20,0.0,0,0.0,Mobile,,0.0,,,463,44fc5272-23e7-4381-a3ef-af4af52f1840,,,Abandoned,Mobile - Checkout Friction,Very Low Value,Single Item,,25
591,Abandoned,2018-11-18 07:56:58,0.0,0,0.0,Mobile,,0.0,,,308,786e3f78-a87c-4be6-b5fa-15aea0908bbd,,,Abandoned,Mobile - Checkout Friction,Very Low Value,Single Item,,25
592,Active,2024-05-19 23:49:54,0.0,0,0.0,Tablet,,0.0,,,106,549f9ec2-fb03-4ed7-b058-d57b71dc8d8d,,,Active,N/A - Active,Very Low Value,Single Item,,0
593,Abandoned,2024-12-05 18:58:32,0.0,0,0.0,Mobile,,0.0,,,311,167ccd12-a38a-4bb1-808f-f1d35c9e3a36,,,Abandoned,Mobile - Checkout Friction,Very Low Value,Single Item,,25
594,Active,2022-07-22 22:05:08,0.0,0,0.0,Desktop,,0.0,,,226,501fa0bf-b973-4180-8986-9add04b2ae80,,,Active,N/A - Active,Very Low Value,Single Item,,0
595,Abandoned,2025-02-27 14:21:41,0.0,0,0.0,Tablet,,0.0,,,348,65809976-5b25-42ae-9f2e-b915b2ecee6c,,,Abandoned,Unknown,Very Low Value,Single Item,,25
596,Abandoned,2025-04-22 02:11:35,0.0,0,0.0,Desktop,,0.0,,,296,f9284371-2752-49bc-a2f5-6cb680b8a88f,,,Abandoned,Unknown,Very Low Value,Single Item,,25
597,Converted,2022-06-04 10:06:25,0.0,0,0.0,Desktop,,0.0,,,238,5c854d4a-d142-4344-b45c-e0bf86c45b82,,,Abandoned,Unknown,Very Low Value,Single Item,,25
598,Abandoned,2019-06-13 03:33:01,0.0,0,0.0,Desktop,,0.0,,,380,c7892b69-0c6a-4b5e-acab-b93ad3ca5052,,,Abandoned,Unknown,Very Low Value,Single Item,,25
599,Abandoned,2023-01-03 18:11:41,0.0,0,0.0,Mobile,,0.0,,,240,1236b5ab-dda2-4481-a08a-be0e277f1fb4,,,Abandoned,Mobile - Checkout Friction,Very Low Value,Single Item,,25
600,Active,2024-10-31 10:05:25,0.0,0,0.0,Mobile,,0.0,,,309,10657f95-5dce-418a-b862-148e6bfcfdfc,,,Active,N/A - Active,Very Low Value,Single Item,,0
