customer_id,gender,date_of_birth,account_status,city,state_province,postal_code,country,account_created_at,last_login_date,is_active,order_recency_days,order_frequency,order_total_spent,customer_age,customer_tenure_days,days_since_last_login,customer_age_group,customer_activity_status,customer_segment,customer_lifetime_value,total_orders,total_revenue,avg_order_value,total_items_purchased,avg_items_per_order,total_discount_received,avg_discount_per_order,first_order_date,last_order_date,avg_days_between_orders,total_cancelled_orders,total_reviews_written,avg_review_rating,total_sessions,avg_session_duration,total_pages_viewed,total_products_viewed,session_conversion_rate,cart_abandonment_rate,preferred_device_type,preferred_referrer_source,wishlist_items_count,wishlist_conversion_rate,preferred_payment_method,days_since_last_purchase,is_repeat_customer,cancellation_rate,customer_activity_score,total_carts_created,total_abandoned_carts,total_purchased_carts,total_abandoned_value,avg_time_in_cart_days,customer_abandonment_rate,customer_purchase_rate,recency_score,frequency_score,monetary_score,rfm_segment,customer_segment_label,rfm_overall_score,rfm_category,churn_risk
343,Male,1950-05-11,Closed,Medicine Hat,AB,,CA,2022-01-27 00:30:13,2022-10-13,False,,,,75,1455,1196,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,3,5.0,28.0,13.0,0.3333333333333333,0.0,Wearable,Organic Search,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
344,Male,1947-07-08,Active,Seattle,WA,58333.0,US,2022-09-02 12:08:13,2025-08-05,True,228.0,1.0,1219.32,78,1237,169,65 and over,Dormant,Lost,1219.32,1,1219.32,1219.32,1,1.0,118.23,118.23,2025-06-07 12:36:57,2025-06-07 12:36:57,,0.0,2,4.0,2,10.0,14.0,13.0,0.0,0.0,Mobile,Direct,1,1.0,Credit Card,228.0,0,0.0,3.0133124890829697,1,1,0.0,1182.29,229.0,100.0,0.0,4.0,5.0,3.0,453,Loyal Customers,4.0,High Value,Low Risk
345,Female,1978-02-16,Active,Bristol,LA,61196.0,US,2016-03-28 09:09:18,2025-08-03,True,815.0,1.0,738.02,47,3586,171,45-54,Dormant,Lost,1476.04,1,1476.04,738.02,3,1.5,,,2023-10-29 08:28:49,2023-10-29 08:28:49,,0.0,5,3.6,5,25.5,58.0,21.0,0.0,0.6,Tablet,Direct,1,0.0,PayPal,815.0,0,0.0,3.4010996078431375,1,1,0.0,681.53,818.0,100.0,0.0,2.0,5.0,2.0,252,Others,3.0,Medium Value,Low Risk
346,Male,1968-11-14,Inactive,Bristol,MB,,CA,2023-05-16 12:01:04,2024-12-16,False,,,,57,981,401,55-64,Dormant,,0.0,0,0.0,,0,,,,,,,,2,4.5,11,36.7,200.0,71.0,0.0,0.18181818181818182,Mobile,Direct,2,0.0,,,0,,,0,0,,0.0,,,,,,,,,,,
347,Female,1971-03-13,Active,Bristol,NB,,CA,2019-01-01 15:48:15,2025-03-28,True,939.0,1.0,1443.14,54,2577,299,45-54,Dormant,Lost,2886.28,1,2886.28,1443.14,5,2.5,,,2023-06-27 11:42:42,2023-06-27 11:42:42,,2.0,2,3.0,2,34.0,35.0,18.0,0.0,0.0,Desktop,Email,2,0.5,Credit Card,939.0,0,200.0,6.215113191489362,1,1,0.0,1314.73,941.0,100.0,0.0,2.0,5.0,3.0,253,At Risk,3.3333333333333335,Medium Value,High Risk
348,Female,2008-01-02,Inactive,Clinton,NU,,CA,2024-07-09 07:02:30,2025-04-19,False,,,,18,561,277,18-24,Dormant,,0.0,0,0.0,,0,,,,,,,,1,3.0,6,10.8,65.0,26.0,0.0,0.6666666666666666,Mobile,Direct,1,0.0,,,0,,,3,2,0.0,0.0,345.0,66.66666666666666,0.0,,,,,,,,
349,Female,1978-10-02,Inactive,Reading,PA,53260.0,US,2016-03-20 02:48:10,2018-08-04,False,552.0,1.0,1045.29,47,3594,2727,45-54,Dormant,Lost,3135.87,1,3135.87,1045.29,6,2.0,27.240000000000002,9.08,2024-07-18 18:30:28,2024-07-18 18:30:28,,0.0,9,4.111111111111111,8,5.25,34.0,14.0,0.125,0.25,Mobile,Social Media,2,0.0,Credit Card,552.0,0,0.0,6.74407273056058,3,2,0.0,1138.07,1679.3333333333333,66.66666666666666,0.0,3.0,5.0,2.0,352,Others,3.3333333333333335,Medium Value,Low Risk
350,Other,1952-05-31,Pending,Richmond,BC,,CA,2025-02-06 01:14:47,1900-01-01,False,,,,73,349,46041,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,0,,,,,,,,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
351,Male,1998-03-11,Inactive,Georgetown,MN,59682.0,US,2021-07-27 02:05:44,2022-08-20,False,106.0,1.0,330.63,27,1639,1250,25-34,Dormant,At Risk,330.63,1,330.63,330.63,1,1.0,68.46,68.46,2025-10-07 13:56:14,2025-10-07 13:56:14,,0.0,3,4.666666666666667,8,12.25,65.0,22.0,0.0,0.125,Desktop,Organic Search,0,,Apple Pay,106.0,0,0.0,1.4350917757009345,1,1,0.0,342.29,107.0,100.0,0.0,5.0,5.0,1.0,551,New Customers,3.6666666666666665,Medium Value,Low Risk
352,Male,1980-01-14,Active,Aurora,CO,77618.0,US,2020-03-29 00:02:38,2025-11-29,True,,,,46,2124,53,45-54,Inactive,,0.0,0,0.0,,0,,,,,,,,1,4.0,4,3.0,27.0,5.0,0.0,0.0,Mobile,Social Media,2,0.0,,,0,,,0,0,,0.0,,,,,,,,,,,
353,Female,1962-08-10,Active,Salem,DE,43136.0,US,2019-08-08 19:54:39,2025-03-15,True,,,,63,2358,312,55-64,Dormant,,0.0,0,0.0,,0,,,,,,,,3,4.0,3,17.0,40.0,12.0,0.0,0.6666666666666666,Tablet,Email,2,0.0,,,0,,,2,2,0.0,591.36,1085.5,100.0,0.0,,,,,,,,
354,Male,1953-09-25,Active,Franklin,VA,58268.0,US,2022-10-24 12:39:43,2025-07-27,True,405.0,1.0,3415.16,72,1185,178,65 and over,Dormant,Lost,3415.16,1,3415.16,3415.16,2,2.0,,,2024-12-12 20:30:35,2024-12-12 20:30:35,,0.0,8,4.5,4,4.0,23.0,17.0,0.25,0.25,Desktop,Organic Search,2,0.0,PayPal,405.0,0,0.0,7.328842167487684,2,2,0.0,2268.7200000000003,729.5,100.0,0.0,4.0,5.0,5.0,455,Champions,4.666666666666667,High Value,Low Risk
355,Female,1943-02-16,Active,London,ON,,CA,2022-07-01 02:30:24,2025-07-20,True,352.0,1.0,228.33,82,1300,185,65 and over,Dormant,Lost,228.33,1,228.33,228.33,1,1.0,20.69,20.69,2025-02-03 20:49:39,2025-02-03 20:49:39,,0.0,3,5.0,2,7.5,29.0,7.0,0.0,0.0,Mobile,Organic Search,1,1.0,Apple Pay,352.0,0,0.0,0.9699744475920681,2,2,0.0,206.93,352.0,100.0,0.0,4.0,5.0,1.0,451,New Customers,3.3333333333333335,Medium Value,Low Risk
356,Female,1945-05-17,Inactive,Los Angeles,CA,90199.0,US,2021-10-20 06:15:37,2022-04-26,False,,,,80,1554,1366,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,1,3.0,8,16.125,154.0,74.0,0.125,0.0,Desktop,Paid Search,2,0.5,,,0,,,0,0,,0.0,,,,,,,,,,,
357,Female,1994-08-13,Active,Fairview,AL,99144.0,US,2020-11-15 00:15:44,2025-06-14,True,,,,31,1893,221,25-34,Dormant,,0.0,0,0.0,,0,,,,,,,,2,4.0,2,28.0,33.0,15.0,0.0,0.0,Tablet,Social Media,2,0.5,,,0,,,2,2,0.0,7890.639999999999,111.0,100.0,0.0,,,,,,,,
358,Female,1993-08-30,Active,Madison,WV,27046.0,US,2016-07-24 13:12:10,2025-10-05,True,,,,32,3468,108,25-34,Dormant,,0.0,0,0.0,,0,,,,,,,,1,5.0,3,11.666666666666666,41.0,29.0,0.0,0.0,Desktop,Direct,1,0.0,,,0,,,0,0,,0.0,,,,,,,,,,,
359,Male,1960-02-19,Active,Franklin,OK,91419.0,US,2016-02-14 05:49:13,2025-08-16,True,,,,65,3629,158,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,2,4.5,0,,,,,,,,3,0.6666666666666666,,,0,,,1,1,0.0,1973.0700000000002,2673.0,100.0,0.0,,,,,,,,
360,Male,2005-12-24,Active,Bristol,AK,43455.0,US,2020-05-12 01:06:42,2025-06-18,True,,,,20,2080,217,18-24,Dormant,,0.0,0,0.0,,0,,,,,,,,1,3.0,7,10.5,75.0,34.0,0.0,0.14285714285714285,Mobile,Paid Search,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
361,Female,1958-06-26,Active,Fairview,NT,,CA,2025-09-09 05:56:12,2025-12-11,True,,,,67,134,41,65 and over,Inactive,,0.0,0,0.0,,0,,,,,,,,1,4.0,1,9.0,13.0,8.0,0.0,0.0,Mobile,Organic Search,1,0.0,,,0,,,1,1,0.0,1165.29,70.0,100.0,0.0,,,,,,,,
362,Female,1941-04-25,Closed,Cleveland,OH,66904.0,US,2025-01-23 11:26:56,2025-03-24,False,,,,84,363,303,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,3,22.0,49.0,27.0,0.0,0.0,Smart TV,Paid Search,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
363,Male,1976-10-21,Active,Bristol,HI,39325.0,US,2021-01-26 04:15:37,2025-07-18,True,,,,49,1821,187,45-54,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,8,16.142857142857142,133.0,44.0,0.0,0.125,Desktop,Social Media,2,0.5,,,0,,,1,1,0.0,432.84,610.0,100.0,0.0,,,,,,,,
364,Female,1977-12-04,Closed,Jacksonville,FL,63955.0,US,2022-01-12 04:03:46,2024-02-05,False,,,,48,1470,716,45-54,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,2,9.0,31.0,21.0,0.0,0.5,Tablet,Direct,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
365,Female,1955-10-11,Active,Salem,MN,25894.0,US,2022-08-09 03:05:38,2025-10-02,True,,,,70,1261,111,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,1,2.0,2,1.5,8.0,3.0,0.0,0.0,Desktop,Social Media,1,0.0,,,0,,,1,1,0.0,2357.7200000000003,322.0,100.0,0.0,,,,,,,,
366,Prefer Not To Say,2002-03-25,Active,Raleigh,NC,34464.0,US,2018-01-09 03:25:30,2025-03-26,True,,,,23,2934,301,18-24,Dormant,,0.0,0,0.0,,0,,,,,,,,2,3.0,4,12.5,46.0,31.0,0.25,0.25,Desktop,Direct,2,1.0,,,0,,,0,0,,0.0,,,,,,,,,,,
367,Other,1954-03-09,Active,Austin,TX,11944.0,US,2024-08-23 00:23:48,2025-12-23,True,113.0,1.0,2325.32,71,516,29,65 and over,Active,At Risk,4650.64,1,4650.64,2325.32,5,2.5,,,2025-09-30 02:44:54,2025-09-30 02:44:54,,2.0,0,,7,58.714285714285715,264.0,49.0,0.2857142857142857,0.0,Mobile,Email,1,1.0,Gift Card,113.0,0,200.0,10.052157192982456,2,1,0.0,2156.75,115.0,50.0,0.0,5.0,5.0,4.0,554,Champions,4.666666666666667,High Value,Low Risk
368,Female,1955-03-31,Pending,Clinton,SK,,CA,2016-06-03 01:54:21,1900-01-01,False,,,,70,3519,46041,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,0,,,,,,,,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
369,Female,1985-06-09,Inactive,New York,NY,94319.0,US,2021-11-05 17:31:24,2024-11-18,False,937.0,1.0,3429.29,40,1538,429,35-44,Dormant,Lost,13717.16,1,13717.16,3429.29,10,2.5,,,2023-06-29 13:56:29,2023-06-29 13:56:29,,4.0,1,5.0,3,8.0,27.0,19.0,0.0,0.0,Mobile,Social Media,3,0.0,,937.0,0,400.0,27.87696392324094,1,1,0.0,3128.6,938.0,100.0,0.0,2.0,5.0,5.0,255,At Risk,4.0,High Value,High Risk
370,Male,1995-11-21,Active,Riverside,PE,,CA,2018-04-19 05:40:15,2025-02-03,True,,,,30,2834,352,25-34,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,5,4.0,33.0,7.0,0.0,0.4,Desktop,Organic Search,4,0.5,,,0,,,3,1,0.0,962.8,620.0,33.33333333333333,0.0,,,,,,,,
371,Male,1973-11-09,Inactive,Fairview,MD,25725.0,US,2015-04-16 20:31:33,2018-03-28,False,,,,52,3933,2856,45-54,Dormant,,0.0,0,0.0,,0,,,,,,,,1,4.0,1,9.0,7.0,4.0,1.0,0.0,Mobile,Social Media,2,0.0,,,0,,,3,1,0.0,1081.45,3897.0,33.33333333333333,0.0,,,,,,,,
372,Female,1951-12-27,Active,Georgetown,WY,62716.0,US,2022-10-22 18:33:30,2025-03-12,True,,,,74,1187,315,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,2,4.0,3,39.5,89.0,37.0,0.0,0.3333333333333333,Desktop,Direct,2,0.5,,,0,,,1,1,0.0,2717.92,301.0,100.0,0.0,,,,,,,,
373,Prefer Not To Say,1989-08-09,Pending,Lowell,MA,47753.0,US,2022-02-02 10:46:37,1900-01-01,False,,,,36,1449,46041,35-44,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,0,,,,,,,,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
374,Male,1985-01-20,Active,Franklin,WV,58343.0,US,2016-08-13 15:54:44,2025-09-03,True,1102.0,1.0,507.27,41,3448,140,35-44,Dormant,Lost,507.27,1,507.27,507.27,2,2.0,,,2023-01-15 14:55:27,2023-01-15 14:55:27,,0.0,3,4.333333333333333,4,3.0,26.0,16.0,0.0,0.0,Mobile,Social Media,1,0.0,PayPal,1102.0,0,0.0,1.4508047325475975,1,1,0.0,464.06,1103.0,100.0,0.0,2.0,5.0,1.0,251,Others,2.6666666666666665,Low Value,Low Risk
375,Female,1982-09-09,Pending,Jacksonville,FL,30284.0,US,2018-08-07 08:47:23,1900-01-01,False,,,,43,2724,46041,35-44,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,0,,,,,,,,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
376,Male,1960-07-13,Inactive,Salem,SK,,CA,2025-05-20 18:41:37,2025-07-06,False,,,,65,246,199,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,4,15.0,45.0,25.0,0.25,0.25,Mobile,Organic Search,2,0.0,,,0,,,2,2,0.0,2640.2599999999998,227.0,100.0,0.0,,,,,,,,
377,Male,1988-04-26,Closed,Ottawa,ON,,CA,2025-03-19 15:46:07,2025-05-13,False,,,,37,308,253,35-44,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,1,50.0,13.0,,0.0,0.0,Tablet,Organic Search,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
378,Female,1998-03-24,Active,Fairview,OR,52039.0,US,2020-12-31 12:59:03,2025-12-04,True,138.0,1.0,234.98,27,1847,48,25-34,Inactive,At Risk,469.96,1,469.96,234.98,2,1.0,,,2025-09-05 19:03:52,2025-09-05 19:03:52,,0.0,1,5.0,4,33.666666666666664,73.0,16.0,0.0,0.25,Mobile,Paid Search,0,,Credit Card,138.0,0,0.0,1.6276897841726616,2,2,0.0,2677.08,91.0,100.0,0.0,5.0,5.0,1.0,551,New Customers,3.6666666666666665,Medium Value,Low Risk
379,Male,1949-01-17,Inactive,Clinton,NH,35945.0,US,2016-04-19 03:24:25,2017-06-21,False,,,,77,3564,3136,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,1,4.0,1,25.0,12.0,6.0,0.0,0.0,Desktop,Paid Search,1,0.0,,,0,,,0,0,,0.0,,,,,,,,,,,
380,Female,1994-02-05,Active,Erie,PA,12239.0,US,2017-03-04 22:54:23,2025-06-29,True,,,,31,3245,206,25-34,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,5,17.0,88.0,34.0,0.2,0.0,Mobile,Paid Search,3,0.0,,,0,,,1,1,0.0,0.0,,100.0,0.0,,,,,,,,
381,Male,1984-01-16,Active,Riverside,TN,54877.0,US,2017-08-03 17:31:17,2025-11-24,True,,,,42,3093,58,35-44,Inactive,,0.0,0,0.0,,0,,,,,,,,1,5.0,3,15.0,31.0,17.0,0.0,0.0,Desktop,Email,2,0.0,,,0,,,1,0,0.0,0.0,,0.0,0.0,,,,,,,,
382,Male,1974-05-30,Inactive,Charlotte,NC,15076.0,US,2018-03-13 13:53:11,2020-12-15,False,,,,51,2871,1863,45-54,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,3,,9.0,3.0,0.0,0.0,Mobile,Organic Search,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
383,Male,2005-08-13,Active,Georgetown,ME,79559.0,US,2019-10-27 10:45:03,2025-05-01,True,,,,20,2278,265,18-24,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,2,6.0,11.0,2.0,0.0,0.5,Mobile,Paid Search,1,0.0,,,0,,,3,2,0.0,407.47,1604.0,66.66666666666666,0.0,,,,,,,,
384,Male,1970-12-25,Active,Clinton,ND,28117.0,US,2017-03-25 21:51:55,2025-09-14,True,,,,55,3224,129,55-64,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,4,7.666666666666667,34.0,20.0,0.0,0.25,Mobile,Referral,2,0.5,,,0,,,0,0,,0.0,,,,,,,,,,,
385,Female,1990-07-26,Active,Fairview,SC,75776.0,US,2015-10-06 22:36:48,2025-01-01,True,,,,35,3760,385,35-44,Dormant,,0.0,0,0.0,,0,,,,,,,,1,3.0,5,14.2,78.0,44.0,0.0,0.4,Tablet,Direct,1,1.0,,,0,,,1,0,0.0,0.0,1480.0,0.0,0.0,,,,,,,,
386,Female,1957-06-17,Inactive,Henderson,NV,13448.0,US,2017-05-13 23:44:32,2024-11-16,False,,,,68,3175,431,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,4,5.5,40.0,24.0,0.25,0.25,Tablet,Direct,2,0.0,,,0,,,2,2,0.0,2383.88,2013.0,100.0,0.0,,,,,,,,
387,Female,2000-05-20,Closed,Riverside,WI,69151.0,US,2020-09-12 00:52:52,2021-02-03,False,,,,25,1957,1813,25-34,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,5,12.25,66.0,14.0,0.4,0.2,Mobile,Social Media,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
388,Male,1951-08-14,Active,Georgetown,IA,59464.0,US,2017-11-25 02:50:37,2025-05-22,True,,,,74,2979,244,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,3,6.5,17.0,7.0,0.3333333333333333,0.0,Tablet,Referral,1,0.0,,,0,,,2,1,0.0,1279.71,767.0,50.0,0.0,,,,,,,,
389,Male,1991-05-10,Active,Madison,IA,80073.0,US,2018-10-16 03:24:09,2025-10-04,True,578.0,2.0,1557.07,34,2654,109,25-34,Dormant,Lost,6690.47,2,6690.47,1115.0783333333334,10,1.6666666666666667,915.3700000000001,152.5616666666667,2023-08-21 12:22:03,2024-06-22 10:32:31,306.0,1.0,1,4.0,0,,,,,,,,4,0.25,Apple Pay,578.0,1,50.0,14.250024628670124,2,2,0.0,1631.44,732.0,100.0,0.0,3.0,5.0,3.0,353,Loyal Customers,3.6666666666666665,Medium Value,Low Risk
390,Prefer Not To Say,2008-12-04,Active,Georgetown,KY,82914.0,US,2025-12-24 07:22:42,2025-12-25,True,,,,17,28,27,Under 18,Active,,0.0,0,0.0,,0,,,,,,,,1,3.0,2,3.0,5.0,2.0,0.0,0.0,Tablet,Email,1,0.0,,,0,,,0,0,,0.0,,,,,,,,,,,
391,Female,1961-05-11,Closed,Bristol,OK,50844.0,US,2024-06-01 10:39:11,2024-12-20,False,,,,64,599,397,55-64,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,5,51.25,62.0,42.0,0.2,0.2,Smart TV,Social Media,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
392,Female,1946-08-04,Active,Salem,AR,73636.0,US,2017-07-19 19:34:48,2025-03-16,True,,,,79,3108,311,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,3,3.3333333333333335,4,19.5,70.0,44.0,0.0,0.5,Desktop,Organic Search,2,0.5,,,0,,,0,0,,0.0,,,,,,,,,,,
393,Male,1942-04-30,Active,Winston-Salem,NC,13786.0,US,2024-03-13 09:20:27,2025-06-22,True,,,,83,679,213,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,5,13.6,100.0,43.0,0.2,0.2,Tablet,Direct,3,0.3333333333333333,,,0,,,1,0,0.0,0.0,640.0,0.0,0.0,,,,,,,,
394,Other,2001-08-15,Active,Georgetown,WI,90382.0,US,2019-10-09 05:54:11,2025-10-25,True,,,,24,2296,88,18-24,Inactive,,0.0,0,0.0,,0,,,,,,,,0,,2,13.5,26.0,1.0,0.0,0.0,Desktop,Paid Search,3,0.3333333333333333,,,0,,,1,0,0.0,0.0,527.0,0.0,0.0,,,,,,,,
395,Female,2004-10-27,Closed,Red Deer,AB,,CA,2023-05-11 17:08:12,2023-07-31,False,,,,21,986,905,18-24,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,6,19.25,77.0,35.0,0.0,0.16666666666666666,Mobile,Social Media,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
396,Male,1956-09-21,Active,Georgetown,MD,47382.0,US,2018-06-22 04:07:42,2025-03-15,True,,,,69,2770,312,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,2,4.0,5,9.666666666666666,55.0,34.0,0.2,0.4,Desktop,Social Media,1,1.0,,,0,,,1,1,0.0,0.0,,100.0,0.0,,,,,,,,
397,Male,1975-02-01,Blocked,Clinton,MO,15466.0,US,2022-09-07 05:52:04,2025-05-06,False,,,,51,1232,260,45-54,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,3,20.0,42.0,9.0,0.3333333333333333,0.3333333333333333,Desktop,Social Media,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
398,Female,1980-07-24,Inactive,Cincinnati,OH,18645.0,US,2020-04-26 16:18:32,2021-01-26,False,,,,45,2096,1821,45-54,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,2,29.0,53.0,27.0,0.0,0.5,Mobile,Direct,1,1.0,,,0,,,2,1,0.0,197.72,1081.5,50.0,0.0,,,,,,,,
399,Female,2002-12-30,Pending,Riverside,NM,45945.0,US,2022-09-13 01:19:20,1900-01-01,False,,,,23,1226,46041,18-24,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,0,,,,,,,,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
400,Female,1950-04-19,Active,Chester,ID,77460.0,US,2016-09-10 03:41:42,2025-03-18,True,,,,75,3420,309,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,1,5.0,5,6.5,48.0,25.0,0.0,0.0,Mobile,Paid Search,3,0.6666666666666666,,,0,,,0,0,,0.0,,,,,,,,,,,
401,Female,1991-02-10,Active,Madison,OK,51854.0,US,2025-04-24 21:30:45,2025-09-18,True,,,,34,272,125,25-34,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,3,81.33333333333333,56.0,20.0,0.0,0.3333333333333333,Mobile,Direct,4,0.0,,,0,,,1,1,0.0,1023.85,97.0,100.0,0.0,,,,,,,,
402,Male,1978-11-27,Pending,Madison,MS,21343.0,US,2018-01-05 02:04:00,1900-01-01,False,,,,47,2938,46041,45-54,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,0,,,,,,,,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
403,Female,1991-10-18,Active,Salem,NJ,13063.0,US,2016-04-29 15:33:43,2025-01-21,True,,,,34,3554,365,25-34,Dormant,,0.0,0,0.0,,0,,,,,,,,1,4.0,3,9.5,10.0,3.0,0.0,0.0,Desktop,Email,0,,,,0,,,2,0,0.0,0.0,854.5,0.0,0.0,,,,,,,,
404,Other,1982-05-25,Closed,Chester,CT,98208.0,US,2019-01-19 10:32:20,2024-06-30,False,,,,43,2559,570,35-44,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,4,15.333333333333334,45.0,9.0,0.5,0.0,Mobile,Direct,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
405,Female,1974-06-28,Active,Calgary,AB,,CA,2020-06-14 01:20:27,2025-04-10,True,1821.0,1.0,3078.0,51,2047,286,45-54,Dormant,Lost,3078.0,1,3078.0,3078.0,4,4.0,,,2021-01-26 02:14:02,2021-01-26 02:14:02,,0.0,2,4.5,5,14.0,87.0,26.0,0.0,0.0,Mobile,Organic Search,1,1.0,PayPal,1821.0,0,0.0,6.577953896816685,2,1,0.0,230.68,1767.5,50.0,0.0,1.0,5.0,5.0,155,At Risk,3.6666666666666665,Medium Value,High Risk
406,Male,1998-08-04,Active,Mesa,AZ,39807.0,US,2022-10-30 01:05:07,2025-03-05,True,,,,27,1179,322,25-34,Dormant,,0.0,0,0.0,,0,,,,,,,,2,4.5,4,35.333333333333336,81.0,36.0,0.0,0.25,Mobile,Email,1,0.0,,,0,,,1,1,0.0,3564.0,1096.0,100.0,0.0,,,,,,,,
407,Male,1991-12-14,Active,Bristol,LA,25147.0,US,2020-11-07 14:26:37,2025-03-16,True,,,,34,1901,311,25-34,Dormant,,0.0,0,0.0,,0,,,,,,,,1,4.0,3,10.333333333333334,36.0,21.0,0.0,0.0,Tablet,Direct,1,1.0,,,0,,,0,0,,0.0,,,,,,,,,,,
408,Female,1997-08-13,Active,Aurora,CO,62044.0,US,2025-11-13 09:25:58,2025-12-17,True,47.0,1.0,3999.05,28,69,35,25-34,Inactive,Uncategorized,19995.25,1,19995.25,3999.05,12,2.4,49.050000000000004,9.81,2025-12-05 06:28:11,2025-12-05 06:28:11,,0.0,1,4.0,4,16.333333333333332,53.0,17.0,0.25,0.25,Mobile,Social Media,1,0.0,,47.0,0,0.0,41.22383333333333,1,1,0.0,3685.88,49.0,100.0,0.0,5.0,5.0,5.0,555,Champions,5.0,High Value,Low Risk
409,Male,1962-01-06,Active,Springfield,NE,20346.0,US,2018-07-14 08:44:05,2025-01-09,True,83.0,1.0,3077.45,64,2748,377,55-64,Dormant,Uncategorized,6154.9,1,6154.9,3077.45,4,2.0,19.36,9.68,2025-10-30 11:51:32,2025-10-30 11:51:32,,0.0,6,3.1666666666666665,4,8.0,29.0,11.0,0.0,0.25,Mobile,Organic Search,3,0.3333333333333333,Credit Card,83.0,0,0.0,13.185990476190476,1,1,0.0,2746.1600000000003,84.0,100.0,0.0,5.0,5.0,5.0,555,Champions,5.0,High Value,Low Risk
410,Male,2009-04-02,Active,Clinton,WI,58994.0,US,2023-11-02 02:04:34,2025-07-24,True,,,,16,811,181,Under 18,Dormant,,0.0,0,0.0,,0,,,,,,,,1,5.0,5,77.66666666666667,80.0,37.0,0.4,0.0,Mobile,Paid Search,1,0.0,,,0,,,2,2,0.0,2922.68,375.0,100.0,0.0,,,,,,,,
411,Male,1962-09-19,Inactive,Allentown,PA,39494.0,US,2020-05-15 16:17:44,2021-10-11,False,,,,63,2077,1563,55-64,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,4,23.0,88.0,22.0,0.0,0.0,Tablet,Organic Search,1,0.0,,,0,,,0,0,,0.0,,,,,,,,,,,
412,Male,1944-08-12,Inactive,Chester,NE,43197.0,US,2022-03-19 13:53:43,2022-06-23,False,,,,81,1404,1308,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,2,31.5,41.0,26.0,0.0,0.5,Desktop,Display Ads,5,0.2,,,0,,,2,2,0.0,2705.51,358.0,100.0,0.0,,,,,,,,
413,Male,1979-01-13,Inactive,Bristol,MB,,CA,2018-06-30 05:25:02,2021-01-30,False,,,,47,2762,1817,45-54,Dormant,,0.0,0,0.0,,0,,,,,,,,1,5.0,7,19.666666666666668,78.0,21.0,0.2857142857142857,0.14285714285714285,Desktop,Direct,1,0.0,,,0,,,2,1,0.0,2228.8599999999997,2357.0,50.0,0.0,,,,,,,,
