inventory_id,product_id,supplier_id,stock_quantity,reserved_quantity,minimum_stock_level,last_restocked_date,storage_cost
5478,3347,398,6,1,20,2025-08-22,40.31
5639,3445,292,0,0,27,2025-10-05,1.15
6068,3701,199,3,2,0,2025-11-01,0.46
6288,3836,74,9,1,0,2025-11-05,2.33
6417,3910,420,5,5,0,2025-07-09,1.41
6443,3927,248,0,0,29,2025-09-04,2.94
6453,3932,34,489,16,19,2025-09-20,8.52
6483,3948,8,0,0,6,2025-04-02,29.87
6535,3977,122,403,42,10,2025-07-03,3.8
6541,3981,351,0,0,23,2025-08-11,1.71
6818,4154,390,18,1,0,2025-11-29,14.57
6899,4204,147,207,28,24,2025-09-02,2.95
7115,4327,355,0,0,11,2025-08-25,2.71
7147,4347,148,343,27,26,2025-11-26,0.62
7456,4530,212,409,44,26,2025-09-07,2.6
7505,4561,466,13,1,0,2025-09-05,2.37
7743,4703,55,0,0,28,2025-08-28,5.42
7843,4763,469,17,4,0,2025-10-24,15.24
8109,4920,345,14,5,0,2025-08-08,2.82
8132,4933,438,469,37,8,2025-07-23,2.84
8396,1850,456,273,21,27,2025-07-29,9.17
8511,2682,430,0,0,5,2025-07-14,2.85
8577,420,183,436,20,7,2025-10-31,1.45
8724,2308,260,88,6,9,2025-11-23,4.19
8748,388,121,15,2,0,2025-10-09,2.92
8832,2509,373,12,2,0,2025-10-21,23.91
8848,1182,71,85,38,8,2025-12-16,22.59
9246,2524,232,0,0,29,2025-09-26,8.28
9832,603,48,218,44,18,2025-07-13,15.87
9838,191,104,477,27,17,2025-09-21,36.28
9899,2410,365,11,2,27,2025-07-21,3.67
9932,1300,21,453,36,22,2025-10-13,0.41
10433,1501,39,7,0,29,2025-08-24,21.82
10663,3598,486,0,0,7,2025-08-26,9.08
10736,3196,210,13,3,25,2025-08-11,32.7
10991,2311,181,69,5,22,2025-11-25,0.98
11007,776,359,216,12,11,2025-12-14,4.81
11099,4003,131,20,8,0,2025-07-02,14.02
11199,212,315,8,1,14,2025-08-02,1.49
11420,2159,401,0,0,8,2025-11-03,12.11
11421,1495,263,415,1,19,2025-12-14,1.16
11507,1496,273,0,0,24,2025-08-13,3.09
11623,2207,360,106,28,30,2025-10-17,10.67
6208,3788,26,185,31,30,2025-10-02,15.58
589,354,441,0,0,28,2025-01-02,2.1
736,451,77,388,1,27,2025-07-07,9.94
1784,1105,386,0,0,10,2025-09-28,4.94
2314,1422,261,148,10,14,2025-12-06,0.99
2692,1650,445,0,0,10,2025-02-24,1.6
2870,1761,37,0,0,20,2025-11-06,1.42
3073,1886,283,282,13,27,2025-10-05,2.73
3242,1980,384,358,46,27,2025-08-14,0.7
3288,2009,367,21,8,18,2025-11-14,2.24
3659,2239,262,266,5,24,2025-08-18,1.06
3670,2246,226,79,35,27,2025-11-22,0.13
4233,2584,161,1,1,0,2025-07-05,1.69
4280,2613,31,13,1,0,2025-11-12,3.25
4734,2891,455,0,0,9,2025-08-29,2.8
5027,3070,57,490,7,24,2025-11-23,0.63
5172,3157,307,11,1,27,2025-11-19,11.8
5188,3168,274,4,1,30,2025-07-05,12.35
5247,3205,49,453,30,15,2025-07-17,2.59
5339,3265,392,0,0,11,2025-08-30,1.46
5645,3448,465,0,0,9,2025-01-06,4.25
6092,3714,15,347,28,6,2025-08-31,34.84
6367,3880,315,37,7,8,2025-11-19,4.02
6845,4170,184,0,0,8,2025-02-20,11.82
7590,4616,276,367,43,25,2025-09-15,2.21
8180,4959,107,0,0,10,2025-10-03,1.41
8300,4112,440,135,38,17,2025-07-17,12.88
8583,617,385,8,3,0,2025-10-04,0.41
8611,4856,345,124,12,7,2025-11-13,7.79
8747,4227,456,11,2,0,2025-08-04,13.85
8845,2996,87,68,7,29,2025-11-03,2.95
9279,3382,137,337,1,29,2025-11-08,0.15
10073,171,476,478,12,14,2025-11-18,9.58
10356,4176,143,0,0,12,2025-08-16,3.53
10595,1225,396,269,43,16,2025-09-07,4.82
10744,3316,142,14,5,0,2025-07-07,6.42
11217,4637,274,22,10,7,2025-12-24,5.83
11294,439,444,341,37,29,2025-09-24,2.3
11306,2157,433,0,0,9,2025-10-07,4.83
11473,4345,181,314,16,24,2025-11-10,2.18
11709,3329,345,9,0,17,2025-10-14,6.71
7,4,13,14,5,11,2025-08-02,2.04
148,93,86,277,0,14,2025-11-07,5.88
360,214,284,344,12,28,2025-08-01,1.49
457,274,20,0,0,8,2025-01-20,3.26
1662,1026,132,0,0,6,2025-08-19,1.21
1709,1058,115,149,31,15,2025-11-30,0.9
1955,1204,56,315,14,19,2025-11-19,2.79
2135,1314,226,0,0,8,2025-03-07,50.94
2215,1360,241,202,14,27,2025-07-27,7.87
2472,1517,485,0,0,17,2025-02-06,3.16
2617,1611,34,58,1,7,2025-07-19,38.25
2644,1624,26,395,7,28,2025-09-01,22.14
2832,1737,475,73,36,26,2025-10-19,11.94
2864,1758,344,310,6,29,2025-08-17,2.22
2971,1822,103,289,47,20,2025-12-13,0.7
2974,1825,179,0,0,22,2025-09-06,25.66
3072,1885,315,469,1,7,2025-12-12,20.24
3124,1914,149,12,6,0,2025-08-05,0.91
3374,2069,412,225,27,6,2025-09-05,0.94
3885,2370,227,25,9,27,2025-08-23,3.45
3973,2419,57,491,45,13,2025-10-09,4.75
4002,2435,189,0,0,30,2025-09-29,3.39
4215,2573,479,2,1,0,2025-12-16,20.32
4231,2582,489,4,1,27,2025-08-28,14.23
4342,2654,463,0,0,6,2025-03-26,3.31
4568,2794,265,204,25,20,2025-09-12,3.37
4754,2903,284,367,33,13,2025-10-08,4.55
4784,2919,441,0,0,16,2025-08-22,0.32
5310,3247,13,0,0,13,2025-05-15,22.44
5420,3312,407,0,0,7,2025-08-02,24.07
5535,3382,300,484,39,16,2025-12-04,0.56
5622,3433,155,322,13,13,2025-07-24,0.92
5627,3438,47,101,50,24,2025-11-05,5.2
5864,3580,256,47,16,13,2025-08-26,6.77
6203,3786,146,9,3,13,2025-08-25,1.13
6466,3938,467,14,2,0,2025-08-27,5.85
6526,3973,186,257,9,17,2025-12-13,1.57
6609,4023,37,99,20,29,2025-07-01,5.91
6675,4070,153,496,38,28,2025-12-24,2.9
6763,4123,296,437,14,22,2025-11-28,4.21
6868,4184,7,201,9,11,2025-11-13,15.59
6934,4226,407,491,10,5,2025-09-06,15.1
7017,4274,391,0,0,7,2025-08-25,1.56
7049,4292,87,13,5,0,2025-10-14,2.77
7280,4425,247,419,7,11,2025-07-21,1.33
7336,4459,58,327,28,27,2025-09-23,4.47
7359,4474,194,0,0,21,2025-10-31,4.17
7368,4479,498,0,0,8,2025-10-06,43.32
7446,4524,188,0,0,27,2025-03-13,16.96
7969,4838,142,153,41,29,2025-10-19,12.14
8434,640,391,90,17,9,2025-08-02,2.77
8526,2566,367,385,36,14,2025-08-29,1.87
8691,4638,128,276,17,26,2025-12-24,7.01
8777,1660,164,58,4,23,2025-08-14,9.23
9058,853,124,0,0,28,2025-02-19,7.89
9436,2689,398,344,39,25,2025-07-07,9.83
9739,3596,221,469,49,18,2025-09-09,3.5
9865,1346,492,0,0,7,2025-03-03,2.52
10166,1390,140,0,0,19,2025-06-15,0.62
11846,4791,52,0,0,14,2025-05-18,1.97
90,55,407,0,0,14,2025-06-10,15.42
325,195,471,268,15,14,2025-08-31,0.42
376,225,22,51,13,22,2025-11-23,9.22
1017,618,281,252,10,10,2025-08-21,3.16
1125,683,94,306,11,23,2025-10-03,37.19
1256,768,425,0,0,16,2025-05-23,3.05
1337,820,318,354,7,8,2025-07-31,11.12
1623,1005,396,3,2,27,2025-11-02,11.6
1868,1155,344,0,0,17,2025-07-11,2.67
2454,1507,46,12,6,15,2025-11-03,2.85
2570,1583,355,5,3,0,2025-08-21,8.14
2658,1630,255,226,9,9,2025-11-28,1.68
2860,1756,424,13,3,6,2025-07-13,2.49
3093,1897,428,0,0,24,2024-12-26,0.53
3216,1963,112,0,0,9,2025-07-02,8.39
3665,2243,350,154,22,26,2025-12-14,1.3
3987,2426,222,90,24,22,2025-12-03,1.73
4660,2849,353,41,7,27,2025-10-06,42.01
4804,2933,174,0,0,23,2025-10-31,3.44
5170,3156,100,0,0,20,2024-12-29,3.21
5298,3236,342,170,13,30,2025-08-05,6.37
5332,3262,163,29,2,16,2025-10-19,15.63
5448,3329,104,208,36,10,2025-08-22,3.22
5557,3395,451,276,14,25,2025-07-14,3.72
5928,3620,187,0,0,29,2025-06-18,0.29
5959,3638,500,0,0,19,2025-07-08,19.2
6109,3728,214,236,23,23,2025-11-14,27.77
6161,3758,277,0,0,18,2025-09-19,3.02
6192,3780,131,162,43,14,2025-10-19,5.39
6381,3887,390,17,3,0,2025-10-27,5.77
6880,4191,265,0,0,7,2025-10-22,4.12
7163,4356,40,265,32,10,2025-10-25,3.66
7296,4435,138,73,31,24,2025-10-19,6.04
7599,4620,145,0,0,27,2025-06-10,34.5
7801,4738,225,0,0,5,2025-09-22,13.73
7917,4810,184,30,14,11,2025-09-10,5.33
7979,4845,420,9,4,0,2025-12-15,1.01
8207,4975,336,148,24,27,2025-10-15,32.02
8356,2817,325,335,0,11,2025-09-13,11.31
8404,3557,144,83,2,6,2025-09-12,18.36
8638,2841,207,333,27,17,2025-09-21,1.49
8943,1905,248,229,15,21,2025-08-30,2.74
9021,973,129,9,3,15,2025-10-24,11.25
9025,308,232,371,0,13,2025-10-30,0.64
9102,2204,96,18,4,0,2025-10-04,1.91
9161,3483,402,241,47,19,2025-09-01,12.86
9189,4730,26,0,0,24,2025-11-21,4.71
9666,4216,473,326,18,18,2025-07-17,0.37
10008,2002,297,11,4,29,2025-10-07,38.62
10059,2580,272,6,2,0,2025-10-27,21.87
10220,3808,361,69,8,16,2025-12-24,37.03
10231,2110,116,11,0,21,2025-08-21,26.58
10274,51,414,254,45,19,2025-08-01,40.04
10837,2460,246,0,0,9,2025-05-08,2.84
10902,4439,301,129,28,29,2025-11-06,49.7
11170,1874,68,47,10,12,2025-08-27,1.57
11638,2060,385,2,0,17,2025-08-22,12.19
11808,2489,433,16,3,0,2025-07-07,1.44
11822,4451,38,2,2,27,2025-10-18,12.05
11839,2572,104,0,0,22,2025-10-02,17.39
251,153,251,160,17,6,2025-11-12,3.27
296,181,36,7,3,0,2025-08-17,13.36
433,259,315,116,46,22,2025-11-28,2.9
529,319,229,0,0,19,2025-03-22,2.41
853,520,119,5,4,28,2025-10-26,1.39
1011,614,382,0,0,17,2025-11-19,0.85
1118,680,411,0,0,5,2025-08-16,17.06
1586,981,31,20,4,0,2025-11-09,6.87
1667,1029,30,3,3,0,2025-10-06,10.58
1977,1218,198,100,37,10,2025-10-31,1.49
1995,1230,100,0,0,29,2025-07-17,12.18
2350,1441,45,469,19,14,2025-11-08,11.25
2513,1545,119,0,0,14,2025-07-28,2.17
2667,1637,352,0,0,26,2025-09-11,2.78
2671,1640,414,491,26,29,2025-12-19,2.43
3287,2008,149,56,16,11,2025-12-04,0.58
3428,2097,3,14,6,23,2025-11-14,4.68
3792,2320,458,4,1,0,2025-06-30,0.9
3957,2409,311,182,3,28,2025-10-16,11.57
4074,2481,354,81,21,18,2025-10-18,4.52
4298,2624,42,93,29,10,2025-12-09,2.48
4590,2810,50,316,20,5,2025-09-13,3.66
5711,3489,444,4,3,0,2025-09-28,1.07
5917,3612,59,0,0,18,2025-08-11,1.37
6431,3918,106,453,30,14,2025-07-25,13.15
6473,3942,408,11,2,0,2025-11-22,3.47
6707,4090,134,0,0,6,2025-08-09,13.69
6708,4091,214,168,1,26,2025-12-11,0.22
6724,4098,77,18,6,0,2025-07-19,2.86
6768,4126,115,376,43,18,2025-08-06,13.68
6788,4137,259,127,22,30,2025-12-10,7.29
6791,4139,113,487,18,21,2025-09-29,2.35
6895,4201,303,0,0,21,2025-07-20,3.98
6992,4258,191,304,4,10,2025-12-10,5.67
6995,4259,402,150,29,18,2025-11-05,0.92
7527,4574,39,16,3,0,2025-09-24,2.94
7557,4592,316,446,14,6,2025-11-13,9.8
7579,4610,471,0,0,26,2025-06-24,4.25
8082,4906,315,0,0,8,2025-06-16,3.9
8126,4929,246,12,4,0,2025-11-23,2.56
8572,3889,327,8,1,6,2025-07-07,2.09
8605,2741,361,0,0,0,2025-01-04,7.09
8662,1827,96,26,4,25,2025-12-14,5.85
8789,2699,108,394,5,28,2025-08-13,21.15
8814,4796,423,338,50,19,2025-09-15,8.72
8882,4194,81,20,3,17,2025-07-13,0.53
8949,3474,291,0,0,19,2025-09-24,25.87
9399,592,210,298,7,8,2025-12-24,2.26
9497,442,178,0,0,0,2025-01-06,0.71
9524,4099,368,247,6,29,2025-12-06,0.49
9653,1563,452,84,20,13,2025-10-20,4.32
9719,877,67,351,14,29,2025-07-09,1.55
9830,1683,370,7,0,25,2025-12-03,0.81
9948,3045,145,227,20,13,2025-10-05,4.23
10233,113,380,445,21,7,2025-11-20,2.61
10237,4277,37,2,2,0,2025-10-15,34.87
10354,512,163,3,0,13,2025-12-24,9.79
10814,350,253,180,48,24,2025-10-01,1.32
10898,3546,166,0,0,20,2025-01-18,1.15
11110,1162,333,0,0,0,2025-09-07,0.74
11181,743,178,20,0,0,2025-11-16,8.79
11328,3855,101,364,43,16,2025-10-24,17.86
11835,4410,190,430,20,5,2025-09-12,5.14
11954,4419,351,9,1,12,2025-07-07,2.04
175,110,309,0,0,0,2025-04-29,3.54
265,162,136,275,26,13,2025-10-05,10.14
285,175,220,199,48,20,2025-10-31,1.41
337,201,491,14,0,0,2025-11-10,0.7
506,304,369,187,28,8,2025-10-18,5.47
698,423,168,224,6,22,2025-08-13,8.28
899,548,475,476,28,6,2025-07-17,9.3
1024,622,329,0,0,13,2025-02-18,11.77
1106,671,142,436,1,27,2025-10-27,9.67
1495,920,467,424,17,8,2025-12-13,3.0
1523,942,425,8,1,14,2025-07-27,54.66
1648,1019,391,199,50,6,2025-07-26,1.73
1732,1073,328,12,1,0,2025-08-31,5.07
1758,1089,48,457,15,22,2025-11-26,18.66
2014,1240,223,460,34,22,2025-10-22,4.65
2366,1451,85,7,0,13,2025-09-25,16.87
2591,1595,113,85,3,15,2025-10-24,1.56
3513,2146,71,0,0,14,2025-09-08,14.43
3779,2312,167,7,3,0,2025-08-06,2.52
4428,2703,238,0,0,16,2025-05-04,8.45
4572,2796,360,484,21,22,2025-10-09,0.47
4885,2983,123,410,23,13,2025-08-10,2.71
4962,3028,317,0,0,7,2025-10-05,0.61
5892,3598,36,0,0,24,2025-09-14,20.25
5901,3602,462,0,0,6,2025-01-05,3.68
6449,3930,488,0,0,5,2025-11-05,0.9
6604,4020,51,411,46,24,2025-10-05,5.68
6822,4156,143,468,17,13,2025-11-01,5.11
7055,4296,58,11,4,8,2025-08-08,1.11
7269,4419,491,5,4,17,2025-10-01,6.16
7354,4472,255,98,2,12,2025-10-31,0.47
7529,4574,311,18,3,0,2025-11-28,3.11
7687,4672,113,6,1,6,2025-08-04,4.67
7778,4723,356,100,21,16,2025-08-19,2.24
8496,2761,297,136,46,29,2025-12-14,3.33
8595,4512,135,125,16,25,2025-09-01,8.68
8737,2735,111,121,33,21,2025-08-06,1.3
8800,1002,341,119,43,7,2025-07-23,7.19
8964,4372,291,0,0,18,2025-08-26,23.85
8979,2185,384,161,40,7,2025-08-12,3.4
9186,3117,493,6,0,0,2025-08-17,0.83
9256,1225,197,0,0,26,2025-03-29,13.83
9263,4802,207,0,0,29,2025-01-24,0.39
9499,1329,378,158,22,29,2025-08-06,1.55
9748,2568,238,9,3,11,2025-10-18,1.67
10622,1824,156,412,37,7,2025-12-14,3.83
10885,4741,156,5,3,14,2025-09-07,0.36
10891,453,40,20,1,0,2025-07-12,25.34
10897,2023,428,5,1,5,2025-11-07,42.68
11443,1244,107,477,22,15,2025-08-26,12.02
11448,2869,291,25,2,13,2025-11-05,2.18
11752,2584,397,15,1,0,2025-11-20,1.19
11807,523,238,29,6,25,2025-08-10,1.53
11904,1064,235,270,34,7,2025-09-19,4.57
11973,1135,164,400,37,14,2025-10-03,3.46
203,124,498,0,0,15,2025-01-15,13.12
215,131,56,15,0,0,2025-11-21,33.17
261,159,142,143,44,25,2025-10-04,3.55
503,302,48,0,0,6,2025-10-17,21.02
543,328,444,435,22,13,2025-09-07,12.09
608,364,427,17,3,0,2025-10-03,2.59
798,487,181,100,39,23,2025-11-06,4.32
920,558,149,76,22,25,2025-10-26,5.53
1226,749,343,0,0,0,2025-04-21,34.0
1485,915,46,0,0,10,2025-07-14,3.64
1615,999,352,19,6,0,2025-09-26,3.78
1720,1064,485,279,25,12,2025-07-24,8.86
1864,1153,482,160,47,29,2025-10-30,2.79
2389,1465,381,252,37,25,2025-12-17,0.56
2512,1544,390,0,0,19,2025-05-25,4.64
2822,1731,289,493,10,13,2025-12-21,6.47
3312,2026,117,488,7,16,2025-11-04,9.83
3369,2066,43,327,42,28,2025-11-28,6.56
3541,2161,442,41,11,6,2025-09-29,6.02
3809,2332,318,104,13,6,2025-09-12,30.99
3958,2409,277,127,4,15,2025-08-15,23.7
4750,2900,36,437,45,30,2025-12-24,3.66
5005,3054,440,0,0,21,2025-05-13,7.19
5249,3206,195,425,11,16,2025-07-04,1.39
5516,3371,426,471,24,15,2025-09-09,1.03
5539,3384,402,0,0,23,2025-08-12,11.88
5588,3411,142,133,30,23,2025-11-05,6.49
5887,3597,231,142,3,22,2025-08-24,2.4
5894,3599,158,206,30,19,2025-11-26,0.7
6048,3688,210,0,0,26,2025-04-18,2.45
6091,3714,91,118,19,14,2025-07-24,34.66
6388,3892,17,54,27,15,2025-12-23,4.5
6682,4074,90,389,17,20,2025-10-22,12.39
6737,4106,441,0,0,24,2025-08-22,28.45
6877,4189,205,199,40,13,2025-08-19,1.57
6971,4246,229,7,3,17,2025-10-12,0.59
7141,4342,340,18,8,0,2025-12-18,0.67
7361,4475,232,256,38,17,2025-11-06,2.93
7445,4523,312,12,1,5,2025-08-24,1.84
8206,4975,248,476,49,5,2025-07-30,32.82
8240,4996,434,266,43,7,2025-11-24,3.33
8877,2926,245,14,2,28,2025-09-17,1.89
9006,2768,33,345,5,8,2025-10-07,10.98
9309,1882,244,465,23,30,2025-12-11,7.57
9860,927,487,106,24,27,2025-11-23,0.99
10037,2892,138,121,15,16,2025-08-20,8.46
10099,4949,310,0,0,30,2025-05-29,4.17
10176,3255,377,413,46,17,2025-11-16,26.29
10767,2518,408,0,0,9,2025-08-25,2.19
10802,2791,492,0,0,27,2025-11-18,21.78
11299,2984,414,18,4,0,2025-10-29,0.58
11662,5000,148,0,0,25,2025-04-20,7.35
11876,4734,202,172,42,27,2025-09-17,5.88
41,24,204,214,22,24,2025-12-16,22.63
111,68,279,0,0,8,2025-02-25,6.36
113,69,39,2,0,0,2025-10-28,1.4
432,259,162,353,21,19,2025-07-10,2.35
510,306,434,12,0,0,2025-08-22,9.1
869,529,117,295,42,29,2025-11-22,15.91
979,597,163,462,19,25,2025-11-25,1.09
1087,659,190,4,4,0,2025-09-02,3.06
1091,663,207,5,4,0,2025-10-09,5.14
1099,666,105,0,0,6,2025-02-11,1.04
1399,856,79,0,0,20,2025-01-02,6.4
1488,916,373,274,9,9,2025-11-14,1.59
1658,1023,484,15,2,0,2025-09-29,4.71
1997,1231,246,0,0,9,2025-10-25,4.45
2045,1256,87,157,18,27,2025-10-04,12.31
2163,1329,408,23,10,16,2025-09-16,1.83
2422,1484,327,8,2,0,2025-12-24,30.09
2650,1626,70,257,41,19,2025-09-02,1.19
3153,1931,302,5,5,0,2025-07-22,2.95
3331,2040,377,0,0,13,2025-01-19,4.0
3401,2082,99,316,43,10,2025-11-07,6.64
3478,2127,423,397,26,6,2025-12-15,18.81
3859,2357,302,0,0,5,2025-10-08,2.4
4053,2467,464,497,15,21,2025-08-26,2.25
4384,2678,31,0,0,26,2025-11-08,7.53
4839,2954,264,24,8,8,2025-11-24,1.03
4869,2973,230,4,4,17,2025-07-11,5.33
5531,3381,380,10,3,0,2025-08-25,3.75
5609,3426,294,135,39,25,2025-08-20,1.67
5793,3536,141,471,7,26,2025-12-02,42.78
5795,3538,462,0,0,18,2025-04-14,3.23
5931,3622,33,323,46,6,2025-11-04,4.9
6061,3696,391,0,0,5,2025-10-14,8.03
6064,3698,231,6,3,7,2025-09-15,10.75
6071,3702,85,467,2,19,2025-08-11,12.82
6337,3865,86,15,0,0,2025-08-17,4.05
6674,4070,83,403,2,10,2025-12-22,0.95
6795,4141,6,92,14,23,2025-12-01,56.92
6901,4205,254,10,2,0,2025-09-17,1.13
6960,4239,394,8,1,20,2025-10-31,8.38
7018,4274,150,0,0,20,2025-03-01,1.77
7093,4316,14,10,3,10,2025-10-05,5.86
7179,4366,309,0,0,25,2025-05-27,0.28
7243,4406,298,17,1,0,2025-09-26,15.63
7301,4438,66,385,46,19,2025-11-16,2.36
7975,4842,226,0,0,15,2025-04-11,2.34
8075,4900,446,9,0,0,2025-07-23,10.16
8451,945,183,304,23,10,2025-09-12,1.58
8757,4669,340,0,0,22,2025-07-02,1.75
8830,655,328,10,5,25,2025-07-17,1.84
9114,1701,329,0,0,24,2025-06-02,2.92
9431,4824,292,471,43,26,2025-07-09,1.07
9617,1394,119,491,15,5,2025-09-13,0.88
9673,210,434,19,0,0,2025-10-10,5.63
10003,918,347,131,36,22,2025-11-25,15.35
10390,3269,355,150,24,30,2025-11-07,2.49
10609,1848,355,112,14,12,2025-09-08,2.34
10634,4774,233,0,0,13,2025-03-08,4.21
10714,4799,70,0,0,7,2025-10-05,31.7
10982,4496,474,210,13,29,2025-10-14,5.05
11596,3933,235,0,0,28,2025-04-04,7.76
11838,2744,383,0,0,19,2025-02-15,54.59
11850,1279,497,14,1,15,2025-10-18,3.75
19,10,118,211,15,12,2025-09-23,11.49
136,87,288,258,32,21,2025-11-17,1.73
1314,803,80,0,0,16,2025-05-16,7.28
1577,977,365,45,19,6,2025-12-21,3.38
1831,1134,61,126,37,21,2025-08-06,1.54
2172,1336,347,74,14,26,2025-12-11,6.85
2496,1534,387,200,39,28,2025-07-31,13.04
2634,1620,60,11,2,26,2025-10-28,3.17
2680,1645,277,430,16,24,2025-09-29,2.18
2755,1691,182,312,33,19,2025-10-07,0.8
2793,1713,55,100,12,20,2025-08-24,0.1
3059,1878,113,0,0,22,2025-02-25,18.22
3434,2101,451,283,35,12,2025-07-16,3.05
3570,2181,474,493,30,19,2025-11-19,26.37
3587,2191,344,3,2,0,2025-11-17,2.75
3800,2326,466,0,0,21,2025-03-04,1.51
3914,2383,440,0,0,21,2025-07-23,0.7
4619,2827,297,298,14,9,2025-06-28,21.71
4650,2844,233,181,39,20,2025-06-29,1.47
4953,3023,247,0,0,23,2025-10-01,2.65
5160,3149,381,0,0,16,2025-11-18,2.01
5364,3279,321,381,1,12,2025-12-10,15.08
5413,3308,354,75,28,12,2025-12-06,39.01
5496,3360,87,385,41,6,2025-12-12,1.46
5590,3413,325,0,0,14,2025-11-14,2.7
5932,3623,231,14,3,0,2025-07-20,33.01
5953,3634,16,4,1,0,2025-10-29,9.68
6036,3681,457,0,0,7,2025-10-12,15.33
6311,3849,123,9,3,18,2025-10-17,2.61
6463,3937,239,0,0,22,2025-05-02,2.26
6683,4074,13,387,16,22,2025-07-03,17.9
6684,4075,163,365,0,13,2025-11-16,6.35
6746,4112,449,492,12,24,2025-11-11,23.55
6855,4176,89,0,0,7,2025-01-04,0.81
6858,4178,11,64,25,29,2025-12-04,0.79
6875,4188,141,498,8,10,2025-10-28,0.54
7051,4293,381,260,37,21,2025-10-31,14.89
7089,4313,463,377,38,30,2025-09-15,32.29
7168,4359,362,305,3,13,2025-08-14,5.92
7526,4573,103,0,0,23,2025-07-03,1.26
8040,4880,339,49,2,7,2025-08-19,0.68
8077,4901,341,19,5,0,2025-07-15,3.52
8085,4907,375,0,0,12,2025-02-01,3.06
8213,4978,161,433,26,10,2025-10-02,3.01
8301,1,437,0,0,14,2025-05-25,29.58
8584,2757,31,107,19,23,2025-08-31,2.31
8624,1741,102,0,0,0,2025-09-16,55.58
8641,867,146,375,24,11,2025-08-06,2.85
8977,3381,401,0,0,0,2025-09-11,17.31
9037,3221,283,277,7,8,2025-10-08,6.05
9118,2505,129,2,0,0,2025-11-22,3.28
9485,1547,425,320,10,20,2025-10-19,6.56
10053,4463,252,18,6,0,2025-09-29,2.01
10168,4676,447,291,33,7,2025-07-02,7.59
10216,396,73,3,1,0,2025-10-01,0.72
10281,1657,346,363,12,9,2025-07-31,3.6
10298,4261,425,71,28,29,2025-11-04,5.75
10495,4789,276,10,4,14,2025-11-22,37.44
10507,3265,366,0,0,5,2025-11-25,2.26
10572,1631,152,265,3,17,2025-10-08,10.74
10739,1117,421,0,0,14,2025-05-12,0.56
11194,2605,390,0,0,19,2024-12-30,0.75
11210,3106,448,308,10,22,2025-08-31,7.33
11683,3177,111,0,0,27,2025-06-19,12.79
11795,3654,185,334,48,23,2025-11-27,1.71
101,60,108,69,7,9,2025-09-29,25.74
414,250,350,99,48,10,2025-11-26,7.46
602,362,465,400,33,21,2025-12-02,2.26
615,368,304,103,18,7,2025-12-16,4.24
708,429,45,498,43,5,2025-07-26,25.27
998,606,423,6,2,0,2025-07-19,0.96
1342,822,11,0,0,14,2025-06-19,3.49
1415,866,472,11,0,0,2025-08-18,3.76
1686,1041,250,3,0,30,2025-10-29,0.95
1790,1108,405,482,50,7,2025-09-03,17.92
1809,1120,474,66,7,29,2025-12-14,7.12
2396,1467,36,187,17,14,2025-07-16,6.79
2967,1820,295,0,0,7,2025-08-21,4.93
3022,1855,353,447,17,17,2025-07-15,2.19
3111,1906,29,0,0,30,2025-07-13,3.18
3274,2000,154,0,0,13,2025-03-11,1.57
3367,2064,445,0,0,24,2025-06-02,0.44
3516,2148,321,10,4,0,2025-08-29,1.55
4479,2736,351,0,0,14,2025-01-22,4.27
4533,2769,206,13,0,0,2025-11-27,3.15
4613,2824,304,0,0,21,2025-04-10,0.82
5064,3094,321,0,0,26,2025-02-26,4.3
5329,3260,484,205,49,8,2025-12-11,3.97
5419,3311,48,7,3,24,2025-10-17,3.2
5459,3335,84,0,0,19,2025-05-07,8.61
5655,3454,367,0,0,18,2025-03-15,1.68
5686,3474,405,0,0,24,2025-03-18,13.1
5736,3504,195,105,32,14,2025-08-11,0.23
6008,3664,309,481,35,7,2025-08-21,2.51
6183,3775,130,0,0,23,2025-09-03,9.44
6679,4072,137,333,32,9,2025-10-18,0.46
6691,4079,459,3,1,22,2025-08-25,1.07
6865,4181,338,323,23,23,2025-10-27,0.6
6909,4210,140,28,0,25,2025-11-08,2.25
7474,4541,26,0,0,6,2025-04-07,3.17
7805,4741,466,229,6,22,2025-12-23,1.67
7898,4797,200,0,0,23,2025-05-06,18.06
8374,268,143,7,2,0,2025-07-08,5.06
8442,1198,137,0,0,24,2025-08-02,1.74
8698,1448,253,452,16,28,2025-07-11,32.31
9080,563,180,432,35,5,2025-07-05,3.58
9230,3517,347,496,46,11,2025-11-07,0.79
10181,2256,169,103,42,8,2025-12-07,0.96
10547,3575,438,0,0,23,2025-08-06,18.12
10691,1493,72,434,4,15,2025-08-27,3.71
10846,4241,336,7,3,8,2025-11-03,5.02
11148,1981,129,15,0,29,2025-10-04,28.26
11332,3144,231,7,0,24,2025-07-11,0.38
11438,3438,169,7,3,7,2025-08-28,6.36
11634,1698,388,0,0,15,2025-08-26,1.24
11733,370,247,174,8,28,2025-09-30,2.59
11813,3444,241,11,5,0,2025-11-14,0.4
2,2,303,115,26,10,2025-12-03,2.68
274,169,321,291,48,10,2025-08-29,3.03
407,245,220,184,29,16,2025-10-08,5.87
504,303,363,8,1,0,2025-07-22,2.72
675,408,106,0,0,17,2025-06-03,2.95
812,495,486,362,38,11,2025-08-15,9.18
938,570,381,425,37,22,2025-08-14,2.5
1241,757,487,10,5,14,2025-08-19,4.88
